"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.076118878E2,-8.990975618E-1,6.451625228E-1,7.149909496E0
3.077118878E2,-8.708908558E-1,3.889829636E0,3.220949411E0
3.078118878E2,-1.813308477E0,-2.497451544E0,1.223092937E1
3.079118878E2,-1.082179189E0,-2.091335297E0,1.157835960E1
3.080118878E2,1.288379729E-1,8.804901123E0,2.134430885E0
3.081118878E2,1.948281676E-1,-3.049240351E0,1.418482208E1
3.082118878E2,-1.520168424E0,-5.523124337E-1,1.467892551E1
3.083118878E2,-9.339631200E-1,-7.347206771E-2,6.539387703E0
3.084118878E2,-1.123628736E0,7.590367794E-1,1.202570057E1
3.085118878E2,1.696591139E0,2.430788040E0,5.320364952E0
3.086118878E2,-2.740163803E0,-2.055796146E0,1.145954704E1
3.087118878E2,6.100724936E-1,5.315876007E-1,4.220154762E0
3.088118878E2,9.681553245E-1,-1.488894224E-2,6.519411087E0
3.089118878E2,-1.682974100E0,3.285443306E0,4.709918499E0
3.090118878E2,-1.351227611E-1,3.875763655E0,7.901239872E0
3.091118878E2,-3.779097795E-1,2.084377050E0,9.353622437E0
3.092118878E2,-2.628908396E0,7.349451184E-1,1.105956554E1
3.093118878E2,-2.689960480E0,-8.326584697E-1,8.914734840E0
3.094118878E2,-3.424456596E0,1.388113260E0,8.416217804E0
3.095118878E2,1.216329336E0,3.118522644E0,2.161141157E0
3.096118878E2,4.094084799E-1,-1.526902080E0,1.531234169E1
3.097118878E2,1.265260816E0,-8.119336367E-1,1.052603340E1
3.098118878E2,-9.956886172E-1,-8.575730920E-1,1.533994961E1
3.099118878E2,-8.362497687E-1,2.168473482E0,3.030086756E0
3.100118878E2,-2.229749918E0,2.472761422E-1,1.293310356E1
3.101118878E2,-2.876109600E0,1.066018343E0,1.119603539E1
3.102118878E2,-4.527809620E0,2.931400836E-1,7.721225739E0
3.103118878E2,-2.189198256E0,5.475464344E0,7.488763809E0
3.104118878E2,2.759167910E0,-7.038952708E-1,1.264490128E1
3.105118878E2,-1.322796464E0,4.655974209E-1,8.185252190E0
3.106118878E2,1.270273685E0,1.552714586E0,5.769278049E0
3.107118878E2,8.010101318E-1,5.988497138E-1,1.048503208E1
3.108118878E2,-1.480065584E0,1.991901040E0,1.026596260E1
3.109118878E2,-4.107477665E0,7.574655414E-1,1.279588604E1
3.110118878E2,2.574215651E0,2.436998129E0,6.961291313E0
3.111118878E2,3.756652117E0,1.324292868E-1,7.273509979E0
3.112118878E2,-2.778171778E0,-6.918120861E0,1.649215889E1
3.113118878E2,-8.198719025E0,1.648482680E0,1.878715134E1
3.114118878E2,-6.557120085E-1,4.678644180E0,1.025608635E1
3.115118878E2,1.667711139E-1,5.229609966E0,6.192303658E0
3.116118878E2,1.562366247E0,5.288791656E0,5.632434368E0
3.117118878E2,3.702782631E0,-9.584289044E-2,9.403376579E0
3.118118878E2,8.976011872E-1,-3.349787474E0,9.462558746E0
3.119118878E2,-2.973673344E0,4.963254929E0,4.781220913E0
3.120118878E2,-4.108824253E0,6.490306854E0,6.880412102E0
3.121118878E2,9.033622146E-1,5.094935894E0,3.192967176E0
3.122118878E2,6.378303170E-1,1.676689386E0,1.195163059E1
3.123118878E2,-2.189198256E0,4.382436752E0,1.018762779E1
3.124118878E2,4.215964794E0,4.308815002E-1,6.293308735E0
3.125118878E2,-5.306598663E0,2.609829426E0,9.465476036E0
3.126118878E2,3.232172430E-1,3.840449154E-1,1.295195770E1
3.127118878E2,5.402665615E0,7.859640598E0,-4.358045578E0
3.128118878E2,6.694038510E-1,5.557166576E0,-2.214860916E0
3.129118878E2,-1.118391514E0,1.579424888E-1,6.995258808E0
3.130118878E2,-2.323123932E0,1.486574769E0,8.028506279E0
3.131118878E2,3.633949161E-1,-5.341314077E-1,1.230402660E1
3.132118878E2,-2.800467730E0,-5.871031284E-1,9.736021042E0
3.133118878E2,2.069936991E0,7.087360859E0,1.931896329E0
3.134118878E2,5.294253349E0,1.164000988E1,-3.646369219E0
3.135118878E2,1.887304306E0,-7.205649376E0,1.676442528E1
3.136118878E2,-3.492616653E0,-7.893234253E0,1.839914131E1
3.137118878E2,2.898854494E0,3.314846992E0,7.635109425E0
3.138118878E2,-5.624503613E0,6.382642269E0,8.133477211E0
3.139118878E2,-3.277063668E-1,1.115959835E1,-1.092953086E0
3.140118878E2,-6.417508125E0,-1.499668121E0,1.465805054E1
3.141118878E2,2.616563082E0,5.843198776E0,4.150872231E0
3.142118878E2,1.077091455E0,2.590451479E0,4.320785999E0
3.143118878E2,1.805377752E-1,4.883946896E0,2.827402592E0
3.144118878E2,-2.026093155E-1,4.257339478E0,9.216629028E0
3.145118878E2,-7.818564773E-2,-1.212214231E0,1.166761780E1
3.146118878E2,-2.381108522E0,-6.351293564E0,1.983004951E1
3.147118878E2,-5.557540655E-1,1.181837797E0,1.116633224E1
3.148118878E2,-2.418592691E0,2.719364166E0,6.809034824E0
3.149118878E2,-5.524545670E0,-2.197877169E0,1.566122150E1
3.150118878E2,-2.953172922E0,3.601477861E0,7.004835606E0
3.151118878E2,-1.227028389E-2,5.906270981E0,7.941641808E0
3.152118878E2,-3.778349608E-2,5.229086280E-1,8.964564323E0
3.153118878E2,-1.918503761E0,-2.072106838E0,1.606958199E1
3.154118878E2,7.380126715E-1,-5.125087872E-2,1.128484535E1
3.155118878E2,-2.462286711E0,6.911013126E-1,9.675941467E0
3.156118878E2,-3.558980942E0,4.355950832E0,7.788263321E0
3.157118878E2,-2.859724283E0,4.484714031E0,6.670919418E0
3.158118878E2,-1.311723232E0,-5.561356544E0,1.085837841E1
3.159118878E2,-1.570820808E0,-8.043470383E0,1.811639977E1
3.160118878E2,-8.575730920E-1,5.415160656E0,6.039448738E0
3.161118878E2,-3.430442095E0,3.450717926E0,8.041375160E0
3.162118878E2,-1.305288792E0,-4.372635365E0,1.543197632E1
3.163118878E2,1.450736523E-1,8.339303732E-1,1.252915668E1
3.164118878E2,6.186766624E-1,2.274267197E0,5.000514507E0
3.165118878E2,-9.127894044E-1,1.030554175E0,1.082298851E1
3.166118878E2,-9.615712762E-1,-2.098891973E0,1.247214508E1
3.167118878E2,-4.978443086E-1,-5.193846703E0,2.166737556E1
3.168118878E2,-1.619827032E0,2.406471968E0,6.213252544E0
3.169118878E2,4.999392331E-1,1.280449033E0,1.146007061E1
3.170118878E2,-6.481552720E-1,-4.960486412E0,1.625259018E1
3.171118878E2,-2.604068518E0,-2.086247444E0,1.388741779E1
3.172118878E2,-1.099237800E0,1.747991681E0,5.664905548E0
3.173118878E2,-3.736899853E0,-1.315539002E0,8.707412720E0
3.174118878E2,-3.439270735E0,3.883095831E-2,1.648789406E1
3.175118878E2,-1.415646553E0,4.325275123E-1,1.199764442E1
3.176118878E2,-2.074725479E-1,8.352022767E-1,8.004639626E0
3.177118878E2,-2.077718228E-1,6.823474765E-1,9.375469208E0
3.178118878E2,-8.141782284E-1,-1.911994457E0,1.604107666E1
3.179118878E2,-2.327463388E0,-1.966238171E-1,9.980304718E0
3.180118878E2,-1.294888973E0,2.773383379E0,7.380500793E0
3.181118878E2,1.784428507E-1,6.994061947E0,3.958662748E-1
3.182118878E2,1.986214757E0,-4.265419841E-1,1.046685123E1
3.183118878E2,-1.068637013E0,-6.402245164E-1,1.368368530E1
3.184118878E2,-3.720739186E-1,4.020089149E0,5.503446579E0
3.185118878E2,-1.189918280E0,6.252831936E0,1.371727943E0
3.186118878E2,-2.072031975E0,4.110170841E0,9.607557297E0
3.187118878E2,-1.778443009E-1,2.310180187E0,1.303859806E1
3.188118878E2,-1.436072111E0,1.141061544E0,9.847500801E0
3.189118878E2,2.049286962E-1,2.827327728E0,8.569520950E0
3.190118878E2,-1.002721548E0,1.833883643E0,8.528370857E0
3.191118878E2,-6.349123716E-1,1.161786318E0,1.032641602E1
3.192118878E2,6.187514961E-2,-1.363497853E0,1.567364120E1
3.193118878E2,8.237550408E-2,8.322095275E-1,8.297704697E0
3.194118878E2,-2.365620852E0,3.599008799E0,8.612841606E0
3.195118878E2,-2.319233179E0,3.404479980E0,9.161263466E0
3.196118878E2,-1.350254893E0,-9.227402806E-1,9.288380623E0
3.197118878E2,-6.097732186E-1,2.941127121E-1,1.320162773E1
3.198118878E2,-1.107617617E0,1.033322453E0,9.430536270E0
3.199118878E2,2.971802950E-1,2.742857218E0,8.789263725E0
3.200118878E2,-1.857750893E0,1.947159410E0,1.195582008E1
3.201118878E2,-5.237316363E-4,-3.926490843E-1,1.354773998E1
3.202118878E2,-6.913257390E-2,-9.169044495E-1,1.345713425E1
3.203118878E2,-2.049287081E0,-7.318775058E-1,1.192275047E1
3.204118878E2,-2.225260735E0,2.377292633E0,7.134197235E0
3.205118878E2,-1.093850881E-1,2.669609785E0,4.079270840E0
3.206118878E2,-6.629694104E-1,-1.178470969E0,1.207949543E1
3.207118878E2,5.550059080E-1,-6.043862700E-1,1.061611462E1
3.208118878E2,-1.284339547E0,3.736301422E0,6.868740082E0
3.209118878E2,-8.861538768E-1,3.336843729E0,9.179518700E0
3.210118878E2,-7.303063273E-1,2.067617655E0,9.966238976E0
3.211118878E2,-7.243208289E-1,-8.700678349E-1,9.971027374E0
3.212118878E2,-1.073575020E0,1.233537555E0,1.029933167E1
3.213118878E2,2.176329374E0,2.240748405E0,8.959775925E0
3.214118878E2,1.980378866E0,2.568005800E0,6.386832237E0
3.215118878E2,-2.515258551E0,7.306056023E-1,1.292434978E1
3.216118878E2,-2.524610758E0,8.776245266E-2,1.215670872E1
3.217118878E2,-4.641010463E-1,-9.053074755E-3,9.453804970E0
3.218118878E2,-1.165377736E0,4.333505034E-1,8.951395988E0
3.219118878E2,-1.838597298E0,-8.248024583E-1,1.411696148E1
3.220118878E2,-1.264961481E0,1.052700520E0,8.536525726E0
3.221118878E2,1.259200424E-1,4.352135181E0,9.581819534E0
3.222118878E2,4.795885384E-1,4.093561172E0,5.277419090E0
3.223118878E2,-1.005190611E0,2.189946413E0,8.842161179E0
3.224118878E2,-5.237316363E-4,-7.029974461E-1,1.388951206E1
3.225118878E2,-1.217376709E0,1.192162752E0,1.129419804E1
3.226118878E2,-5.831377506E-1,2.808174133E0,6.778358936E0
3.227118878E2,-2.908954918E-1,-1.201664805E0,9.843311310E0
3.228118878E2,-9.210194945E-1,-1.393649817E0,1.475075150E1
3.229118878E2,-1.148992300E0,5.008819580E0,9.914987564E0
3.230118878E2,-3.365050554E0,7.865700722E-1,1.215341663E1
3.231118878E2,-1.676539779E0,3.575590551E-1,1.032073021E1
3.232118878E2,-2.855085433E-1,-5.864297748E-1,9.176975250E0
3.233118878E2,-9.748890251E-2,2.933720112E0,9.363722801E0
3.234118878E2,-1.169268250E0,2.810867548E0,8.074070930E0
3.235118878E2,-1.330951691E0,4.569932520E-1,1.062367153E1
3.236118878E2,5.543324947E-1,1.765424490E0,8.100855827E0
3.237118878E2,1.607856035E0,2.741136551E0,5.779378414E0
3.238118878E2,-2.445602179E0,1.559298635E0,8.166921616E0
3.239118878E2,3.672106862E-1,2.515482903E0,7.339200974E0
3.240118878E2,6.224924326E-1,4.972383022E0,5.321187973E0
3.241118878E2,-1.917680740E0,2.647089243E0,6.870610714E0
3.242118878E2,-5.282955766E-1,9.241618514E-1,9.739313126E0
3.243118878E2,-4.174889326E-1,3.026420474E-1,1.118211937E1
3.244118878E2,-1.682375550E0,1.262417674E0,8.640000343E0
3.245118878E2,-3.309909105E0,3.790993929E0,9.178396225E0
3.246118878E2,-1.788543463E0,3.168501377E0,8.975637436E0
3.247118878E2,-1.383249998E0,1.871592402E0,1.046528053E1
3.248118878E2,2.116848469E0,2.108468771E0,6.222455502E0
3.249118878E2,-4.360439777E-1,1.485527277E0,8.089782715E0
3.250118878E2,-2.729614496E0,-1.928080618E-1,1.294058514E1
3.251118878E2,-2.463334322E0,1.586083770E0,8.961571693E0
3.252118878E2,-1.381753683E0,1.807023764E0,6.652364254E0
3.253118878E2,-4.037971020E0,1.575309873E0,8.353444099E0
3.254118878E2,2.641402960E0,3.181594849E0,9.801936150E0
3.255118878E2,4.866214991E-1,2.664372444E0,6.067804813E0
3.256118878E2,-8.005611598E-2,2.553341389E0,7.129483700E0
3.257118878E2,-3.162141800E0,1.990778685E0,9.746047020E0
3.258118878E2,-2.020182610E0,3.688566983E-1,1.135442638E1
3.259118878E2,1.899200439E0,3.618237257E0,6.925452709E0
3.260118878E2,2.485780001E0,2.707393169E0,1.165744305E1
3.261118878E2,-1.953369260E0,-1.273415983E-1,1.090109921E1
3.262118878E2,-2.966640472E0,1.629778028E0,9.131111145E0
3.263118878E2,-3.022679687E-1,1.820715547E0,9.251719475E0
3.264118878E2,1.702801108E0,4.923601151E0,2.805480719E0
3.265118878E2,-2.121636868E0,1.032873631E0,1.350105286E1
3.266118878E2,-9.986065626E-1,1.609127998E0,7.151181221E0
3.267118878E2,-1.517325342E-1,3.047744036E0,8.383372307E0
3.268118878E2,-8.374468684E-1,-2.477998734E-1,8.325312614E0
3.269118878E2,8.713397980E-1,-3.456628695E-2,8.282590866E0
3.270118878E2,-1.044246078E0,3.707271814E-1,7.828889847E0
3.271118878E2,-4.790647924E-1,1.122581363E0,7.484947681E0
3.272118878E2,-4.159177244E-1,5.257891178E0,7.463325024E0
3.273118878E2,-3.643675745E-1,1.682899356E0,7.982044220E0
3.274118878E2,2.986018360E-1,7.440355778E0,4.005125523E0
3.275118878E2,-2.088417292E0,1.576656580E0,9.815179825E0
3.276118878E2,-3.331082821E0,3.119944036E-2,1.115174294E1
3.277118878E2,-2.797325373E0,5.380968451E-1,1.082598114E1
3.278118878E2,-1.454253078E0,1.802759051E0,1.104722118E1
3.279118878E2,-4.425532222E-1,3.839700937E0,7.392621517E0
3.280118878E2,-2.223614901E-1,1.511190176E0,4.778377533E0
3.281118878E2,-2.896684885E0,-8.484452367E-1,1.009073734E1
3.282118878E2,-1.679008722E0,3.288211584E0,8.478541374E0
3.283118878E2,5.888239667E-2,2.642450571E0,5.650690079E0
3.284118878E2,-7.895628214E-1,2.386495352E0,1.411486626E1
3.285118878E2,-9.246107936E-1,2.426298857E0,9.964293480E0
3.286118878E2,-3.430442214E-1,2.464606285E0,9.792584419E0
3.287118878E2,-1.190591574E0,1.540369511E0,1.093805981E1
3.288118878E2,-3.999738455E0,1.048735142E0,8.916306496E0
3.289118878E2,-2.655394077E0,1.238026738E0,1.073298168E1
3.290118878E2,-8.649801612E-1,1.046490550E0,9.158794403E0
3.291118878E2,8.675240278E-1,3.765929699E0,5.424138546E0
3.292118878E2,2.521393597E-1,1.673397303E0,9.141137123E0
3.293118878E2,5.944353938E-1,-8.022072315E-1,1.468146896E1
3.294118878E2,-1.357138276E0,1.670404553E0,1.089900494E1
3.295118878E2,-3.188029230E-1,-5.887491703E-1,1.067529678E1
3.296118878E2,-1.358709455E0,-2.029385328E0,1.338321304E1
3.297118878E2,-2.003348351E0,-8.325088024E-1,1.346873093E1
3.298118878E2,-2.576011419E-1,1.938854456E0,7.820809364E0
3.299118878E2,2.007388473E-1,1.749188781E0,5.564947605E0
3.300118878E2,-2.172663212E0,8.462006599E-2,1.029633904E1
3.301118878E2,-6.067804694E-1,3.875763655E0,7.388581276E0
3.302118878E2,1.667112589E0,4.387898445E0,6.299443722E0
3.303118878E2,-6.488286853E-1,-1.165078402E0,1.024957752E1
3.304118878E2,1.008632302E0,-1.320177794E0,1.306418610E1
3.305118878E2,-1.050007105E0,-3.170521498E0,1.629508591E1
3.306118878E2,-1.545756459E-1,2.156726837E0,8.211663246E0
3.307118878E2,-4.058770657E0,-2.747346461E-1,1.231966400E1
3.308118878E2,-5.071218610E-1,-2.142062426E0,1.492956829E1
3.309118878E2,-1.089960337E0,3.397970676E0,7.499612331E0
3.310118878E2,-3.200000226E-1,2.185981035E0,8.079832077E0
3.311118878E2,-1.668085217E0,-3.340659440E-1,1.338845062E1
3.312118878E2,4.025999904E-1,2.881272137E-1,1.176465797E1
3.313118878E2,-3.244891465E-1,9.909002185E-1,1.163297749E1
3.314118878E2,-9.756371975E-1,-2.371007800E-1,6.878840923E0
3.315118878E2,-6.564601660E-1,-2.837503195E0,1.366744995E1
3.316118878E2,-7.542483807E-1,4.519803822E-1,9.262119293E0
3.317118878E2,9.441384673E-1,8.093898296E-1,8.872014046E0
3.318118878E2,-1.060706139E0,-5.227589607E-1,1.143380928E1
3.319118878E2,-7.485620975E-1,2.169445992E0,9.569025993E0
3.320118878E2,-1.286659002E0,6.893056035E-1,8.060678482E0
3.321118878E2,-1.291297674E0,1.389160752E0,8.323890686E0
3.322118878E2,-1.180865169E0,1.113752723E0,9.911171913E0
3.323118878E2,-3.587860823E0,1.931073368E-1,1.118870354E1
3.324118878E2,-1.215132236E0,6.272060275E-1,1.097150421E1
3.325118878E2,-2.387168646E0,-2.300304174E0,1.534773064E1
3.326118878E2,-3.964648247E-1,4.060491085E0,8.514454842E0
3.327118878E2,8.460510373E-1,-1.175328612E0,1.160162830E1
3.328118878E2,1.878101587E0,-3.861697674E0,1.457268238E1
3.329118878E2,7.658452392E-1,5.110723019E0,3.621379614E0
3.330118878E2,-2.218826532E0,4.187832832E0,6.183773994E0
3.331118878E2,-3.032929897E0,3.605518103E0,8.417115211E0
3.332118878E2,-1.732803464E0,1.190666437E0,1.138113689E1
3.333118878E2,1.444002867E0,4.735581398E0,6.694786549E0
3.334118878E2,2.600701451E-1,-7.675660849E-1,9.246706009E0
3.335118878E2,-1.006986260E0,2.586112022E0,8.853757858E0
3.336118878E2,9.601497054E-1,3.544915020E-1,1.186656189E1
3.337118878E2,-5.379471928E-2,4.803367332E-2,1.119027424E1
3.338118878E2,-1.001898646E0,2.853663921E0,9.516951561E0
3.339118878E2,5.059995651E-1,2.051905632E0,3.338938713E0
3.340118878E2,-9.915735722E-1,-1.943792462E0,1.437912655E1
3.341118878E2,-2.285490036E0,-2.234388828E0,1.009156036E1
3.342118878E2,-7.858219147E-1,5.264026642E0,7.376610279E0
3.343118878E2,-1.297507644E0,-1.102155805E0,1.229669476E1
3.344118878E2,-5.364508033E-1,-3.068319261E-1,1.110034180E1
3.345118878E2,-2.111386657E-1,6.444143653E-1,6.710722923E0
3.346118878E2,-7.916577458E-1,1.126995683E0,7.484199524E0
3.347118878E2,7.885901630E-2,6.168810129E-1,1.196068382E1
3.348118878E2,7.951742411E-1,2.916661501E0,7.571288586E0
3.349118878E2,-9.883564115E-1,4.930559173E-2,9.739912033E0
3.350118878E2,-1.102604747E0,1.022249341E0,1.031781197E1
3.351118878E2,-1.411681175E0,5.890559196E0,5.500379086E0
3.352118878E2,-1.319728851E0,-3.203741014E-1,8.491859436E0
3.353118878E2,-1.361926675E0,-5.731120333E-2,9.924116135E0
3.354118878E2,5.146785378E-1,1.161786318E0,1.003402424E1
3.355118878E2,-9.650877118E-1,4.918737888E0,5.780276299E0
3.356118878E2,-1.675492287E0,-1.770961136E-1,1.177124214E1
3.357118878E2,-3.427449465E-1,1.254561663E0,1.073148537E1
3.358118878E2,1.946111917E0,2.983998299E0,6.632687092E0
3.359118878E2,-5.675754547E-1,1.592443347E0,9.187225342E0
3.360118878E2,9.100211263E-1,-2.091185600E-1,1.120239449E1
3.361118878E2,-1.604564071E0,3.538255930E0,7.417685986E0
3.362118878E2,-1.511190176E0,1.870021224E0,6.464793682E0
3.363118878E2,-1.392153502E0,-1.067357540E1,1.756782913E1
3.364118878E2,-2.465578794E0,2.990881681E0,7.328651428E0
3.365118878E2,-2.087444626E-2,-1.992873669E0,7.120356083E0
3.366118878E2,-1.986214757E0,5.159654140E0,5.077203751E0
3.367118878E2,-2.487426043E0,3.611353874E0,9.556530952E0
3.368118878E2,-5.624877810E-1,-4.590881765E-1,1.034332561E1
3.369118878E2,-9.496002197E-1,1.352649093E0,1.326933956E1
3.370118878E2,-3.072060108E0,1.952920437E0,7.565527916E0
3.371118878E2,-2.161889315E0,-1.130512133E-1,1.222000504E1
3.372118878E2,5.165489912E-1,-8.311620951E-1,1.149097061E1
3.373118878E2,-1.441084981E0,2.851045370E0,8.375366211E0
3.374118878E2,-9.311948419E-1,3.178751707E0,9.299378395E0
3.375118878E2,-1.524133801E0,1.148618221E0,1.066684151E1
3.376118878E2,-1.835903764E0,3.249829531E0,6.266374111E0
3.377118878E2,4.993406832E-1,1.360280633E0,9.964143753E0
3.378118878E2,-1.009754539E0,-9.079262018E-1,9.754277229E0
3.379118878E2,-2.375497103E0,4.588786602E0,8.972345352E0
3.380118878E2,-2.095824242E0,2.263642788E0,5.833621979E0
3.381118878E2,-3.244143426E-1,1.383549333E0,6.251036167E0
3.382118878E2,-1.075595140E0,-6.571335196E-1,1.548128223E1
3.383118878E2,1.341201901E0,2.459668159E0,7.630620003E0
3.384118878E2,-4.732289314E-1,1.473930385E-2,1.215835476E1
3.385118878E2,-1.911545634E0,-1.054196954E0,1.353965950E1
3.386118878E2,-1.680729628E0,5.107954502E0,8.517148018E0
3.387118878E2,-1.685293555E0,2.744129181E0,6.571784496E0
3.388118878E2,-7.295581698E-1,2.170792818E0,7.712770939E0
3.389118878E2,-5.659294128E0,-7.770007610E0,2.269590950E1
3.390118878E2,-1.315090060E0,7.943138123E0,6.691045761E0
3.391118878E2,-2.355894566E0,7.163301945E0,4.277091503E0
3.392118878E2,-1.152433991E0,-1.342024922E0,1.096020603E1
3.393118878E2,-1.755099535E0,3.740640879E0,4.727800369E0
3.394118878E2,2.026916265E0,-1.466373682E0,1.245516109E1
3.395118878E2,-1.391629696E0,-1.863811255E0,1.578474712E1
3.396118878E2,-2.151564360E0,4.404059410E0,1.488333035E1
3.397118878E2,-1.968482733E0,-1.311798096E0,1.295083523E1
3.398118878E2,-1.709160686E0,-5.921908021E-1,1.405695629E1
3.399118878E2,-2.223614931E0,2.362478495E0,8.298078537E0
3.400118878E2,-3.123460531E0,3.772663355E0,1.147750378E1
3.401118878E2,-6.896049380E-1,1.991078019E0,1.343618488E1
3.402118878E2,1.574262381E0,-2.696170330E0,1.062778664E1
3.403118878E2,-2.428169489E0,-8.007856607E-1,1.029319668E1
3.404118878E2,3.971606493E0,1.050979733E0,4.357297421E0
3.405118878E2,3.179574728E0,3.760019064E0,1.185272026E1
3.406118878E2,-5.001487255E0,5.091643810E0,1.061589050E1
3.407118878E2,-7.169885635E-1,5.303156972E-1,9.733925819E0
3.408118878E2,-1.067439914E0,-1.129539490E0,9.376517296E0
3.409118878E2,2.620678186E0,1.952770710E0,6.560636520E0
3.410118878E2,1.707514763E0,2.077643394E0,6.990695000E0
3.411118878E2,6.524947882E-1,2.580126524E0,1.174296093E1
3.412118878E2,-3.597512484E0,-4.372410774E-1,1.401632977E1
3.413118878E2,1.997138262E0,2.199672721E-2,1.494161415E1
3.414118878E2,-1.365069032E0,-7.321767807E-1,1.170323181E1
3.415118878E2,1.103053570E0,5.672312737E0,7.151330948E0
3.416118878E2,2.742857218E0,5.653458595E0,4.061164856E0
3.417118878E2,-4.721889496E0,-3.192742825E0,1.654034233E1
3.418118878E2,-4.726752758E0,6.524199843E-1,1.116835213E1
3.419118878E2,3.044451952E0,7.427936077E0,7.665934563E0
3.420118878E2,-2.065073729E0,2.395398855E0,7.526996136E0
3.421118878E2,4.848782063E0,7.108160496E0,-2.717418969E-1
3.422118878E2,-3.714454412E0,1.805377752E-1,9.909451485E0
3.423118878E2,-2.573318005E0,1.500236702E1,2.009932280E0
3.424118878E2,1.278054833E0,-3.349413395E0,1.887835503E1
3.425118878E2,-1.403151870E0,-2.636914015E0,1.200542545E1
3.426118878E2,-6.408978701E-1,-4.171298027E0,9.744700432E0
3.427118878E2,2.329483509E0,7.993117332E0,3.045499325E0
3.428118878E2,-5.653084278E0,2.802188635E0,5.288716793E0
3.429118878E2,4.050765038E0,-2.138620615E0,1.592533207E1
3.430118878E2,3.616516590E0,1.414576626E1,-4.616320133E0
3.431118878E2,-2.193612576E0,3.668291092E0,2.477699518E0
3.432118878E2,-3.764582872E0,-1.712901688E1,2.181132698E1
3.433118878E2,1.800065637E0,1.612681961E1,-7.394117832E0
3.434118878E2,-9.921197891E0,-2.398616076E0,1.482601929E1
3.435118878E2,-1.240929699E1,9.546280861E0,1.697436714E1
3.436118878E2,-1.790339112E0,7.632266283E-1,1.224215221E1
3.437118878E2,-5.286547184E0,-2.724077702E0,9.163208008E0
3.438118878E2,-5.536591262E-2,2.820668928E-2,1.204949379E1
3.439118878E2,-3.325321674E0,3.458499193E0,7.162254333E0
3.440118878E2,1.794005275E0,4.200028419E0,8.301894188E0
3.441118878E2,2.911274433E0,7.199888229E0,3.572972059E0
3.442118878E2,-2.914641380E0,-1.278054833E0,1.262552357E1
3.443118878E2,-1.722104430E0,1.523310840E-1,1.153698444E1
3.444118878E2,-2.378265381E0,1.261445045E0,7.272387505E0
3.445118878E2,9.027636647E-1,2.740762472E0,7.824849606E0
3.446118878E2,-2.162338257E0,-1.729735851E0,1.032798767E1
3.447118878E2,2.605190754E0,-9.974842668E-1,9.143530846E0
3.448118878E2,6.447884440E-1,2.028861523E0,8.693346024E0
3.449118878E2,-3.361683607E0,2.461389065E0,1.075265884E1
3.450118878E2,-5.087229729E0,3.748272419E0,1.067043304E1
3.451118878E2,2.748244286E0,6.886247635E0,7.495646954E0
3.452118878E2,2.304793119E0,-2.390236378E0,1.422230625E1
3.453118878E2,-1.824082375E0,1.645265520E-1,1.534698296E1
3.454118878E2,1.273565650E0,-9.359832406E-1,6.008997440E0
3.455118878E2,1.690545845E1,2.155567169E1,-1.355043316E1
3.456118878E2,-8.763751030E0,1.774687004E1,6.027926445E0
3.457118878E2,7.032967638E-3,3.690736771E0,-1.383923411E0
3.458118878E2,6.869039536E0,1.041649818E1,-1.209887409E1
3.459118878E2,-1.576806307E0,-2.535833597E0,1.469935131E1
3.460118878E2,9.564087391E-1,2.738218546E0,8.450260162E0
3.461118878E2,7.246201038E-1,5.309591293E0,4.605770588E0
3.462118878E2,8.450035453E-1,-1.857451558E0,1.285708714E1
3.463118878E2,-8.981997371E-1,-3.351807594E0,1.724551010E1
3.464118878E2,-4.658218861E0,1.394323230E0,1.222868443E1
3.465118878E2,-5.215169907E0,-8.218022346E0,1.794977951E1
3.466118878E2,-3.135730743E0,4.307467937E0,6.786963463E0
3.467118878E2,9.020155072E-1,-4.410044670E0,2.192400360E1
3.468118878E2,-8.582465053E-1,3.942202628E-1,1.029955673E1
3.469118878E2,-3.276165724E0,-2.795006037E0,1.453662014E1
3.470118878E2,7.826794982E-1,2.365396500E0,4.516885757E0
3.471118878E2,-6.043114662E-1,1.408987641E0,1.082919884E1
3.472118878E2,1.123404384E0,1.913490891E0,4.053233624E0
3.473118878E2,4.366126060E0,4.943053722E0,3.699789762E0
3.474118878E2,1.803207994E0,8.356138229E0,1.605387092E0
3.475118878E2,-3.228431344E-1,1.194781423E0,1.315688610E1
3.476118878E2,-9.022399187E-1,-1.386168003E0,7.741800785E0
3.477118878E2,-5.383213162E-1,4.358943403E-1,1.137911701E1
3.478118878E2,-7.489362359E-1,-3.839102507E0,1.414726257E1
3.479118878E2,-2.383727074E0,-2.911648512E0,1.610310173E1
3.480118878E2,-2.000804424E0,1.940874577E0,1.024800587E1
3.481118878E2,-1.340079546E0,1.390881538E-1,1.154356861E1
3.482118878E2,-1.857301950E0,-1.091232300E0,7.812055588E0
3.483118878E2,1.247229427E-1,3.514837742E0,3.265840769E0
3.484118878E2,-1.260696888E0,1.797521710E0,1.004524708E1
3.485118878E2,-1.042225957E-1,4.761543274E0,4.065878391E0
3.486118878E2,-1.369857430E0,2.790890932E0,6.603657246E0
3.487118878E2,-1.492186189E0,4.444236755E0,4.723011971E0
3.488118878E2,1.388113260E0,4.804713726E0,1.375169635E0
