"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.309703101E2,5.232175878E1,4.867894158E0,-1.017673537E-1,3.776761293E0,1.803010864E2,4.563309193E0,3.000000000E0
4.319673333E2,5.232172393E1,4.867894513E0,2.011208259E-1,3.873341084E0,1.785604248E2,4.563250065E0,3.000000000E0
4.329781185E2,5.232169747E1,4.867908888E0,8.190525006E-1,3.314393997E0,1.538225250E2,4.563190460E0,3.000000000E0
4.339823288E2,5.232167285E1,4.867948518E0,1.211315946E0,3.879117012E0,1.262375793E2,4.563130379E0,3.000000000E0
4.349714867E2,5.232165447E1,4.868014014E0,7.471134623E-1,4.003422737E0,1.115112305E2,4.071574688E0,3.000000000E0
4.359765619E2,5.232164517E1,4.868086266E0,6.468495619E-1,4.324321747E0,1.071702881E2,4.071636200E0,3.000000000E0
4.369743915E2,5.232163566E1,4.868160731E0,1.618959807E-1,3.946051836E0,1.003411484E2,4.071697712E0,3.000000000E0
4.379757305E2,5.232163273E1,4.868240053E0,-5.011337298E-1,4.090142250E0,9.881633759E1,4.071759224E0,3.000000000E0
4.389664389E2,5.232162721E1,4.868322193E0,-1.312155618E0,4.141681194E0,1.005197067E2,4.071821213E0,3.000000000E0
4.399749462E2,5.232161864E1,4.868390437E0,-1.884529337E0,4.004546642E0,1.082331161E2,4.071882248E0,3.000000000E0
4.409735774E2,5.232160047E1,4.868452126E0,-2.434512378E0,3.754586458E0,1.108560410E2,4.071944237E0,3.000000000E0
4.419713010E2,5.232158081E1,4.868508888E0,-2.665019830E0,3.026124477E0,1.246122971E2,5.141332626E0,3.000000000E0
4.429693897E2,5.232156027E1,4.868537217E0,-2.405550028E0,2.843017340E0,1.469158325E2,5.141014099E0,3.000000000E0
4.439715329E2,5.232153715E1,4.868563541E0,-2.178244219E0,2.643424988E0,1.391232147E2,5.140695572E0,3.000000000E0
4.449701831E2,5.232152405E1,4.868591979E0,-2.606831717E0,2.512708187E0,1.127307053E2,4.072191238E0,3.000000000E0
4.459777772E2,5.232151972E1,4.868637969E0,-2.648319367E0,3.149557352E0,9.525283051E1,5.510996819E0,3.000000000E0
4.469765663E2,5.232151773E1,4.868701150E0,-2.528170214E0,3.647519350E0,9.837216187E1,5.160043240E0,3.000000000E0
4.479791344E2,5.232151441E1,4.868767972E0,-2.456619490E0,3.857006788E0,9.937680817E1,4.562310696E0,3.000000000E0
4.489751735E2,5.232150895E1,4.868831894E0,-2.237081526E0,4.405589581E0,1.003192596E2,5.139103413E0,3.000000000E0
4.499766574E2,5.232150109E1,4.868897796E0,-1.803406560E0,3.950062037E0,9.966244507E1,4.770522594E0,3.000000000E0
4.509719097E2,5.232149497E1,4.868961831E0,-1.453221086E0,3.371312141E0,9.096141052E1,4.448390484E0,3.000000000E0
4.520163331E2,5.232149480E1,4.869003472E0,-1.728857437E0,3.078926325E0,9.034577942E1,5.089680672E0,3.112022638E0
4.530104939E2,5.232149524E1,4.869043958E0,-1.631292711E0,3.469194412E0,8.690170288E1,6.139446259E0,3.699148893E0
4.550286461E2,5.232148843E1,4.869130818E0,-1.992162706E0,3.191152334E0,9.959539795E1,6.242489338E0,4.955467224E0
4.560295875E2,5.232148409E1,4.869162552E0,-1.563269912E0,3.367834806E0,9.737007904E1,6.700964928E0,5.593673706E0
4.570306073E2,5.232148252E1,4.869212662E0,-9.760423997E-1,3.181498289E0,9.332180023E1,7.347134113E0,6.211689949E0
4.580273174E2,5.232148551E1,4.869249814E0,-1.604276284E0,3.021181822E0,8.835806274E1,1.333641911E1,6.739386082E0
4.590281710E2,5.232148879E1,4.869307653E0,-2.784910657E0,2.747020721E0,9.313685608E1,7.943613529E0,7.134764194E0
4.600261295E2,5.232149086E1,4.869347951E0,-3.445778404E0,1.988438606E0,1.007332993E2,7.991181374E0,7.359537125E0
4.610228215E2,5.232150473E1,4.869481538E0,-6.910171101E0,1.418545246E0,9.852435303E1,7.430796146E0,6.999052048E0
4.619686312E2,5.232151322E1,4.869532883E0,-1.060651889E1,1.987491727E0,8.402512360E1,6.696516037E0,6.592581272E0
4.629779189E2,5.232152468E1,4.869581188E0,-9.896993434E0,3.111806154E0,8.617147064E1,5.185376167E0,5.248392582E0
4.639727771E2,5.232152928E1,4.869667326E0,-7.231002364E0,4.511573792E0,8.872019196E1,5.090406418E0,4.449762344E0
4.660363139E2,5.232152193E1,4.869843151E0,-3.500842742E0,5.696317196E0,1.039803238E2,4.561277866E0,3.000000000E0
4.670341054E2,5.232150136E1,4.869923497E0,-3.457644944E0,5.312208176E0,1.168481750E2,4.073553562E0,3.000000000E0
4.680231551E2,5.232147293E1,4.869990041E0,-3.572841693E0,5.376334667E0,1.234088974E2,4.073615551E0,3.000000000E0
4.690275793E2,5.232144161E1,4.870056598E0,-3.496259396E0,5.319712639E0,1.284094849E2,4.073677540E0,3.000000000E0
4.700353870E2,5.232140402E1,4.870115213E0,-3.644515032E0,5.595902443E0,1.418785400E2,4.508452892E0,3.000000000E0
4.710374231E2,5.232136103E1,4.870162149E0,-3.653268078E0,5.413445950E0,1.427244110E2,4.073801517E0,3.000000000E0
4.720363531E2,5.232132968E1,4.870223013E0,-3.611008003E0,5.316737652E0,1.282228394E2,4.165864468E0,3.000000000E0
4.730312724E2,5.232130479E1,4.870288278E0,-3.393551641E0,5.021963596E0,1.221385880E2,4.165892601E0,3.000000000E0
4.740351861E2,5.232128238E1,4.870348853E0,-3.290637407E0,4.879516602E0,1.192865219E2,4.073988438E0,3.000000000E0
4.749713334E2,5.232125983E1,4.870412235E0,-3.253044001E0,4.826704502E0,1.187520218E2,4.074049950E0,3.000000000E0
4.759700785E2,5.232124071E1,4.870480246E0,-3.297703715E0,4.813967228E0,1.135925751E2,4.560703278E0,3.000000000E0
4.769757516E2,5.232122449E1,4.870548173E0,-3.340749505E0,4.779304028E0,1.127959747E2,5.133224010E0,3.000000000E0
4.779760346E2,5.232120849E1,4.870608583E0,-2.965812796E0,4.856716633E0,1.167654190E2,4.997673988E0,3.000000000E0
4.789778663E2,5.232118447E1,4.870683833E0,-2.802938929E0,4.903167725E0,1.171980286E2,4.697256088E0,3.000000000E0
4.799706653E2,5.232116416E1,4.870750351E0,-2.527754707E0,4.957116127E0,1.129184875E2,4.650573254E0,3.000000000E0
4.809757327E2,5.232114917E1,4.870812732E0,-2.569410573E0,3.728070736E0,1.157706375E2,4.560418129E0,3.000000000E0
4.819772634E2,5.232112969E1,4.870859838E0,-3.157839742E0,3.483287334E0,1.216351242E2,5.503277779E0,3.000000000E0
4.829741732E2,5.232111658E1,4.870899910E0,-3.189743288E0,3.195552588E0,1.138253555E2,5.128359318E0,3.000000000E0
4.839703936E2,5.232111214E1,4.870946755E0,-2.778222098E0,3.590487957E0,9.598771667E1,5.128046036E0,3.000000000E0
4.849703815E2,5.232111397E1,4.871005544E0,-2.614562914E0,3.701502800E0,1.024463425E2,5.127732754E0,3.000000000E0
4.859758505E2,5.232110655E1,4.871059431E0,-2.824804948E0,3.595309258E0,1.172944870E2,5.127419949E0,3.000000000E0
4.869822342E2,5.232109200E1,4.871107590E0,-2.772094102E0,3.323605061E0,1.205030212E2,5.127106190E0,3.000000000E0
4.879704006E2,5.232107703E1,4.871159128E0,-3.025256668E0,3.428586721E0,1.168368454E2,4.560022831E0,3.000000000E0
4.889772951E2,5.232105961E1,4.871205552E0,-2.943099251E0,3.608793259E0,1.215445251E2,4.074922562E0,3.000000000E0
4.899773657E2,5.232103972E1,4.871250473E0,-3.004891691E0,3.571083307E0,1.256046219E2,4.074985504E0,3.000000000E0
4.909796894E2,5.232101886E1,4.871295107E0,-2.990704973E0,3.544870853E0,1.267012939E2,4.559853554E0,3.000000000E0
4.919863729E2,5.232099757E1,4.871338586E0,-3.082654570E0,3.790485620E0,1.296136627E2,4.075110435E0,3.000000000E0
4.929739198E2,5.232097534E1,4.871385995E0,-3.005453459E0,3.648453712E0,1.162863998E2,4.075172901E0,3.000000000E0
4.939764967E2,5.232096208E1,4.871438717E0,-2.948823774E0,3.781106949E0,1.095001755E2,4.559684277E0,3.000000000E0
4.949761540E2,5.232095154E1,4.871496811E0,-2.970330620E0,3.943007231E0,1.111368103E2,4.075297832E0,3.000000000E0
4.959774227E2,5.232093754E1,4.871558471E0,-2.666255534E0,4.084468365E0,1.110698242E2,4.075360775E0,3.000000000E0
4.969775256E2,5.232092410E1,4.871616381E0,-2.872440610E0,4.122991085E0,1.110713730E2,4.559516430E0,3.000000000E0
4.979819963E2,5.232091011E1,4.871675500E0,-3.005011225E0,4.476319790E0,1.119446640E2,4.559460163E0,3.000000000E0
4.989775643E2,5.232089585E1,4.871738208E0,-2.915232787E0,4.125179291E0,1.059977875E2,4.559405327E0,3.000000000E0
4.999734054E2,5.232088488E1,4.871796877E0,-2.687089289E0,4.149026871E0,1.067113953E2,4.559349537E0,3.000000000E0
5.009804852E2,5.232087423E1,4.871852530E0,-2.618431344E0,3.902062893E0,1.088017502E2,4.559293747E0,3.000000000E0
5.019760561E2,5.232086288E1,4.871905352E0,-2.579921966E0,3.854755878E0,1.077437592E2,4.075735569E0,3.000000000E0
5.029753763E2,5.232085484E1,4.871956567E0,-2.344379743E0,3.431143045E0,1.035742264E2,4.559182167E0,3.000000000E0
5.039789620E2,5.232085085E1,4.872007207E0,-2.137668866E0,3.300350904E0,9.562516022E1,4.559126377E0,3.000000000E0
5.049773795E2,5.232084660E1,4.872059641E0,-2.135667747E0,3.260834932E0,1.049985580E2,4.559071541E0,3.000000000E0
5.059760917E2,5.232083412E1,4.872110017E0,-1.986391760E0,3.505006075E0,1.114456711E2,4.559016228E0,3.000000000E0
5.069776272E2,5.232081999E1,4.872165496E0,-1.917127533E0,3.535394907E0,1.098699570E2,4.271987438E0,3.000000000E0
5.079791361E2,5.232081277E1,4.872215599E0,-1.682910547E0,3.377033472E0,1.037304993E2,4.076111317E0,3.000000000E0
5.089765168E2,5.232081067E1,4.872270448E0,-9.115522044E-1,3.461980343E0,9.627838135E1,4.076173782E0,3.000000000E0
5.099737964E2,5.232081223E1,4.872319971E0,-9.181429747E-1,3.289436817E0,9.969281006E1,4.076236725E0,3.000000000E0
5.109730626E2,5.232081035E1,4.872370470E0,-5.361342677E-1,2.763719559E0,1.023918762E2,4.076299667E0,3.000000000E0
5.119884469E2,5.232080829E1,4.872412543E0,-3.471752242E-1,2.760408878E0,1.023974838E2,4.076362133E0,3.000000000E0
5.129789375E2,5.232080296E1,4.872451124E0,-5.846949728E-2,2.545647383E0,1.102011185E2,4.076425076E0,3.000000000E0
5.139737043E2,5.232079349E1,4.872487789E0,6.756590781E-2,2.860664368E0,1.109702072E2,4.076487541E0,3.000000000E0
5.149710420E2,5.232078686E1,4.872532331E0,2.556320452E-1,3.407306910E0,1.009721603E2,4.076550484E0,3.000000000E0
5.159800179E2,5.232078371E1,4.872593851E0,3.421546120E-1,3.822355747E0,9.153316498E1,4.076613426E0,3.000000000E0
5.169755920E2,5.232078296E1,4.872652705E0,2.170326280E-1,3.954744816E0,9.030835724E1,4.076675892E0,3.000000000E0
5.179809754E2,5.232078140E1,4.872711950E0,-1.246395390E-1,3.941174269E0,9.203092957E1,4.076738834E0,3.000000000E0
5.189715118E2,5.232078207E1,4.872770002E0,-6.112169716E-1,3.853719950E0,8.935225677E1,4.076801777E0,3.000000000E0
5.199749581E2,5.232078211E1,4.872827318E0,-7.663312637E-1,3.935227156E0,9.318570709E1,4.076864719E0,3.000000000E0
5.209711002E2,5.232078011E1,4.872887056E0,-1.009937851E0,4.038384438E0,9.227615356E1,4.076927662E0,3.000000000E0
5.219707574E2,5.232077679E1,4.872949909E0,-1.248015590E0,4.139230728E0,9.396170044E1,4.076990604E0,3.000000000E0
5.229726226E2,5.232077276E1,4.873018449E0,-1.458732058E0,4.231317520E0,9.123338318E1,4.077053547E0,3.000000000E0
5.239756262E2,5.232077244E1,4.873089291E0,-1.941159764E0,4.198317528E0,8.869487762E1,4.077116013E0,3.000000000E0
5.249680371E2,5.232077956E1,4.873150944E0,-2.235552609E0,4.138612747E0,7.204912567E1,4.557975292E0,3.000000000E0
5.259778946E2,5.232080504E1,4.873196744E0,-1.980098127E0,4.125409603E0,3.663784790E1,4.557921410E0,3.000000000E0
5.269738028E2,5.232084762E1,4.873215956E0,-1.613204012E0,4.122377396E0,2.484351873E0,4.557868004E0,3.000000000E0
5.279788926E2,5.232089895E1,4.873197163E0,-2.000874143E0,4.503644943E0,3.365880737E2,4.557814598E0,3.000000000E0
5.289759433E2,5.232093899E1,4.873148382E0,-2.094654950E0,4.968019962E0,3.173150330E2,4.557761669E0,3.000000000E0
5.299760090E2,5.232097019E1,4.873073734E0,-1.675313515E0,4.609547615E0,3.064729309E2,4.557708740E0,3.000000000E0
5.309861514E2,5.232099306E1,4.873019767E0,-1.972879201E0,3.768123150E0,3.130403137E2,5.411939621E0,3.000000000E0
5.319748389E2,5.232101346E1,4.872986251E0,-1.609364979E0,3.784071922E0,3.362935791E2,5.411944866E0,3.000000000E0
5.329807134E2,5.232105682E1,4.872965552E0,-1.337132587E0,4.030776978E0,3.555679626E2,5.411945343E0,3.000000000E0
5.339761902E2,5.232109629E1,4.872969545E0,-1.502845247E0,4.389497757E0,3.528316040E2,4.557495117E0,3.000000000E0
5.349777660E2,5.232113882E1,4.872977608E0,-1.401356705E0,4.136229992E0,1.661124945E0,4.557441711E0,3.000000000E0
5.359782870E2,5.232117174E1,4.872980675E0,-1.127687043E0,4.174301147E0,3.564978333E2,4.557388783E0,3.000000000E0
5.369762647E2,5.232120888E1,4.872980403E0,-1.189601219E0,4.142483711E0,3.548442993E2,4.557335854E0,3.000000000E0
5.379767590E2,5.232125117E1,4.872976361E0,-1.516864027E0,4.177974701E0,1.384915590E0,4.557282925E0,3.000000000E0
5.389761683E2,5.232129097E1,4.872966461E0,-2.247676843E0,4.131177425E0,3.427879028E2,4.694276333E0,3.000000000E0
5.399773941E2,5.232132212E1,4.872930007E0,-2.471159333E0,3.765228987E0,3.284416504E2,4.694227219E0,3.000000000E0
5.409764282E2,5.232134094E1,4.872878369E0,-3.532877173E0,3.119396687E0,3.054832153E2,4.557124615E0,3.000000000E0
5.419777476E2,5.232134612E1,4.872825747E0,-3.827033687E0,3.112924337E0,2.651130066E2,4.666418076E0,3.000000000E0
5.429775345E2,5.232132902E1,4.872771634E0,-3.350478970E0,2.916976213E0,2.467781525E2,5.411970139E0,3.000000000E0
5.439775254E2,5.232130642E1,4.872724842E0,-3.147194592E0,2.544971228E0,2.449588318E2,4.556963921E0,3.000000000E0
5.449778779E2,5.232128633E1,4.872679615E0,-2.622612551E0,2.483662367E0,2.493275604E2,4.556909084E0,3.000000000E0
5.459769295E2,5.232127196E1,4.872636299E0,-2.224329815E0,2.740574598E0,2.621457520E2,4.108330250E0,3.000000000E0
5.469777479E2,5.232126613E1,4.872585165E0,-1.802959470E0,3.117356539E0,2.639969177E2,4.818910599E0,3.000000000E0
5.479744965E2,5.232125924E1,4.872533323E0,-1.702183321E0,3.171777725E0,2.588797302E2,4.819032669E0,3.000000000E0
5.489751567E2,5.232124965E1,4.872486172E0,-1.628671029E0,3.322271347E0,2.499809113E2,4.108535290E0,3.000000000E0
5.499773484E2,5.232123577E1,4.872438635E0,-1.294149830E0,3.337794781E0,2.500881653E2,4.556639671E0,3.000000000E0
5.509735599E2,5.232121740E1,4.872385342E0,-1.163680594E0,3.841212034E0,2.428925629E2,4.486131191E0,3.000000000E0
5.519800828E2,5.232119772E1,4.872332709E0,-1.148421918E0,3.804322243E0,2.440844879E2,4.689565182E0,3.000000000E0
5.529759652E2,5.232118701E1,4.872283379E0,-7.821043104E-1,3.978413343E0,2.576598206E2,4.556478500E0,3.000000000E0
5.539810688E2,5.232118715E1,4.872236900E0,-4.529960484E-1,3.630230665E0,2.670166321E2,4.079020500E0,3.000000000E0
5.549803396E2,5.232120151E1,4.872204770E0,-1.384787530E0,2.159993649E0,3.350357666E2,4.746739864E0,3.000000000E0
5.559747665E2,5.232123166E1,4.872199960E0,-1.472992169E0,2.983288527E0,8.010241508E0,5.564514160E0,3.000000000E0
5.569755991E2,5.232126947E1,4.872216630E0,-1.435206404E0,3.361202478E0,6.730453491E0,4.668017864E0,3.000000000E0
5.579731704E2,5.232131575E1,4.872229692E0,-1.195416331E0,3.465130806E0,5.743398190E0,4.664914131E0,3.000000000E0
5.589749760E2,5.232136134E1,4.872241152E0,-4.463754617E-1,3.451106310E0,1.969355464E0,4.077736855E0,3.000000000E0
5.599767435E2,5.232140874E1,4.872245554E0,-4.591801712E-1,3.329240084E0,2.892275095E0,4.079402447E0,3.000000000E0
5.609774625E2,5.232144037E1,4.872247095E0,-3.115375467E-1,3.514800310E0,3.567473145E2,4.130772591E0,3.000000000E0
5.619772080E2,5.232146641E1,4.872243456E0,-7.105602153E-1,3.242417812E0,3.573368835E2,4.079529762E0,3.000000000E0
5.629720551E2,5.232148599E1,4.872234007E0,-1.214563953E0,3.848226368E-1,3.573368835E2,4.692434788E0,3.000000000E0
