"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.230675504E2,-1.549510956E0,-2.717791557E0,3.747112274E0
3.231675504E2,-9.249765277E-1,-1.039279819E0,-2.169513702E-1
3.232675504E2,8.320668936E-1,1.265122056E0,-2.433823586E0
3.233675504E2,-6.253080964E-1,-3.134641647E-1,-1.444358826E-1
3.234675504E2,-9.438356757E-1,-2.738877296E0,4.209008217E0
3.235675504E2,-4.556769133E-1,3.020315170E-1,-2.274160385E-1
3.236675504E2,1.004836082E0,-1.875406742E0,2.469539642E-1
3.237675504E2,1.210482478E0,-3.003820896E0,3.579358101E0
3.238675504E2,1.898268938E0,-7.978898287E-1,4.158525467E-1
3.239675504E2,1.829185724E0,-9.642112851E-1,1.233175278E0
3.240675504E2,-1.988026619E0,-2.478594065E0,3.030321121E0
3.241675504E2,-2.131991863E0,-2.299602032E0,2.753449440E0
3.242675504E2,2.589730740E0,-9.377313852E-1,-3.843021393E-1
3.243675504E2,8.804447651E-1,2.671614885E-1,-1.224365234E-1
3.244675504E2,-1.238764167E0,-2.435679913E0,2.028952599E0
3.245675504E2,-5.756092072E-1,8.649264574E-1,-2.163557053E0
3.246675504E2,-3.957627416E-1,1.694208145E0,-2.599202633E0
3.247675504E2,-3.850261569E-1,-1.262107730E0,5.713624954E-1
3.248675504E2,1.018334031E0,-7.274457216E-1,1.548548698E0
3.249675504E2,1.423800230E0,1.313614845E0,-2.192180634E0
3.250675504E2,4.121655226E-2,2.430814266E0,-4.401404381E0
3.251675504E2,-2.115472317E0,-9.034967422E-2,-1.323643684E0
3.252675504E2,-6.697527170E-1,-5.932462215E-2,1.049287796E0
3.253675504E2,2.046646357E0,4.041061401E-1,-8.068475723E-1
3.254675504E2,1.866046339E-1,6.788032055E-1,-2.832609653E0
3.255675504E2,-1.023051977E0,-1.200577617E0,2.018049240E0
3.256675504E2,-1.956795454E0,-1.963681817E0,3.086716652E0
3.257675504E2,-1.175934672E0,-2.291778326E-1,-3.963174820E-1
3.258675504E2,-3.658552170E-1,2.016829252E-1,-1.489775658E0
3.259675504E2,2.236663550E-1,-5.068552494E-2,4.233894348E-1
3.260675504E2,-2.007779121E0,-6.561167240E-1,1.856595039E0
3.261675504E2,6.418504715E-1,4.196491241E-1,-2.050051689E0
3.262675504E2,-1.908136606E0,1.671823502E0,-1.596389771E0
3.263675504E2,-4.388958216E-1,-1.132108927E0,1.765973091E0
3.264675504E2,-4.178600907E-1,-2.310814381E0,1.248979568E0
3.265675504E2,1.308096647E0,1.689222455E0,-2.995390415E0
3.266675504E2,7.568937540E-1,6.906096935E-1,-2.874853134E0
3.267675504E2,-5.482941866E-2,4.392116070E-1,9.069738388E-1
3.268675504E2,-4.225370884E-1,-1.473164797E0,1.153408051E0
3.269675504E2,4.858380556E-2,1.528375626E0,-2.031432629E0
3.270675504E2,1.526543379E0,-9.595468044E-1,-1.860914230E-1
3.271675504E2,-2.122122049E-2,-1.364750147E0,7.391462326E-1
3.272675504E2,6.631018519E-1,1.158965111E0,-1.261680603E0
3.273675504E2,-9.371222258E-1,-1.785319090E0,2.068999290E0
3.274675504E2,2.833561420E0,4.282784462E-1,-2.089396477E0
3.275675504E2,8.784587383E-1,-3.725811958E0,3.381130219E0
3.276675504E2,-1.297718883E-1,-3.213834763E-2,-9.030904770E-1
3.277675504E2,5.205219388E-1,1.279497266E0,-3.395171165E0
3.278675504E2,8.407883048E-1,2.222719193E0,-2.296609879E0
3.279675504E2,8.058347702E-1,8.732861280E-1,-7.894077301E-1
3.280675504E2,-7.998241186E-1,1.396097898E0,-1.831297874E0
3.281675504E2,-9.913840890E-1,-1.745847464E0,2.943645477E0
3.282675504E2,-4.175313711E-1,-2.943065643E0,2.490050316E0
3.283675504E2,1.706696510E0,1.507534981E-1,-9.682846069E-2
3.284675504E2,1.511945128E0,-1.178675413E0,1.185362816E0
3.285675504E2,1.734551191E0,5.626568794E-1,-1.769473076E0
3.286675504E2,1.992991924E0,-9.164524078E-2,4.935264587E-1
3.287675504E2,-4.086911201E0,-1.743585944E0,3.398144722E0
3.288675504E2,-1.905201554E0,-2.794454575E0,3.751311302E0
3.289675504E2,-6.288927794E-1,2.697300911E-2,-6.142520905E-1
3.290675504E2,-6.477552056E-1,4.465794563E-2,-2.013205528E0
3.291675504E2,-9.948067069E-1,-5.875040293E-1,1.566007614E0
3.292675504E2,5.675446987E-1,-1.049118400E0,1.039001465E0
3.293675504E2,4.391179383E-1,6.094980240E-2,-1.463139534E0
3.294675504E2,1.155752063E0,-2.345192432E-2,-8.055086136E-1
3.295675504E2,-1.543151140E-1,-4.207816124E-1,1.171775818E0
3.296675504E2,-3.585057259E-1,1.862139344E0,-1.544501305E0
3.297675504E2,5.452334881E-2,4.070511341E0,-2.425513268E0
3.298675504E2,1.907187462E0,-1.381629705E-1,1.047143936E-1
3.299675504E2,-7.987276316E-1,-9.801267385E-1,3.500013351E-1
3.300675504E2,-1.874730110E0,2.695250511E0,-2.812243462E0
3.301675504E2,1.016249418E0,-5.809304714E-1,8.727741241E-2
3.302675504E2,1.888780475E0,-3.381279707E0,4.321005821E0
3.303675504E2,2.117552280E0,1.810603380E0,-2.203936100E0
3.304675504E2,3.226293087E0,1.314380288E0,-3.847462654E0
3.305675504E2,1.610038519E0,4.286758900E-1,-1.819526672E0
3.306675504E2,-2.945211887E0,2.547919750E-2,1.075240135E0
3.307675504E2,-5.953885317E-1,-1.197196722E0,-8.744726181E-1
3.308675504E2,-6.642547846E-1,6.112531424E-1,-1.539464951E0
3.309675504E2,4.682872891E-1,-2.318574905E0,2.802717209E0
3.310675504E2,-1.585732222E0,-1.292730331E0,5.420541763E-1
3.311675504E2,8.098561764E-1,4.229146242E-1,-1.083357811E0
3.312675504E2,-7.949336171E-1,-1.558710337E0,-1.805882454E0
3.313675504E2,-1.164028943E-1,1.399117708E-1,-1.183873177E0
3.314675504E2,-4.970698655E-1,-2.060475588E0,2.320029259E0
3.315675504E2,6.133994460E-1,7.697932720E-1,-2.326794624E0
3.316675504E2,-6.811988354E-2,-2.636214495E0,2.158162117E0
3.317675504E2,5.686543584E-1,1.978997469E0,-4.581902027E0
3.318675504E2,-3.745410442E-1,1.890654564E-1,-1.653823853E-1
3.319675504E2,-2.986644506E-1,-1.312382460E0,1.254955292E0
3.320675504E2,2.202051878E-1,-1.432885170E0,2.729445457E0
3.321675504E2,-1.266620159E-1,2.178933620E-1,-1.682259560E0
3.322675504E2,-1.031067610E0,-5.481095314E-1,-5.058927536E-1
3.323675504E2,3.827545345E-1,-5.487487316E-1,-6.213665009E-2
3.324675504E2,-8.332521319E-1,1.472076893E0,-2.072872639E0
3.325675504E2,1.941475391E0,8.742570877E-2,-1.670606613E0
3.326675504E2,6.546694636E-1,-1.409848571E0,2.524786949E0
3.327675504E2,1.267535686E-1,-2.102372646E-1,-1.135746956E0
3.328675504E2,1.285138249E0,-1.783587098E0,1.805188179E0
3.329675504E2,1.612470627E0,-1.693308353E0,1.624877930E0
3.330675504E2,9.438901544E-1,1.425942898E0,-2.809454918E0
3.331675504E2,-6.855891943E-1,-2.994170189E-1,-2.462444782E0
3.332675504E2,-2.522186756E0,-3.426750183E0,3.796878815E0
3.333675504E2,-1.262411833E0,-1.800141335E0,5.868740082E-1
3.334675504E2,-1.364109516E0,-6.107887030E-1,-8.862094879E-1
3.335675504E2,-4.786843956E-1,-2.853247404E0,4.150115967E0
3.336675504E2,5.969669819E-1,-6.539044380E-1,5.991983414E-1
3.337675504E2,1.296004295E0,-5.421737432E-1,-8.234472275E-1
3.338675504E2,6.481763124E-1,-2.304956436E0,1.536952019E0
3.339675504E2,1.366603374E0,-2.599285126E0,1.532693863E0
3.340675504E2,1.079174757E0,2.651709080E0,-4.089686394E0
3.341675504E2,1.092638135E0,1.330876112E0,-3.702503681E0
3.342675504E2,2.686783075E-1,-5.906836987E-1,1.398290634E0
3.343675504E2,-8.229897022E-1,-1.301333666E0,2.850942612E-1
3.344675504E2,3.686882854E-1,-4.165673256E-2,-2.146604538E0
3.345675504E2,-2.533271313E-1,-2.397536039E0,2.560571671E0
3.346675504E2,8.639765382E-1,-9.405961037E-1,-6.477069855E-2
3.347675504E2,2.522467136E0,7.751500607E-1,-2.605899334E0
3.348675504E2,5.074217319E-1,-2.656007290E0,2.533036232E0
3.349675504E2,-1.122046590E0,-1.967775345E0,1.063060760E0
3.350675504E2,2.417088747E-1,-2.201694250E-1,-1.368706703E0
3.351675504E2,-2.961112261E-1,-3.286537170E0,1.917682648E0
3.352675504E2,-1.095967770E0,-2.519414186E0,2.293519974E0
3.353675504E2,3.735176325E-1,-2.978491783E-2,-1.918300629E0
3.354675504E2,-1.996368527E0,-4.536068439E-1,-4.173851013E-2
3.355675504E2,-1.313651085E0,-2.104215860E0,2.346570969E0
3.356675504E2,-1.977828741E0,1.246129990E0,-2.410514832E0
3.357675504E2,1.853687167E-1,-7.106883526E-1,-3.277597427E-1
3.358675504E2,2.513422370E-1,-1.382567286E0,1.999340057E-1
3.359675504E2,-2.180740535E-1,1.390285015E0,-2.008743286E0
3.360675504E2,4.044198394E-1,-2.649952173E-1,-1.426802635E0
3.361675504E2,-1.645658493E0,-1.093973160E0,3.749124527E0
3.362675504E2,-4.632794261E-1,-1.506131840E1,1.387512112E1
3.363675504E2,1.631920099E0,2.539121151E0,-3.095827103E0
3.364675504E2,4.588668048E-1,-1.918300629E0,-5.287685394E-1
3.365675504E2,-2.171390295E0,-8.106303215E-2,-1.309197426E0
3.366675504E2,-6.112228632E-1,-2.763928652E0,-1.022649765E0
3.367675504E2,-4.672861099E-2,-3.374512911E0,3.148487091E0
3.368675504E2,9.952851534E-1,-7.144951820E-1,-8.204746246E-2
3.369675504E2,1.860486507E0,6.607508659E-1,-3.229509354E0
3.370675504E2,-9.151856303E-1,-2.046596766E0,1.480920792E0
3.371675504E2,2.021945953E0,-2.069727659E0,3.758411407E-1
3.372675504E2,1.742309332E0,8.042757511E-1,-2.034574509E0
3.373675504E2,1.213420033E0,-9.076383114E-1,-4.782381058E-1
3.374675504E2,4.130712748E-1,2.891042233E-1,-5.580787659E-1
3.375675504E2,1.777770758E0,-8.659410477E-1,6.255407333E-1
3.376675504E2,4.147028923E-1,-4.221888065E0,3.435448647E0
3.377675504E2,-8.998817205E-1,-5.720450878E-1,-4.398880005E-1
3.378675504E2,4.703968167E-1,1.938129425E0,-3.588807583E0
3.379675504E2,-1.693371534E-1,-4.979006052E-1,-2.186021805E-1
3.380675504E2,-9.629052281E-1,-1.834910631E0,2.289591789E0
3.381675504E2,5.601057410E-1,-3.427205086E-1,6.632347107E-1
3.382675504E2,1.663800716E0,-2.606256723E0,8.974761963E-1
3.383675504E2,-8.582627773E-2,-2.864546299E0,3.339012146E0
3.384675504E2,1.339617372E0,4.251718521E-3,-8.427591324E-1
3.385675504E2,3.013247848E-1,-6.153715849E-1,-5.318813324E-1
3.386675504E2,-5.738538504E-1,-2.509709835E0,2.756320000E0
3.387675504E2,-8.618509769E-2,-4.308093786E-1,-1.209216118E0
3.388675504E2,-3.864726424E-1,-8.916734457E-1,-1.459934235E0
3.389675504E2,-1.519197702E0,-3.652462959E-1,1.630244255E0
3.390675504E2,1.406845450E-1,6.757929325E-1,-1.851594448E0
3.391675504E2,4.828743339E-1,6.973351002E0,-7.914255619E0
3.392675504E2,1.762753606E0,-2.335559130E0,2.625692368E0
3.393675504E2,1.673768878E0,-1.582676411E0,1.603348732E0
3.394675504E2,2.141429186E0,1.750140429E0,-2.553785324E0
3.395675504E2,1.301400661E0,2.518546104E0,-2.948387623E0
3.396675504E2,-2.658987761E0,1.226853371E0,-7.456150055E-1
3.397675504E2,-1.158679008E0,2.587880850E0,-1.467654228E0
3.398675504E2,-3.144391060E0,8.271373510E-1,2.130336761E-1
3.399675504E2,1.404167414E-1,-1.260736942E0,1.073799133E0
3.400675504E2,-6.870445609E-1,9.772641659E-1,-1.000366211E-1
3.401675504E2,3.546762168E-1,1.580858231E-1,-5.777187347E-1
3.402675504E2,1.548001170E-1,-4.175337553E-1,7.698574066E-1
3.403675504E2,3.941356540E-1,4.802703857E-3,-9.028015137E-1
3.404675504E2,-1.018784881E0,-1.811729670E-1,2.954730988E-1
3.405675504E2,5.598828197E-1,4.940471649E-1,2.134012222E0
3.406675504E2,4.735068679E-1,2.260398388E0,-1.840728760E0
3.407675504E2,1.541913986E0,9.386353493E-1,2.066249847E0
3.408675504E2,-3.698924541E0,2.122604609E0,-2.395139217E0
3.409675504E2,-1.919086695E0,-2.414798260E0,2.607242584E0
3.410675504E2,2.187321484E-1,-1.537428856E0,5.199022293E0
3.411675504E2,-3.271284103E-1,1.893563271E-1,-3.346057892E0
3.412675504E2,9.024484754E-1,2.641262054E0,-6.474447250E0
3.413675504E2,-1.253688812E0,-1.647385001E0,1.847229958E0
3.414675504E2,1.103434563E0,1.679608345E0,-4.825042725E0
3.415675504E2,2.575919032E-1,2.705560923E0,2.382154465E-1
3.416675504E2,5.271660089E-1,-6.297708035E0,5.801772118E0
3.417675504E2,-2.297838449E0,-6.014895439E0,5.332559586E0
3.418675504E2,-1.295212030E0,3.766476393E0,-7.429218292E-1
3.419675504E2,1.668852925E0,3.690149307E0,-4.716449261E0
3.420675504E2,1.205180883E-1,5.294098854E-1,-2.428727150E0
3.421675504E2,1.125048161E0,-9.162771225E0,9.412030220E0
3.422675504E2,-2.318677425E0,1.622547388E0,-7.553129196E-1
3.423675504E2,-2.989989281E0,-2.808597326E0,2.828670502E0
3.424675504E2,2.595338583E0,-5.267558098E-1,-3.548756599E0
3.425675504E2,9.719263315E-1,1.521784306E0,-4.618629932E0
3.426675504E2,1.662096620E0,1.394233513E1,-5.494087696E0
3.427675504E2,-6.642615795E-2,-3.713628054E0,-1.191158295E-1
3.428675504E2,2.322500944E-1,-7.084220886E0,5.827582359E0
3.429675504E2,-3.344792366E0,4.670574188E0,-6.827614784E0
3.430675504E2,-3.460859776E0,-4.114453316E0,8.919663429E0
3.431675504E2,-2.437543392E0,-5.903728008E-1,-6.742606640E0
3.432675504E2,-1.936846495E0,-3.042664528E-1,-3.704626083E0
3.433675504E2,-1.303079367E0,3.796874523E0,-6.689625263E0
3.434675504E2,2.020757914E0,-7.200980186E0,4.475485802E0
3.435675504E2,4.832943082E-1,-3.028060436E0,2.888712883E0
3.436675504E2,5.681781173E-1,-3.259038448E0,2.476504326E0
3.437675504E2,8.232259154E-1,-4.337878227E0,4.101977348E0
3.438675504E2,-2.200951338E0,1.203220367E0,-6.342649460E-1
3.439675504E2,-3.281375170E0,-1.225846648E0,-5.329322815E-2
3.440675504E2,7.455774784E0,2.996063232E-2,-1.304535866E0
3.441675504E2,4.567930698E0,3.141021490E0,-1.776831627E0
3.442675504E2,-8.962841034E-1,-1.598475695E0,-4.053239822E-1
3.443675504E2,-2.658757210E0,-1.178369522E-1,-6.762771606E-1
3.444675504E2,-2.948451281E0,7.103660107E-1,6.193408966E-1
3.445675504E2,2.803196907E-1,-9.756588936E-1,1.869761467E0
3.446675504E2,1.980955839E0,-1.311590075E0,-4.878911972E-1
3.447675504E2,1.286769509E0,-1.492481232E-1,9.250345230E-1
3.448675504E2,9.613494873E-1,4.508891106E-1,4.676213264E0
3.449675504E2,-4.244332314E-1,-3.078819036E0,2.036424637E0
3.450675504E2,-4.202919006E0,-2.755388737E0,-1.255810738E0
3.451675504E2,-8.478661776E-1,-8.375333548E-1,2.175497055E0
3.452675504E2,2.915017843E0,-1.871978998E0,1.057266235E0
3.453675504E2,1.178509116E0,-1.703161836E0,1.548845291E0
3.454675504E2,-2.032980680E0,3.894068718E0,8.723144531E-1
3.455675504E2,-5.165796280E0,-2.495790672E1,3.365474701E1
3.456675504E2,-2.085863590E0,-1.908119583E1,7.392522812E0
3.457675504E2,-1.549898386E-1,-4.454586506E-1,-1.459079266E0
3.458675504E2,-8.044665456E-1,-1.061427212E1,8.634432793E0
3.459675504E2,-1.231559157E0,-5.376079082E-1,-2.873958111E0
3.460675504E2,-2.204025507E0,1.972906113E0,-3.006802082E0
3.461675504E2,9.234634638E-1,-4.789404869E0,4.297632217E0
3.462675504E2,6.311562061E-1,-1.773929596E0,-1.627558708E0
3.463675504E2,1.102686405E0,4.952709198E0,-1.026190662E1
3.464675504E2,6.611068845E-1,-7.828558683E-1,-2.497252464E0
3.465675504E2,1.758755922E0,1.278168392E1,-1.931498528E1
3.466675504E2,8.843681812E-1,4.624829769E0,-6.802790165E0
3.467675504E2,-9.364801645E-1,7.493951321E0,-4.788078785E0
3.468675504E2,1.754802108E0,3.364541054E0,7.148275375E-1
3.469675504E2,3.057946265E-1,-1.251895785E0,5.188477516E0
3.470675504E2,5.855786800E-1,-3.393649340E0,1.935641289E0
3.471675504E2,-4.087583423E-1,-7.799284935E0,9.024742126E0
3.472675504E2,2.451736927E0,9.031627178E-1,-3.531839371E0
3.473675504E2,1.297757506E0,-1.682928467E1,1.652242088E1
3.474675504E2,-2.184318781E0,-7.283116341E0,7.319491386E0
3.475675504E2,-2.165516138E0,-7.782350063E0,5.498807907E0
3.476675504E2,7.518014908E-1,5.633307934E0,-6.368349552E0
3.477675504E2,1.512605190E0,-3.396508694E0,2.557213783E0
3.478675504E2,1.486849904E0,-3.656413555E-1,9.099140167E-1
3.479675504E2,3.819532871E0,3.121005297E0,-6.631862164E0
3.480675504E2,1.061897874E0,-9.681702852E-1,5.555534363E-2
3.481675504E2,1.409676194E0,-1.253018379E-1,-1.201974869E0
3.482675504E2,5.083752275E-1,-2.770286083E0,1.995468140E0
3.483675504E2,5.936276913E-1,1.340412378E0,-4.203351021E0
3.484675504E2,-7.524920702E-1,1.227514744E-1,-2.025289536E0
3.485675504E2,-5.440372229E-2,-1.962183475E0,2.353240013E0
3.486675504E2,4.885368645E-1,-2.284523487E0,1.034564018E0
3.487675504E2,9.644889235E-1,-4.657335281E0,3.225994110E0
3.488675504E2,6.667282581E-1,-3.631492138E0,2.171089172E0
3.489675504E2,2.395380259E0,-3.767778873E0,2.061039925E0
3.490675504E2,8.364104629E-1,-1.562540293E0,-2.991600037E-1
3.491675504E2,7.249123454E-1,2.264693737E0,-2.804777622E0
3.492675504E2,8.765865564E-1,-4.948119164E0,4.841285706E0
3.493675504E2,2.138957739E0,6.250841618E-1,-1.009436607E0
3.494675504E2,-1.369995832E0,-1.747809529E0,1.529081345E0
3.495675504E2,-4.750709534E-1,-1.306270123E0,-1.456331253E0
3.496675504E2,-1.506784201E0,7.013421059E-1,-1.365141869E0
3.497675504E2,-1.904579997E-1,2.164638519E0,-1.879595280E0
3.498675504E2,1.683517694E0,-1.443865418E0,1.445099831E0
3.499675504E2,-1.818074822E0,-1.532650709E0,1.598701477E-1
3.500675504E2,-1.155898571E0,-7.698212624E0,6.449992180E0
3.501675504E2,-2.429162979E0,-4.401320457E0,6.621968269E0
3.502675504E2,-2.276642799E0,-9.102267265E0,1.334197140E1
3.503675504E2,3.035616279E-1,-1.447549462E0,2.845503807E0
3.504675504E2,5.750032663E-1,5.822416306E0,-5.976187229E0
3.505675504E2,-3.277632594E-1,-4.109442711E0,1.004896164E-1
3.506675504E2,-2.038614988E0,2.298259497E0,-2.359224319E0
3.507675504E2,-6.399530172E-2,1.231095552E0,-4.525367737E0
3.508675504E2,-1.498243570E0,6.919748783E-1,1.354408264E-2
3.509675504E2,-7.908046246E-1,-6.355266571E-1,-1.589241028E-1
3.510675504E2,-2.664278984E0,-2.490141392E0,1.778296471E0
3.511675504E2,-1.026898921E-1,2.365767241E0,-3.873531342E0
3.512675504E2,1.289211512E0,1.081158638E0,-1.370863914E0
3.513675504E2,7.979557514E-1,-4.058606625E-1,7.778730392E-1
3.514675504E2,2.418827295E0,-1.957536340E0,2.204813004E0
3.515675504E2,2.387197495E0,3.314936399E0,-7.971365452E0
3.516675504E2,5.867689252E-1,1.658453465E0,-1.710500240E0
3.517675504E2,-1.540004015E-1,-1.753607273E0,-5.824642181E-1
3.518675504E2,2.882255912E-1,-7.487161160E-1,-1.640643120E0
3.519675504E2,2.391250849E0,4.280228138E0,-5.921979427E0
3.520675504E2,-5.599243641E-1,-2.016182899E0,3.782854080E-1
3.521675504E2,8.151103258E-1,-2.386045933E0,6.019506454E-1
3.522675504E2,-3.827363253E-1,-6.227729321E-1,-9.211397171E-1
3.523675504E2,-6.143647432E-2,-1.629415870E0,4.501829147E0
3.524675504E2,7.739704847E-2,-3.710813522E-1,-9.259510040E-1
3.525675504E2,-6.084066629E-1,5.885925293E-1,-1.954166412E0
3.526675504E2,-7.406916022E-1,1.497045517E0,-9.563016891E-1
3.527675504E2,2.540945411E-1,-3.373148441E0,3.573101044E0
3.528675504E2,-7.744708061E-1,-1.555809498E0,6.647968292E-1
3.529675504E2,-1.395305634E0,-4.542291164E-1,1.788980484E0
3.530675504E2,1.177810073E0,-2.718361616E0,3.085941315E0
3.531675504E2,-6.578504443E-1,1.132615328E0,-2.166434765E0
3.532675504E2,-2.835710049E-1,-1.349590540E0,-5.029706955E-1
3.533675504E2,-4.261932373E-1,-2.887706757E-1,-2.797959328E0
3.534675504E2,-9.514567256E-1,-1.418940067E0,1.714365959E0
3.535675504E2,-1.226534724E0,-3.358452797E0,1.776035309E0
3.536675504E2,-1.211986303E0,3.978433609E-1,-1.280169487E0
3.537675504E2,3.479822874E-1,-4.728825092E-1,1.012163162E0
3.538675504E2,7.053335905E-1,4.157392979E-1,-1.219547272E0
3.539675504E2,-1.849889994E0,2.079155207E0,-2.050247669E0
3.540675504E2,-1.019432068E0,-3.701245070E0,3.841714859E0
3.541675504E2,-4.435505271E-1,1.297754526E0,-3.362775326E0
3.542675504E2,-1.856335402E-1,7.214612961E-1,-4.883537292E-1
3.543675504E2,1.925376058E-1,-5.794910192E-1,-1.667369843E0
3.544675504E2,-6.174607873E-1,-2.953003645E0,3.796773911E0
3.545675504E2,1.438542128E0,-6.031671762E-1,-1.901252747E0
3.546675504E2,-1.383502364E0,2.268450260E-1,1.002986908E0
3.547675504E2,1.215119362E-1,-2.545100689E0,1.116269112E0
3.548675504E2,-8.205413818E-1,1.304850101E0,-1.445669651E0
3.549675504E2,1.993227601E-1,-1.332593679E0,2.302989006E0
3.550675504E2,1.143695116E-1,-7.400069237E-1,-9.670686722E-1
3.551675504E2,-5.816429853E-2,8.832335472E-1,-1.489717484E0
3.552675504E2,-7.936357260E-1,4.232692719E-2,-1.972662449E0
3.553675504E2,-8.883783817E-1,-2.393958569E0,1.742185593E0
3.554675504E2,-3.054671526E0,9.097754955E-1,-9.706993103E-1
3.555675504E2,-3.961627722E0,-1.576258898E0,3.905210495E-1
3.556675504E2,1.884301901E-1,1.268908024E0,-2.877006531E0
3.557675504E2,-1.424111128E-1,4.092798233E-1,-1.264778137E0
3.558675504E2,-7.148849964E-1,7.910852432E-1,-1.946170807E0
3.559675504E2,4.440722466E-1,-1.525513411E0,5.526638031E-2
3.560675504E2,2.119466066E-1,-1.827306271E0,1.691679955E0
3.561675504E2,2.436617851E0,5.373069763E0,-7.174176216E0
3.562675504E2,1.513464212E0,-9.159536362E-1,-1.939415932E0
3.563675504E2,-2.590959072E-1,7.513020039E-1,-3.040090561E0
3.564675504E2,-4.211990237E-1,-1.731139183E0,6.657056808E-1
3.565675504E2,1.024554133E0,2.886315584E0,-3.267176628E0
3.566675504E2,1.922556043E0,-8.052453995E-1,6.287746429E-1
3.567675504E2,-1.390104532E0,-4.982755184E-1,2.328415871E0
3.568675504E2,2.093042850E0,-2.754372835E0,8.302087784E-1
3.569675504E2,3.416682482E-1,-3.435490131E-1,1.583737373E0
3.570675504E2,-3.068963528E0,8.222627640E-1,-1.894794464E0
3.571675504E2,-1.232800364E0,1.530277729E-1,-1.693135262E0
3.572675504E2,-4.025759101E-1,-1.273298383E0,2.017964363E0
3.573675504E2,6.876374483E-1,1.068338394E0,-2.544465065E0
3.574675504E2,4.220202565E-1,-1.031181812E0,7.482147217E-2
3.575675504E2,-4.997707605E-1,-5.635654926E-1,2.788848877E-1
3.576675504E2,-1.828610897E-2,-6.952977180E-1,-1.152117729E0
3.577675504E2,-9.029669166E-1,-4.134685993E-1,1.826802254E0
3.578675504E2,5.124150515E-1,-5.414794683E-1,-1.497713089E0
3.579675504E2,7.133904696E-1,1.790141106E0,-4.055490017E0
3.580675504E2,3.423031271E-1,-8.876376152E-1,6.574926376E-1
3.581675504E2,1.811240315E-1,9.783062935E-1,-1.765345573E0
3.582675504E2,-6.846742630E-1,-1.691669703E0,5.296754837E-1
3.583675504E2,1.255959153E0,-2.223355055E0,5.441122055E-1
3.584675504E2,-9.534195662E-1,2.232185602E0,-3.307184696E0
3.585675504E2,-1.705278754E0,-5.099539757E-1,2.800912857E-1
3.586675504E2,5.219211578E-1,-1.932531357E0,-5.534048080E-1
3.587675504E2,3.541713357E-1,-1.084210634E0,7.403583527E-1
3.588675504E2,-1.148131847E0,-1.663699627E0,3.587173462E0
3.589675504E2,6.697583199E-1,-1.359570503E0,-3.174295425E-1
3.590675504E2,2.420066595E-1,-1.078419924E0,9.154319763E-3
3.591675504E2,7.645177841E-2,-2.052910566E0,2.221350670E0
3.592675504E2,1.725181103E0,1.522035122E0,-3.763190269E0
3.593675504E2,3.739700913E-1,1.344877243E0,-1.876331806E0
3.594675504E2,1.131883502E0,-5.200836182E0,3.036663055E0
3.595675504E2,4.622983932E-2,-1.352672100E0,1.506195068E0
3.596675504E2,-1.708253741E0,-2.574896812E-1,4.516000748E-1
3.597675504E2,-1.803863764E0,-1.980075836E-1,-5.355482101E-1
3.598675504E2,5.832974911E-1,-1.218911290E0,1.542056084E0
3.599675504E2,-5.155129433E-1,-1.771795511E0,1.108012199E0
3.600675504E2,-3.977878094E-1,-1.060432911E0,1.113183022E0
3.601675504E2,-2.923581004E-1,-2.359421253E0,2.665890694E0
3.602675504E2,1.809460402E0,-7.291462421E-1,-1.625592232E0
3.603675504E2,9.950091839E-1,1.445870399E-1,-6.077899933E-1
3.604675504E2,5.760186911E-2,-3.090772629E-1,-1.170249939E0
3.605675504E2,-1.247413874E0,-1.486342192E0,1.739827156E0
3.606675504E2,7.357568741E-1,1.924814224E0,-2.160276890E0
3.607675504E2,1.438025713E0,-1.257632852E0,-1.304302216E-1
3.608675504E2,2.563977242E-1,-1.356234550E-1,-7.322463989E-1
3.609675504E2,1.353213489E-1,-1.642320037E0,5.090065002E-1
3.610675504E2,9.259437323E-1,8.121151924E-1,-1.882495880E0
3.611675504E2,-2.284990847E-1,-1.468977094E0,1.296979904E0
3.612675504E2,3.588047624E-1,-1.227972627E0,-2.381101608E0
3.613675504E2,-1.592810154E-1,3.113913536E-2,1.799860001E-1
3.614675504E2,-2.526038647E0,-3.089709044E0,3.777619362E0
3.615675504E2,-1.400913715E0,-3.481290340E0,1.807517052E0
3.616675504E2,1.908275485E-1,-1.805174351E-1,-5.337390900E-1
3.617675504E2,1.141199589E0,-1.708785295E0,6.789894104E-1
3.618675504E2,2.934868336E0,2.838492393E-2,-2.156276703E-1
3.619675504E2,-3.272445798E-1,-5.773752928E-1,2.872362137E-1
3.620675504E2,5.435762405E-1,-3.716181517E-1,-1.460733414E-1
3.621675504E2,-5.842489004E-2,-2.763277292E-1,-5.178422928E-1
3.622675504E2,-4.703351855E-2,-1.372137427E0,2.927274704E-1
3.623675504E2,-1.215162873E-2,2.815217972E-1,-1.076635361E0
3.624675504E2,4.606574774E-2,2.531685829E-1,-2.280845642E-1
3.625675504E2,-1.516337693E-1,-3.864443302E-1,-1.968260765E0
3.626675504E2,-2.098308563E0,-1.827666283E0,2.267271042E0
3.627675504E2,-5.598183870E-1,-1.867672205E0,1.919212341E0
3.628675504E2,-6.108042002E-1,-7.311381102E-1,1.927349091E0
