Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
225.578631,0.814966,0.965232,0.225575
225.683421,-0.974500,-1.051136,-0.021805
225.788208,-0.212166,0.798798,-0.342255
225.892998,-0.805142,-0.815161,-0.179753
225.997785,-0.405674,0.534039,0.233171
226.102575,-0.126870,-0.213773,0.165567
226.207362,1.150367,-0.400681,0.132798
226.312152,0.300587,0.500503,0.322504
226.416939,-0.610686,-0.902006,1.822410
226.521729,-0.558079,0.745723,-1.367212
226.626516,-1.880037,-0.736219,1.429694
226.731306,-0.943838,0.205509,-0.242595
226.836094,-0.760324,0.864799,0.314519
226.940883,-0.406466,-1.574758,-0.681395
227.045671,-1.594181,0.830360,-0.487871
227.150460,-0.546657,-0.419547,0.650834
227.255248,-0.818359,-0.820062,-0.202931
227.360037,-1.522280,1.071709,-0.504922
227.464825,-0.394024,-0.804664,1.192866
227.569615,-0.364961,0.616050,-2.209897
227.674402,-0.866728,0.215527,0.586824
227.779192,0.678550,0.159678,1.325629
227.883979,-0.253305,-0.215779,-0.285301
227.988769,-1.605474,0.706728,-0.764663
228.093557,-0.195675,-1.387422,-0.390305
228.198346,-1.946203,1.849671,1.716581
228.303134,1.120111,-1.229410,0.107729
228.407923,-1.831888,0.405395,-0.680697
228.512711,-1.520055,0.066753,-0.272503
228.617501,1.762388,-0.677034,1.756859
228.722288,-1.423059,-0.162455,-1.154890
228.827078,-0.260568,-0.368016,-0.473850
228.931866,-1.269142,-0.778848,-1.150509
229.036655,-1.282662,0.901192,1.771407
229.141443,0.432054,0.651236,-0.012718
229.246232,0.274074,0.179688,-0.135490
229.351020,0.023233,-0.042272,-1.022089
229.455810,-1.080633,-0.029391,1.056431
229.560597,-2.812413,0.105764,1.340565
229.665387,0.242531,-1.225563,-1.131995
229.770175,-0.813603,0.708214,-0.711535
229.874964,-0.093755,-1.032506,1.186525
229.979752,-1.173940,-0.088317,-0.727959
230.084541,-0.843541,0.677236,0.523235
230.189329,0.544637,-1.358229,-1.067544
230.294119,-1.474120,2.401891,3.590774
230.398906,1.000951,-1.858837,-2.277271
230.503696,-1.854897,0.056669,-0.638666
230.608484,-0.855797,-0.012275,-0.573704
230.713273,-0.621329,0.645669,-0.713139
230.818061,-0.015692,-1.521439,-1.376560
230.922851,-0.696038,2.299630,2.664629
231.027638,-0.108684,-1.808583,-0.459043
231.132428,-0.979258,2.071805,-2.781569
231.237216,0.793389,-1.708435,3.162345
231.342005,-0.574413,1.378514,-0.481298
231.446793,-0.753603,-1.535542,0.294723
231.551583,0.107972,-0.165183,0.280085
231.656370,0.500769,0.855746,0.335284
231.761160,0.443530,-0.210468,-1.269637
231.865948,-0.886570,-1.028916,0.160492
231.970737,-0.840163,1.177812,0.282540
232.075525,0.731903,-0.650535,0.155651
232.180315,-0.523198,0.611347,-0.854550
232.285103,-0.908003,-0.899939,2.011248
232.389892,-2.054276,-0.104339,-0.030762
232.494680,0.046621,0.678515,-1.964500
232.599469,0.361209,0.207858,1.929082
232.704257,-0.083649,-0.517818,-0.904309
232.809047,0.703165,0.564378,0.322185
232.913835,-0.073512,-0.762000,0.005779
233.018624,-0.303960,0.952021,0.922862
233.123412,-0.508389,-0.885769,-0.239067
233.228202,-1.377419,0.218626,-0.583853
233.332990,0.983633,-0.903153,-1.382672
233.437779,0.059375,1.442067,-0.524194
233.542567,-0.857809,-0.648493,1.697710
233.647357,-1.767991,-1.034699,-2.536778
233.752145,-1.073993,1.588571,2.290060
233.856934,1.472897,-0.251043,0.588701
233.961722,-0.806531,0.106393,0.576017
234.066512,1.508692,0.113046,-0.303580
234.171300,0.358770,-1.557426,0.115070
234.276089,-0.152242,0.508214,0.751099
234.380877,-0.155016,0.660207,-3.625154
234.485667,-0.302898,-2.332464,-2.525088
234.590455,-2.609023,2.798086,5.783593
234.695244,-0.894487,0.254795,0.054895
234.800032,0.229751,0.215643,2.988703
234.904822,-0.639134,0.690107,-2.354626
235.009610,-0.358002,-1.722244,0.240741
235.114399,0.289659,-0.548903,0.806760
235.219187,0.555595,-1.526772,-0.883778
235.323977,0.162371,-2.191255,0.168120
235.428765,-0.898619,1.023911,-0.785720
235.533554,-0.054480,0.403912,-0.665361
235.638342,-0.333654,-0.611198,0.857256
235.743132,-0.277225,1.243196,0.055385
235.847920,0.424118,-0.054656,3.650464
235.952710,0.541970,0.256809,-1.494532
236.057497,-1.145060,1.904734,-0.653688
236.162287,-1.007566,-2.472347,-0.209804
236.267075,-1.935342,-0.422574,1.171937
236.371865,0.972782,1.281400,0.164716
236.476653,-1.378209,-0.609738,0.460627
236.581442,0.461148,0.034300,0.535625
236.686230,-0.042241,0.358585,-0.449758
236.791020,-0.708666,-1.140483,-0.221335
236.895808,-1.529072,1.216286,0.677215
237.000597,-0.004084,-0.675312,1.395028
237.105385,0.626531,-1.380375,-2.836098
237.210175,-0.607367,2.259388,3.302766
237.314963,-0.021654,-1.718658,-2.936337
237.419752,-1.172940,1.289371,-0.540360
237.524540,-0.693812,-0.795489,0.866115
237.629330,-0.055377,-0.767956,1.034376
237.734118,-0.815225,1.068445,-0.564097
237.838907,-0.441583,-0.793857,-0.882499
237.943695,-0.551981,0.296410,-0.640133
238.048485,1.294042,-0.002212,0.903713
238.153273,-0.050065,0.135169,0.120227
238.258062,-1.010970,-0.389086,-0.358892
238.362850,-0.417821,-0.864736,0.668100
238.467640,0.837038,0.937514,0.187101
238.572428,-1.277355,0.020541,-0.437758
238.677217,-1.195777,0.112629,-0.496472
238.782005,-1.105116,0.425821,0.958332
238.886795,0.158932,0.137065,0.598334
238.991583,0.115471,-1.392738,-1.069673
239.096372,1.694980,-0.509708,-0.241442
239.201160,-0.036815,-1.124471,-0.630033
239.305950,-1.416834,3.498061,-0.061290
239.410738,0.539486,-3.965199,2.805374
239.515527,-0.382012,3.406972,-1.789584
239.620315,0.710548,-0.968690,1.914280
239.725105,-0.776525,-0.430676,-0.639374
239.829893,-0.105830,0.810651,-0.181192
239.934682,1.483235,-1.845345,0.889927
240.039470,-1.908440,1.143387,0.491014
240.144260,-0.282539,-0.988851,0.869645
240.249047,0.199632,0.346704,1.041167
240.353837,-0.323867,-0.307525,-0.281241
240.458625,-1.472029,0.306769,-0.546703
240.563414,0.661664,-1.080242,-0.802103
240.668202,0.310623,1.191391,0.498278
240.772992,0.221889,-0.446401,1.748633
240.877780,-0.253103,-1.676317,-0.660733
240.982569,-0.664828,2.730466,-0.632319
241.087357,1.631950,-3.025494,-1.561241
241.192147,-0.890624,3.162347,0.917420
241.296934,-0.303562,-3.166029,2.599844
241.401724,-0.411916,1.830037,-0.805252
241.506512,0.132476,-1.026212,0.990486
241.611301,-2.039446,-0.457315,-0.681972
241.716089,0.975788,0.723572,1.039156
241.820879,0.425743,0.100469,0.469395
241.925667,1.107063,0.362124,-0.041179
242.030456,0.951345,-0.107596,0.463108
242.135244,0.055008,1.276953,1.117111
242.240033,-0.948223,-0.666701,0.416149
242.344821,0.010551,-5.725597,3.071889
242.449611,-0.544675,-0.699869,-2.858929
242.554399,1.490455,3.528188,-5.486766
242.659188,-0.400192,-4.171236,1.365831
242.763976,4.860022,3.024464,-2.668101
242.868766,-1.454058,-2.090516,4.020380
242.973553,0.580345,-1.392739,1.777454
243.078343,-0.429428,-0.127767,-0.625092
243.183131,2.183494,0.542449,-0.272829
243.287920,0.365243,0.775653,-0.792234
243.392708,1.126927,0.559674,1.031561
243.497498,1.186641,-0.532974,0.765245
243.602285,1.642391,-0.309996,0.432564
243.707075,0.551925,1.080037,1.219807
243.811863,1.923453,-0.747491,0.971439
243.916652,1.529528,1.816723,0.181296
244.021440,2.193201,-1.879363,-0.936142
244.126230,2.661867,0.988837,-0.116622
244.231017,1.526425,1.754249,0.402350
244.335807,-0.167222,-0.527718,1.432233
244.440595,0.666963,-1.015584,0.901366
244.545384,0.978074,0.277376,-0.168471
244.650172,1.228005,0.666556,0.765119
244.754962,1.146539,0.492954,-1.534611
244.859749,1.682038,-0.155103,0.367780
244.964539,2.282628,0.948273,0.762844
245.069327,1.767727,-0.269292,-0.327215
245.174116,2.536533,0.971284,1.025957
245.278904,0.289096,0.220812,1.108749
245.383694,1.600244,-0.533619,1.231877
245.488481,0.681766,1.016923,-0.196425
245.593271,0.386123,-0.975199,-0.689510
245.698059,0.246299,0.832588,2.852522
245.802848,0.020819,-0.224842,0.603338
245.907636,0.559521,-0.802035,0.175720
246.012426,1.267888,0.268671,0.243565
246.117214,0.640368,0.167522,-0.574234
246.222003,-0.145244,-0.748389,-1.280592
246.326791,2.853019,-2.327709,-0.796224
246.431580,-0.066725,2.311077,0.975903
246.536368,1.363795,-0.019396,3.095709
246.641158,-3.704948,-3.492081,-0.795975
246.745946,1.468108,5.655394,-2.449059
246.850735,-1.146479,-2.777113,1.453364
246.955523,0.044823,0.167257,0.859206
247.060313,1.178577,0.310821,0.255696
247.165101,-0.721971,-0.122624,1.596286
247.269890,-1.802554,-1.157021,-0.847409
247.374678,3.201945,0.868077,1.030981
247.479468,-1.301688,-0.804667,-0.524173
247.584255,-0.086916,-0.200477,1.931194
247.689045,-0.576451,-0.994470,-2.025532
247.793833,-1.027316,0.470738,-0.324220
247.898623,-1.169308,-0.714002,2.236822
248.003410,-1.977200,1.126134,2.003247
248.108200,0.536462,-0.165140,0.384645
248.212988,-0.716025,-0.555316,-0.052763
248.317778,-0.134446,1.228778,-1.705510
248.422565,-0.098338,-0.465769,2.050045
248.527355,-1.903234,-0.256811,1.046978
248.632143,-1.673288,-1.654040,1.664586
248.736932,-0.660553,-0.311589,-1.970862
248.841720,-1.381995,1.470608,2.451535
248.946510,0.299495,-1.076842,-0.022317
249.051298,-0.531610,0.883902,0.800099
249.156088,0.151651,-1.002612,0.335769
249.260875,-0.353409,0.540079,0.821851
249.365665,-0.440005,-1.708932,-0.029694
249.470453,-1.591421,0.906788,0.012083
249.575243,-0.615421,-1.561342,0.429381
249.680030,-2.832648,1.770834,-0.003565
249.784820,0.106903,-1.892761,0.351512
249.889608,-0.321989,2.262997,1.998824
249.994398,-1.263549,-1.474695,0.836791
250.099186,-0.424697,1.333891,-0.932278
250.203975,1.117146,-1.030600,0.597986
250.308763,-2.043344,-0.694029,2.170790
250.413553,-0.502977,-0.394799,-0.061702
250.518341,-1.341551,-0.020873,0.005320
250.623130,0.052025,0.203113,1.275357
250.727918,-0.459963,-0.406050,0.496264
250.832708,-0.410545,0.029044,-1.212261
250.937496,-0.961579,-1.587347,1.331835
251.042286,-0.330121,1.498380,-1.671539
251.147073,0.462342,-0.562292,0.338874
251.251863,-1.345837,-1.351050,-0.115486
251.356651,-1.140765,1.235985,0.051604
251.461441,0.111840,-1.202016,1.899598
251.566229,-0.193502,-0.862322,-0.737170
251.671018,-0.949887,1.098218,0.844860
251.775806,0.021724,-0.102133,1.972328
251.880596,0.602625,-1.470478,-0.907148
251.985384,-1.542593,1.271566,0.948303
252.090174,-0.573417,-0.655841,1.079048
252.194962,1.013743,0.678788,1.409457
252.299751,-0.521732,-0.599946,-1.486342
252.404539,-0.259066,-0.298401,-0.110472
252.509329,-1.044600,0.040143,1.186033
252.614117,-1.004544,-0.761382,1.532600
252.718907,-1.090828,-0.677201,0.568449
252.823695,-0.013577,0.047857,0.060286
252.928484,-0.540058,0.309518,0.708439
253.033272,-0.960604,-0.577391,0.961039
253.138062,-1.091044,0.053745,-0.049559
253.242850,0.025942,0.078990,1.704066
253.347640,-0.050072,-0.343066,0.052894
253.452428,0.082900,-0.069178,-0.454446
253.557217,-1.079208,-0.040709,1.324464
253.662005,0.015960,0.130905,1.214648
253.766795,-0.927861,-0.501990,-1.048295
253.871583,-0.195093,0.250414,1.894452
253.976373,-1.820433,-0.203803,0.475595
254.081161,-0.823303,0.336883,0.976200
254.185951,-0.429061,-1.292116,-0.757652
254.290739,-0.322350,0.296276,0.270962
254.395528,-0.964641,0.006424,2.505464
254.500316,-0.795074,-0.400011,0.020087
254.605106,0.060940,-0.028211,0.471638
254.709894,-0.556849,0.091900,-0.105689
254.814684,0.741297,-1.144902,1.150578
254.919472,-0.811968,0.490785,0.275219
255.024261,0.875468,0.461895,1.210224
255.129049,-1.160334,-1.823936,-0.262284
255.233839,-0.833361,0.888192,1.305561
255.338627,-1.475746,-0.413459,0.243621
255.443417,-0.903082,-0.158081,1.298779
255.548205,0.055259,-0.413420,0.605472
255.652995,-0.815938,-0.200662,-0.089726
255.757783,-1.147841,0.718054,1.345762
255.862572,1.126826,-1.182002,0.648868
255.967360,-0.366652,0.736589,0.998114
256.072150,-0.047967,0.008673,0.503147
256.176938,0.246677,-0.845217,0.622066
256.281728,0.559637,0.391944,0.506630
256.386516,-0.848911,-0.414454,1.367759
256.491306,-0.614166,-0.954379,-1.329510
256.596094,-1.094877,0.427296,1.587712
256.700884,0.426916,-0.879494,1.836412
256.805672,-0.694813,0.595071,0.167283
256.910462,-1.074355,-0.660405,-1.180283
257.015250,-0.214676,0.533561,2.114235
257.120039,1.141492,-0.082190,1.182337
257.224828,-0.317015,-1.412310,0.035648
257.329617,-0.499111,0.226208,-0.430448
257.434405,-0.326041,-0.033723,1.670936
257.539195,-0.170423,-0.871351,0.970190
257.643983,-1.583851,-0.377104,-0.207047
257.748773,-0.757642,-0.270780,1.066233
257.853561,-0.603998,0.542232,1.280824
257.958351,-1.360790,-1.144427,-1.671268
258.063139,-1.771657,0.040079,2.228604
258.167929,-1.850116,0.583458,0.621059
258.272717,-0.540308,-0.405067,-0.347583
258.377507,0.101069,0.278760,-0.252864
258.482295,-0.104434,0.308490,1.059316
258.587085,-0.955138,-1.224937,1.157070
258.691873,-0.840775,-0.286207,0.809893
258.796663,-1.515020,0.824662,-0.280836
258.901451,-0.432120,-0.368762,1.291921
259.006241,-0.644672,0.220168,-0.855021
259.111029,-1.754348,-0.033069,-0.430970
259.215819,0.067949,3.960667,0.883224
259.320607,1.217002,-5.842526,0.037734
259.425397,-1.672351,0.270007,1.566145
259.530185,-1.409607,0.049579,0.021696
259.634975,-0.580561,-5.716863,4.002703
259.739763,-0.586416,1.003152,-1.378978
259.844553,-2.821885,-1.789292,-1.717260
259.949341,-1.136612,2.799514,-1.064396
260.054131,-0.398095,-1.778538,-0.296144
260.158919,1.394543,0.063110,-0.108582
260.263709,-2.192448,0.280389,-4.655607
260.368497,-1.056081,0.434185,3.305174
260.473287,0.683660,-3.044489,-1.867098
260.578075,-2.132361,1.316493,1.027363
260.682864,-1.053011,1.034243,0.184479
260.787653,0.622319,-1.277952,2.069013
260.892443,-0.182711,0.154617,-1.875380
260.997231,-0.478654,-0.549796,2.624132
261.102021,-0.284536,-0.845047,-2.094876
261.206809,-1.172474,0.311161,1.912911
261.311599,-0.999105,0.271150,0.506733
261.416387,0.511589,-2.628210,-0.326659
261.521177,-0.654561,0.621466,-3.121709
261.625965,-0.187469,0.365285,1.714643
261.730755,-2.563177,1.158895,-0.866390
261.835543,1.449147,-1.184913,2.472392
261.940333,1.017592,1.251646,-0.124455
262.045121,0.294834,0.301477,0.238694
262.149911,-1.417061,-0.904931,-0.700290
262.254699,0.362047,0.136942,1.242626
262.359489,-0.370919,-0.371050,1.041384
262.464277,0.437868,-0.243197,0.038111
262.569067,0.352037,0.062321,0.504130
262.673855,-0.377884,-0.638169,0.991407
262.778645,-0.668093,-0.148819,0.769921
262.883433,-1.232834,-0.497373,0.657360
262.988223,0.711505,-0.009913,0.847790
263.093011,-0.609823,0.050249,0.924239
263.197801,-0.345584,-3.426991,-8.199226
263.302589,-5.524306,8.945486,-1.980598
263.407379,3.163211,-8.944902,8.217268
263.512167,-4.409195,-0.688524,-4.878595
263.616957,0.402334,-6.173325,5.367244
263.721745,-2.310775,-1.694393,-0.132481
263.826535,-0.827853,0.879104,-1.355371
263.931323,-1.307809,-0.172056,3.033089
264.036113,-2.064717,-1.333804,0.884590
264.140901,-3.051831,-0.975212,0.845613
264.245691,-3.995150,1.418140,-0.474437
264.350479,-3.227644,0.460469,2.743672
264.455269,-0.766753,1.861445,-1.272904
264.560057,-1.388799,-0.467856,1.869827
264.664847,-1.706698,-1.573177,-0.199659
264.769635,-3.683228,1.783347,1.294513
264.874425,-1.267002,0.105102,1.215622
264.979213,-3.498833,0.019753,0.065860
265.084003,-3.073918,0.985508,-0.435440
265.188791,1.460942,0.829788,0.076232
265.293581,-0.818136,0.110806,0.384780
265.398369,-3.839578,-1.348758,0.670983
265.503159,-0.656972,0.762064,-0.741743
265.607947,-3.044011,0.247638,0.361282
265.712737,-1.595161,1.110825,-0.424051
265.817525,-0.728237,0.735499,0.559283
265.922315,0.670584,1.734757,-1.244690
266.027103,3.595175,-0.384237,0.141761
266.131893,2.582366,-1.183553,0.537574
266.236681,0.337368,-0.096601,-0.500430
266.341471,-0.348761,-0.949532,0.680623
266.446259,-1.339734,-0.014688,1.541291
266.551048,-2.847216,-1.514382,-0.821211
266.655837,-1.992332,0.535423,-1.593814
266.760626,-0.702362,0.206302,2.900067
266.865414,-1.669117,-0.699540,0.806515
266.970204,2.093936,1.077201,-0.666579
267.074992,2.563998,0.131539,1.545083
267.179782,0.640349,-0.850558,-2.202154
267.284570,-0.089670,-0.502979,-0.325255
267.389360,0.362996,0.543878,1.635155
267.494148,-0.843542,-0.165150,-0.018484
267.598938,0.636922,0.151334,-0.679648
267.703726,0.716672,0.532372,1.353732
267.808516,2.050199,-2.453186,-5.030869
267.913304,-0.571505,2.887404,2.961224
268.018093,0.567651,-1.117509,0.345397
268.122882,1.118921,-2.318359,2.221795
268.227671,-2.470264,1.322384,-3.425812
268.332459,0.157163,-0.244341,-0.430929
268.437249,2.079855,0.864315,2.521556
268.542037,0.249645,-1.392039,-0.838218
268.646827,-0.727752,0.497188,2.344493
268.751615,2.299042,0.191916,-2.660942
268.856405,0.381151,-0.793930,1.859352
268.961193,2.196337,1.646992,-0.234310
269.065983,-0.033881,-2.294527,-1.156787
269.170771,-0.210933,0.886479,2.159651
269.275561,-0.399012,0.122900,-0.489111
269.380349,0.174600,-0.759961,1.670459
269.485138,0.795742,0.618785,-1.423265
269.589926,0.493018,0.959091,0.479515
269.694716,1.693703,-0.748602,2.208712
269.799504,-0.989057,-0.835623,-0.677677
269.904294,0.679632,0.861927,-0.802053
270.009082,0.696416,-0.113485,2.267456
270.113872,-0.877429,-1.324349,0.220120
270.218660,0.593381,-0.004098,0.048000
270.323450,-1.019492,1.366571,1.934517
270.428238,1.839471,-1.025075,-0.629970
270.533028,-0.078641,-0.478064,0.188250
270.637816,0.196896,1.002886,-2.068571
270.742606,0.456029,-1.488719,2.852855
270.847394,0.056522,-0.049779,1.521450
270.952184,1.353082,0.651635,-2.021359
271.056972,-0.607726,-1.147920,0.997095
271.161761,-0.196699,0.667729,0.249379
271.266549,1.287251,0.212557,1.493989
271.371339,-1.306561,-1.304306,0.381545
271.476127,-0.163179,0.535089,-0.167459
271.580917,0.833406,0.293112,0.123181
271.685705,-0.230442,-0.304988,1.479644
271.790495,2.366830,-0.713564,-3.449283
271.895283,-0.903261,0.652651,1.963207
272.000073,0.387294,0.505851,1.222289
272.104861,0.232677,-0.926145,2.151211
272.209651,1.535084,-0.658541,-0.058402
272.314439,0.805522,0.367505,-1.045024
272.419229,1.648526,1.236047,-0.599351
272.524017,1.204241,-0.791090,0.385195
272.628807,-0.726695,-0.548443,1.414524
272.733595,-1.626799,-0.830548,-0.581384
272.838384,0.197598,-0.139841,0.556822
272.943172,1.089507,0.712490,-2.337543
273.047962,-0.484244,-0.054109,2.945897
273.152750,-0.156590,-0.037009,0.100207
273.257540,1.744503,0.176438,0.568203
273.362328,-0.041372,-0.728186,-0.287144
273.467118,-0.394084,-0.068484,0.885147
273.571906,0.773914,0.374155,-1.044026
273.676696,-1.426586,-0.964981,4.239467
273.781484,1.733592,-0.535282,-1.422827
273.886274,1.862998,0.902850,-0.262410
273.991062,0.625400,0.089039,0.648313
274.095851,0.072881,-0.422660,0.346806
274.200640,-0.956520,-0.919469,0.845658
274.305429,-0.711755,1.245263,1.615302
274.410217,0.650024,0.008415,0.930925
274.515007,0.393771,-1.074657,-0.247933
274.619795,1.270179,0.400083,0.813073
274.724585,-0.760822,-1.892515,-0.832284
274.829373,-0.368416,2.151194,0.431239
274.934163,0.269931,-0.782532,0.480894
275.038951,0.006483,-1.594520,1.049416
275.143741,-0.221543,1.952211,-0.793626
275.248529,1.028914,-0.177721,2.328608
275.353318,-0.233699,-0.527409,-0.791308
275.458106,0.187457,0.455925,2.104292
275.562896,0.430888,-0.160209,1.052573
275.667684,0.575092,-0.506214,-0.671055
275.772474,0.187345,0.702635,-0.292127
275.877262,-0.109367,-1.124321,-0.056496
275.982052,0.196778,-0.678014,1.831001
276.086840,-0.688278,0.097487,1.012338
276.191629,-1.223790,-1.127326,0.095811
276.296417,0.513261,0.881490,-0.955563
276.401207,0.676768,0.121922,0.898664
276.505995,1.156421,-0.133063,1.531053
276.610785,-0.395155,-0.060605,-0.135445
276.715573,0.325479,-0.947511,-0.699233
276.820363,0.376385,1.232757,-0.760290
276.925151,1.041272,-0.475671,0.854390
277.029940,-0.830264,-0.546964,1.339855
277.134728,-0.201921,-0.528793,0.070988
277.239518,0.134427,-0.066299,1.461470
277.344306,-0.587002,0.459274,0.429772
277.449096,-0.221221,-0.466550,0.891033
277.553884,1.499522,0.775689,-1.292101
277.658673,0.456407,-0.953974,0.633466
277.763461,-1.335060,0.102262,-0.500306
277.868251,-1.115260,0.171598,1.370942
277.973039,0.090642,-1.144718,0.648252
278.077829,-0.872082,0.950689,0.126588
278.182617,-0.104283,-1.252884,0.525641
278.287406,-2.173598,-0.078232,-1.105142
278.392194,-2.263796,-0.241559,0.470838
278.496984,-2.246045,0.382200,1.646713
278.601772,-1.383875,1.001257,-0.045094
278.706562,-0.058869,-0.322995,0.160332
278.811350,-1.705569,0.777431,1.148246
278.916139,-0.814535,-0.340587,0.632306
279.020927,-0.217912,0.771765,-0.597035
279.125717,-0.396761,0.333959,1.344326
279.230505,-0.536497,-1.581854,0.039470
279.335294,-0.063117,3.026059,-0.116096
279.440082,0.025735,-3.180473,1.649590
279.544872,-0.436330,-0.730739,0.488193
279.649660,1.464479,1.874592,-1.368033
279.754450,-0.443661,-1.545042,1.897495
279.859238,-1.205877,-1.075008,1.450461
279.964027,-0.714027,-0.594190,2.986482
280.068815,0.646595,-1.163975,2.259952
280.173605,0.878268,0.531864,1.797983
280.278393,-0.462735,-1.685703,3.797151
280.383182,0.455439,-0.708258,0.983674
280.487970,-0.395674,-0.403104,0.858289
280.592760,0.084396,-0.708563,1.602705
280.697548,0.937580,0.955953,-0.228830
280.802337,0.505615,-0.514359,1.740839
280.907125,-0.012581,-0.665495,0.403904
281.011915,0.828246,-0.012560,0.219898
281.116703,0.422295,0.272831,-0.183064
281.221492,0.751731,0.350280,1.612245
281.326280,1.620204,0.316464,-0.465419
281.431070,2.567405,0.259186,0.541335
281.535858,0.915518,-0.297750,-0.264634
281.640647,1.226500,0.097646,1.025451
281.745435,-0.333932,0.246268,-0.083300
281.850225,-0.109317,-0.007404,0.390257
281.955013,-1.085217,-0.679190,0.924268
282.059803,1.166135,-0.302504,0.307827
282.164590,0.375527,0.536394,0.891931
282.269380,1.517154,0.207321,-1.140289
282.374168,-0.916358,-0.584965,0.310814
282.478958,1.180736,0.482961,0.059793
282.583745,-0.644137,-0.583470,0.815723
282.688535,0.628763,-0.071309,0.027361
282.793323,-0.183609,0.271532,-0.003913
282.898113,1.280337,0.147197,-0.106232
283.002900,0.790376,-2.539765,-3.761387
283.107690,1.496042,0.932103,2.738295
283.212478,-2.289475,3.068151,-2.739359
283.317268,3.243247,-2.033893,2.706125
283.422055,-2.075403,0.084426,0.165513
283.526845,0.906029,0.045675,0.020211
283.631633,0.776547,-1.692533,1.493636
283.736423,2.543730,-2.147941,-3.524279
283.841210,-0.466719,1.146992,0.637027
283.946000,1.005107,-2.884827,1.692842
284.050788,1.543249,1.725170,-1.752293
284.155577,1.735783,0.233745,0.087006
284.260365,1.836008,-0.286140,0.545645
284.365155,0.120026,-0.111981,0.155781
284.469943,-1.662615,-0.084278,-0.174964
284.574732,0.416607,0.420597,-0.735957
284.679520,0.518857,0.420971,-0.722786
284.784310,0.739035,0.500459,-0.527538
284.889098,2.209778,0.561760,-1.122045
284.993887,1.675468,0.445621,-0.239401
285.098675,-0.897091,-0.554328,0.686184
285.203465,0.390996,-0.140484,0.186516
285.308253,0.439150,0.400455,-0.513536
285.413042,0.900088,0.393018,0.796052
285.517830,-0.314774,-0.396349,-0.842538
285.622619,-0.351412,0.274931,0.088499
285.727407,-0.349496,0.175332,-0.472102
285.832197,0.600728,0.312308,-0.901287
285.936985,0.382211,0.565579,-0.160817
286.041774,-0.107637,0.098523,-0.684688
286.146562,-0.746084,0.308956,-0.587352
286.251352,0.884817,0.201832,0.098877
286.356140,0.978413,-0.085331,0.539191
286.460929,0.465476,-0.042666,-0.122832
286.565717,0.759890,0.258867,-0.107028
286.670507,-0.429205,-0.403366,-0.000740
286.775294,-0.336605,0.371249,-0.591965
286.880084,-0.070638,0.402506,0.139934
286.984872,1.598042,0.429565,-0.522796
287.089661,0.405477,0.019410,-0.283165
287.194449,0.517476,-0.029875,0.040360
287.299239,-0.994583,-0.365637,0.370090
287.404027,-0.703172,0.150039,-0.428020
287.508816,-0.554553,0.040441,0.050635
287.613604,0.126634,0.501538,-0.133504
287.718394,0.912940,0.348753,-0.526908
287.823181,1.318091,0.731872,-0.893010
287.927971,0.408106,-0.456745,0.120013
288.032759,-1.380433,-0.107888,-0.063334
288.137548,0.669394,-0.179299,0.251256
288.242336,-1.271731,-0.111048,0.555028
288.347126,0.139932,0.217063,-0.570385
288.451914,1.273508,0.554609,-0.123387
288.556703,0.392687,-0.090712,-0.230149
288.661491,0.212813,0.172012,-0.392254
288.766281,0.744652,0.473406,-0.027473
288.871068,0.022499,-0.288757,-0.035322
288.975858,-0.909453,-0.172716,0.570034
289.080646,-1.128087,0.366579,-0.777792
289.185435,0.651273,0.355793,-0.047797
289.290223,0.029704,0.316908,-0.086010
289.395013,0.862062,-0.012587,-0.181706
289.499801,0.335278,0.245208,0.018862
289.604590,0.078962,-0.246388,-0.071667
289.709378,0.601634,-0.254992,0.452020
289.814168,0.676641,0.424094,-0.482170
289.918956,0.538841,0.024860,0.141705
290.023745,0.681080,0.287272,-0.677269
290.128533,0.867804,-0.145083,0.512720
290.233323,-0.235101,0.023125,-0.039190
290.338110,-0.015658,0.157480,-0.272013
290.442900,0.190700,0.022316,0.349754
290.547688,-0.485697,0.498097,-0.532459
290.652478,0.891435,-0.085484,0.041931
290.757265,-0.260095,-0.101812,0.114976
290.862055,0.462661,0.361894,-0.162294
290.966843,0.136944,-0.184152,0.190786
291.071632,-0.149796,0.045796,0.156730
291.176420,-0.174006,0.364919,-0.178944
291.281210,0.376108,-0.331866,0.632699
291.385998,0.736252,0.167516,-0.470817
291.490787,0.106106,-0.046129,0.183245
291.595575,0.820803,-0.157760,0.278417
291.700365,-0.731070,0.283645,-0.193102
291.805153,0.868358,0.374542,-0.074741
291.909942,0.038602,-0.053183,0.462361
292.014730,-0.529685,-0.240704,0.081848
292.119520,-0.255546,0.685363,-0.366024
292.224308,0.870251,-0.117818,-0.142655
292.329097,0.301404,0.143456,0.121684
292.433885,0.838135,0.048592,-0.131592
292.538675,-0.926038,0.321779,0.012115
292.643463,1.839179,-0.699599,0.340158
292.748252,-1.280793,-0.004864,0.318781
292.853040,-0.733977,-0.011055,0.060287
292.957830,-0.001471,-0.106563,0.188205
293.062618,0.121081,0.439245,0.201445
293.167407,1.121978,0.321514,-0.352448
293.272195,1.569673,0.358347,-0.198266
293.376985,0.557180,-0.302095,0.811595
