Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
341.637050,52.352724,4.931928,-0.616914,3.470000,137.000000,3.790092,2.500000
342.635483,52.352699,4.931963,-0.372607,3.720000,142.100006,3.790092,2.500000
343.666536,52.352672,4.931997,0.102595,3.370000,142.899994,3.790092,2.500000
344.660015,52.352648,4.932027,0.265664,3.110000,143.500000,3.790092,2.500000
345.636121,52.352622,4.932056,0.008503,3.630000,146.399994,3.790092,2.500000
346.662409,52.352593,4.932086,0.900385,3.630000,150.000000,3.790092,2.500000
347.667291,52.352567,4.932114,1.126255,3.190000,146.399994,3.790092,2.500000
348.675449,52.352543,4.932155,0.599328,4.160000,133.199997,3.790092,2.500000
349.659827,52.352522,4.932209,0.222804,4.080000,119.800003,3.790092,2.500000
350.670944,52.352507,4.932267,0.295265,4.070000,113.199997,3.790092,2.500000
351.664399,52.352493,4.932322,0.243397,3.620000,115.300003,3.790092,2.500000
352.668571,52.352478,4.932371,0.088558,3.430000,119.400002,3.790092,2.500000
353.634317,52.352455,4.932418,-0.120188,4.260000,130.800003,3.790092,2.500000
354.662175,52.352427,4.932463,-0.266321,3.870000,136.699997,3.790092,2.500000
355.667144,52.352398,4.932504,-0.024760,4.050000,139.199997,3.790092,2.500000
356.635037,52.352371,4.932546,-0.042597,3.930000,135.800003,3.790092,2.500000
357.635616,52.352344,4.932591,0.418206,4.120000,135.100006,3.790092,2.500000
358.637222,52.352317,4.932635,0.569988,4.010000,135.800003,3.790092,2.500000
359.636083,52.352292,4.932676,0.233854,3.710000,137.199997,3.790092,2.500000
360.635403,52.352269,4.932714,-0.673200,3.390000,134.500000,3.790092,2.500000
361.669214,52.352244,4.932756,-0.424431,4.070000,134.699997,3.790092,2.500000
362.633812,52.352218,4.932799,-0.481207,3.940000,136.100006,3.790092,2.500000
363.636630,52.352192,4.932838,-0.790303,3.590000,139.699997,3.790092,2.500000
364.662152,52.352166,4.932878,-0.117282,4.110000,137.899994,3.790092,2.500000
365.660676,52.352140,4.932921,0.186173,3.940000,135.399994,3.790092,2.500000
366.635721,52.352116,4.932963,0.305060,3.820000,133.500000,3.790092,2.500000
367.660346,52.352093,4.933003,0.282589,3.520000,136.600006,3.790092,2.500000
368.635589,52.352068,4.933041,0.038006,3.970000,139.199997,3.790092,2.500000
369.669053,52.352042,4.933081,-0.140597,3.670000,138.699997,3.790092,2.500000
370.634455,52.352016,4.933124,0.505022,4.060000,135.300003,3.790092,2.500000
371.635685,52.351991,4.933171,0.662789,4.060000,132.399994,3.790092,2.500000
372.636559,52.351967,4.933215,0.793395,3.760000,133.800003,3.790092,2.500000
373.636097,52.351942,4.933256,0.905201,3.790000,136.300003,3.790092,2.500000
374.667776,52.351918,4.933293,0.461827,3.500000,139.699997,3.790092,2.500000
375.631937,52.351891,4.933327,-0.478742,3.690000,142.000000,3.790092,2.500000
376.634992,52.351864,4.933365,0.154115,3.860000,139.399994,3.790092,2.500000
377.662736,52.351838,4.933405,-0.070753,3.940000,136.300003,3.790092,2.500000
378.634090,52.351813,4.933448,0.044166,4.030000,131.699997,3.790092,2.500000
379.635442,52.351788,4.933493,0.374295,4.080000,133.600006,3.790092,2.500000
380.634993,52.351762,4.933537,0.924149,4.040000,134.800003,3.790092,2.500000
381.634294,52.351738,4.933573,0.731265,3.100000,138.600006,3.790092,2.500000
382.633381,52.351715,4.933609,0.889334,3.780000,137.600006,3.790092,2.500000
383.631726,52.351690,4.933649,1.433571,3.910000,136.100006,3.790092,2.500000
384.662572,52.351664,4.933690,1.527187,3.880000,134.699997,3.790092,2.500000
385.639113,52.351638,4.933733,1.650404,4.190000,135.000000,3.790092,2.500000
386.635826,52.351611,4.933775,1.704956,4.100000,135.699997,3.790092,2.500000
387.635315,52.351580,4.933821,1.305768,5.010000,134.699997,3.790092,2.500000
388.633795,52.351546,4.933872,1.206017,5.140000,139.300003,3.790092,2.500000
389.657519,52.351509,4.933928,1.362064,5.810000,137.300003,3.790092,2.500000
390.661189,52.351472,4.933981,1.271405,5.560000,136.600006,3.790092,2.500000
391.640134,52.351434,4.934042,1.396387,5.920000,134.399994,3.790092,2.500000
392.637603,52.351396,4.934105,1.116583,6.110000,134.100006,3.790092,2.500000
393.661532,52.351354,4.934168,1.207563,6.160000,136.100006,3.790092,2.500000
394.633908,52.351312,4.934236,1.145714,6.800000,136.800003,3.790092,2.500000
395.634114,52.351270,4.934304,0.921694,6.580000,135.199997,3.790092,2.500000
396.668243,52.351228,4.934368,0.881754,6.160000,136.399994,3.790092,2.500000
397.634189,52.351186,4.934429,0.811846,5.990000,138.500000,3.790092,2.500000
398.632206,52.351149,4.934494,1.168642,5.850000,132.000000,3.790092,2.500000
399.631337,52.351118,4.934558,1.551569,5.570000,127.099999,3.790092,2.500000
400.633429,52.351085,4.934612,1.499734,5.160000,135.100006,3.790092,2.500000
401.631040,52.351052,4.934665,1.700035,4.920000,134.399994,3.790092,2.500000
402.632916,52.351021,4.934718,1.585336,4.840000,134.500000,3.790092,2.500000
403.631838,52.350990,4.934767,1.483392,4.660000,133.600006,3.790092,2.500000
404.633303,52.350958,4.934815,1.591101,4.680000,136.399994,3.790092,2.500000
405.637831,52.350929,4.934863,1.777184,4.530000,136.100006,3.790092,2.500000
406.634336,52.350900,4.934907,2.144965,4.450000,142.399994,3.790092,2.500000
407.637407,52.350866,4.934933,2.318272,3.650000,161.899994,3.790092,2.500000
408.636887,52.350847,4.934946,2.547623,1.800000,180.000000,3.790092,2.500000
409.634191,52.350833,4.934955,2.716065,1.220000,167.899994,3.790092,2.500000
410.634786,52.350830,4.934960,2.350280,0.380000,168.500000,3.790092,2.500000
411.636160,52.350831,4.934954,1.512570,0.000000,NaN,3.790092,2.500000
412.635272,52.350833,4.934949,1.255307,0.000000,NaN,3.790092,2.500000
413.636120,52.350833,4.934946,1.196591,0.000000,NaN,3.790092,2.500000
414.636851,52.350834,4.934942,0.767695,0.000000,NaN,3.790092,2.500000
415.633971,52.350835,4.934939,0.649897,0.000000,NaN,3.790092,2.500000
416.638254,52.350836,4.934936,0.406488,0.000000,NaN,3.790092,2.500000
417.635698,52.350837,4.934935,0.391108,0.000000,NaN,3.790092,2.500000
418.633601,52.350837,4.934935,0.216609,0.000000,NaN,3.790092,2.500000
419.630702,52.350838,4.934933,0.191463,0.000000,NaN,3.790092,2.500000
420.634238,52.350839,4.934933,0.268856,0.000000,NaN,3.790092,2.500000
421.634303,52.350840,4.934933,0.167173,0.000000,NaN,3.790092,2.500000
422.634734,52.350840,4.934933,0.241575,0.000000,NaN,3.790092,2.500000
423.632293,52.350841,4.934933,0.243834,0.000000,NaN,3.790092,2.500000
424.634794,52.350841,4.934933,0.237243,0.000000,NaN,3.790092,2.500000
425.633699,52.350841,4.934933,0.255127,0.000000,NaN,3.790092,2.500000
426.635613,52.350841,4.934934,0.270263,0.000000,NaN,3.790092,2.500000
427.639320,52.350841,4.934934,0.276306,0.000000,NaN,3.790092,2.500000
428.633780,52.350841,4.934934,0.280823,0.000000,NaN,3.790092,2.500000
429.635634,52.350841,4.934934,0.283813,0.000000,NaN,3.790092,2.500000
430.634571,52.350841,4.934934,0.286682,0.000000,NaN,3.790092,2.500000
431.632730,52.350841,4.934934,0.290710,0.000000,NaN,3.790092,2.500000
432.634834,52.350841,4.934934,0.293762,0.000000,NaN,3.790092,2.500000
433.635017,52.350841,4.934934,0.297791,0.000000,NaN,3.790092,2.500000
434.632265,52.350841,4.934934,0.303101,0.000000,NaN,3.790092,2.500000
435.635471,52.350841,4.934934,0.308472,0.000000,NaN,3.790092,2.500000
436.636120,52.350841,4.934934,0.310974,0.000000,NaN,3.790092,2.500000
437.632083,52.350841,4.934934,0.315918,0.000000,NaN,3.790092,2.500000
438.661890,52.350841,4.934934,0.319397,0.000000,NaN,3.790092,2.500000
439.634157,52.350841,4.934934,0.321533,0.000000,NaN,3.790092,2.500000
440.633828,52.350841,4.934934,0.322266,0.000000,NaN,3.790092,2.500000
441.635654,52.350841,4.934934,0.322632,0.000000,NaN,3.790092,2.500000
442.632168,52.350841,4.934934,0.324646,0.000000,NaN,3.790092,2.500000
443.633459,52.350841,4.934934,0.327454,0.000000,NaN,3.790092,2.500000
444.656923,52.350841,4.934934,0.328552,0.000000,NaN,3.790092,2.500000
445.635151,52.350841,4.934934,0.330017,0.000000,NaN,3.790092,2.500000
446.642381,52.350841,4.934934,0.333069,0.000000,NaN,3.790092,2.500000
447.658866,52.350841,4.934935,0.343140,0.000000,NaN,3.790092,2.500000
448.629887,52.350841,4.934935,0.349060,0.000000,NaN,3.790092,2.500000
449.667934,52.350841,4.934935,0.353211,0.000000,NaN,3.790092,2.500000
450.634371,52.350841,4.934935,0.358582,0.000000,NaN,3.790092,2.500000
451.633272,52.350841,4.934935,0.369507,0.000000,NaN,3.790092,2.500000
452.633236,52.350841,4.934935,0.379578,0.000000,NaN,3.790092,2.500000
453.707458,52.350841,4.934935,0.385132,0.000000,NaN,3.790092,2.500000
454.662335,52.350841,4.934935,0.396607,0.000000,NaN,3.790092,2.500000
455.636159,52.350841,4.934935,0.399537,0.000000,NaN,3.790092,2.500000
456.632721,52.350839,4.934938,0.343445,0.240000,170.100006,3.790092,2.500000
457.636484,52.350835,4.934947,0.346251,0.860000,169.500000,3.790092,2.500000
458.659950,52.350826,4.934959,0.247430,1.430000,144.500000,3.790092,2.500000
459.632917,52.350814,4.934979,0.300892,2.000000,135.300003,3.790092,2.500000
460.639692,52.350802,4.935003,0.389144,2.010000,133.100006,3.790092,2.500000
461.633504,52.350790,4.935030,0.151350,2.380000,125.800003,3.790092,2.500000
462.633964,52.350777,4.935059,0.116132,2.450000,127.500000,3.790092,2.500000
463.659100,52.350764,4.935091,0.229596,2.680000,126.099999,3.790092,2.500000
464.633260,52.350750,4.935124,0.452495,2.670000,127.900002,3.790092,2.500000
465.635518,52.350737,4.935158,0.841228,2.680000,124.599999,3.790092,2.500000
466.636529,52.350732,4.935196,1.042965,2.590000,85.199997,3.790092,2.500000
467.635833,52.350737,4.935226,1.109029,1.820000,81.599998,3.790092,2.500000
468.637537,52.350743,4.935237,1.397192,0.000000,NaN,3.790092,2.500000
469.635518,52.350754,4.935231,1.690537,0.000000,NaN,3.790092,2.500000
470.635092,52.350759,4.935229,1.885369,0.230000,66.800003,3.790092,2.500000
471.633860,52.350764,4.935225,2.019224,0.000000,NaN,3.790092,2.500000
472.632923,52.350766,4.935219,1.858823,0.000000,NaN,3.790092,2.500000
473.631375,52.350766,4.935214,1.666742,0.000000,NaN,3.790092,2.500000
474.634184,52.350766,4.935212,1.692191,0.000000,NaN,3.790092,2.500000
475.630750,52.350766,4.935210,1.775748,0.000000,NaN,3.790092,2.500000
476.633160,52.350768,4.935213,1.719356,0.480000,66.599998,3.790092,2.500000
477.635465,52.350778,4.935223,1.738297,1.680000,37.099998,3.790092,2.500000
478.632320,52.350792,4.935236,1.583356,1.750000,30.900000,3.790092,2.500000
479.636124,52.350807,4.935250,1.860607,1.810000,34.099998,3.790092,2.500000
480.634140,52.350822,4.935265,2.029033,1.980000,33.000000,3.790092,2.500000
481.633947,52.350840,4.935283,2.088334,2.460000,36.099998,3.790092,2.500000
482.636796,52.350860,4.935301,2.073969,2.590000,29.100000,3.790092,2.500000
483.634483,52.350882,4.935319,1.836034,2.860000,28.500000,3.790092,2.500000
484.672495,52.350905,4.935338,1.666644,2.960000,28.799999,3.790092,2.500000
485.634732,52.350928,4.935359,1.613650,3.120000,33.599998,3.790092,2.500000
486.635186,52.350952,4.935386,1.264028,3.470000,35.799999,3.790092,2.500000
487.633972,52.350976,4.935417,1.168500,3.630000,38.400002,3.790092,2.500000
488.632076,52.351000,4.935452,1.124426,3.690000,42.700001,3.790092,2.500000
489.640353,52.351023,4.935491,1.268523,3.650000,47.200001,3.790092,2.500000
490.633831,52.351043,4.935531,1.032126,3.560000,49.099998,3.790092,2.500000
491.634665,52.351065,4.935573,1.146682,3.750000,48.900002,3.790092,2.500000
492.634215,52.351087,4.935614,1.100412,3.800000,47.400002,3.790092,2.500000
493.634372,52.351111,4.935656,1.350835,3.840000,47.099998,3.790092,2.500000
494.634657,52.351134,4.935697,0.896547,3.770000,47.299999,3.790092,2.500000
495.635965,52.351158,4.935737,0.816037,3.920000,47.599998,3.790092,2.500000
496.634159,52.351181,4.935779,0.817071,3.880000,47.299999,3.790092,2.500000
497.635474,52.351204,4.935821,0.718312,3.840000,46.700001,3.790092,2.500000
498.632105,52.351227,4.935862,0.675155,3.820000,47.599998,3.790092,2.500000
499.632704,52.351250,4.935906,0.828106,3.970000,46.799999,3.790092,2.500000
500.657204,52.351274,4.935949,0.719339,3.880000,46.900002,3.790092,2.500000
501.632295,52.351298,4.935990,0.367773,3.950000,45.700001,3.790092,2.500000
502.632487,52.351322,4.936033,0.406284,3.970000,47.900002,3.790092,2.500000
503.630209,52.351347,4.936077,0.312167,4.170000,46.900002,3.790092,2.500000
504.634056,52.351372,4.936121,0.555515,4.110000,47.200001,3.790092,2.500000
505.632734,52.351398,4.936163,0.618687,4.090000,44.599998,3.790092,2.500000
506.633331,52.351424,4.936205,0.547398,4.000000,45.500000,3.790092,2.500000
507.633407,52.351450,4.936248,0.545079,4.120000,45.299999,3.790092,2.500000
508.631941,52.351476,4.936291,0.712317,4.130000,45.400002,3.790092,2.500000
509.665444,52.351503,4.936334,0.776832,4.090000,44.400002,3.790092,2.500000
510.658928,52.351530,4.936375,0.984901,3.890000,45.200001,3.790092,2.500000
511.630384,52.351554,4.936416,0.954748,3.970000,46.299999,3.790092,2.500000
512.630060,52.351578,4.936457,0.764864,3.820000,47.099998,3.790092,2.500000
513.631215,52.351601,4.936499,0.606779,3.920000,46.799999,3.790092,2.500000
514.632224,52.351625,4.936540,0.379297,3.830000,47.900002,3.790092,2.500000
515.635136,52.351649,4.936582,0.404868,4.000000,47.500000,3.790092,2.500000
516.633244,52.351676,4.936624,0.334313,4.130000,45.200001,3.790092,2.500000
517.632624,52.351704,4.936666,0.455959,4.220000,43.200001,3.790092,2.500000
518.638590,52.351732,4.936709,0.367767,4.240000,43.500000,3.790092,2.500000
519.632700,52.351758,4.936753,0.476960,4.140000,47.299999,3.790092,2.500000
520.635220,52.351785,4.936798,0.431796,4.300000,47.200001,3.790092,2.500000
521.637429,52.351811,4.936843,0.461401,4.250000,46.599998,3.790092,2.500000
522.633210,52.351839,4.936888,0.639445,4.350000,45.700001,3.790092,2.500000
523.636008,52.351865,4.936934,0.617292,4.220000,47.599998,3.790092,2.500000
524.637778,52.351892,4.936980,0.277940,4.490000,45.700001,3.790092,2.500000
525.635847,52.351920,4.937025,0.525259,4.320000,45.299999,3.790092,2.500000
526.668326,52.351948,4.937069,0.210077,4.260000,43.700001,3.790092,2.500000
527.629707,52.351974,4.937114,0.089597,4.270000,47.000000,3.790092,2.500000
528.631683,52.352000,4.937161,0.118102,4.120000,46.200001,3.790092,2.500000
529.665152,52.352025,4.937208,0.209107,4.230000,46.900002,3.790092,2.500000
530.666246,52.352051,4.937254,0.644291,4.180000,46.299999,3.790092,2.500000
531.631892,52.352075,4.937300,0.181216,4.030000,48.200001,3.790092,2.500000
532.630705,52.352098,4.937346,0.205384,4.120000,49.900002,3.790092,2.500000
533.632484,52.352122,4.937393,0.310731,4.130000,51.099998,3.790092,2.500000
534.632830,52.352147,4.937440,0.391054,4.210000,50.500000,3.790092,2.500000
535.657516,52.352171,4.937488,-0.199032,4.290000,50.000000,3.790092,2.500000
536.635366,52.352198,4.937535,-0.422783,4.400000,48.599998,3.790092,2.500000
537.636986,52.352225,4.937583,-0.523486,4.420000,47.900002,3.790092,2.500000
538.634680,52.352253,4.937628,-0.661543,4.420000,45.299999,3.790092,2.500000
539.640797,52.352280,4.937673,-0.607462,4.370000,45.400002,3.790092,2.500000
540.661041,52.352308,4.937717,-0.740759,4.370000,44.700001,3.790092,2.500000
541.635257,52.352334,4.937762,-1.009434,4.130000,46.599998,3.790092,2.500000
542.636187,52.352359,4.937808,-1.117343,4.220000,47.500000,3.790092,2.500000
543.663871,52.352385,4.937856,-1.080414,4.420000,47.400002,3.790092,2.500000
544.632494,52.352411,4.937902,-1.264737,4.110000,46.500000,3.790092,2.500000
545.667501,52.352435,4.937947,-1.678191,3.810000,50.599998,3.790092,2.500000
546.635900,52.352459,4.937994,-1.808195,4.290000,50.799999,3.790092,2.500000
547.634624,52.352483,4.938043,-1.632656,4.090000,52.400002,3.790092,2.500000
548.635805,52.352510,4.938091,-1.165733,4.420000,46.799999,3.790092,2.500000
549.667683,52.352538,4.938138,-0.785234,4.300000,46.900002,3.790092,2.500000
550.635991,52.352565,4.938183,-0.798902,4.190000,45.400002,3.790092,2.500000
551.633544,52.352593,4.938228,-0.916269,4.280000,45.500000,3.790092,2.500000
552.666853,52.352619,4.938271,-1.197335,4.040000,46.500000,3.790092,2.500000
553.640430,52.352642,4.938317,-1.708138,4.050000,49.500000,3.790092,2.500000
554.633144,52.352668,4.938362,-1.790840,4.200000,45.200001,3.790092,2.500000
555.659624,52.352694,4.938410,-1.926090,4.450000,46.500000,3.790092,2.500000
556.640164,52.352721,4.938457,-1.280273,4.270000,44.799999,3.790092,2.500000
557.642158,52.352747,4.938505,-1.112301,4.350000,49.700001,3.790092,2.500000
558.635011,52.352772,4.938553,-0.793573,4.300000,48.000000,3.790092,2.500000
559.634301,52.352798,4.938599,-0.952444,4.330000,46.599998,3.790092,2.500000
560.632462,52.352826,4.938645,-1.002428,4.280000,45.599998,3.790092,2.500000
561.632493,52.352853,4.938688,-1.100814,4.250000,44.299999,3.790092,2.500000
562.632817,52.352880,4.938732,-0.873150,4.140000,45.299999,3.790092,2.500000
563.635794,52.352907,4.938777,-0.832315,4.300000,45.400002,3.790092,2.500000
564.633640,52.352934,4.938821,-0.585669,4.160000,45.700001,3.790092,2.500000
565.635885,52.352961,4.938863,-0.683445,4.160000,44.299999,3.790092,2.500000
566.633367,52.352988,4.938907,-0.863191,4.270000,44.799999,3.790092,2.500000
567.634550,52.353016,4.938951,-0.457182,4.230000,45.099998,3.790092,2.500000
568.636771,52.353043,4.938996,-0.142236,4.210000,45.099998,3.790092,2.500000
569.671068,52.353071,4.939039,-0.201375,4.200000,44.400002,3.790092,2.500000
570.669003,52.353097,4.939081,0.018168,3.830000,44.599998,3.790092,2.500000
571.635719,52.353122,4.939121,-0.041405,3.810000,45.900002,3.790092,2.500000
572.633835,52.353147,4.939163,0.093420,3.900000,47.400002,3.790092,2.500000
573.635615,52.353172,4.939205,-0.009731,3.980000,46.000000,3.790092,2.500000
574.637526,52.353197,4.939247,-0.034757,3.820000,46.799999,3.790092,2.500000
575.634739,52.353221,4.939288,-0.141083,3.820000,46.099998,3.790092,2.500000
576.634167,52.353246,4.939330,0.110746,3.870000,47.000000,3.790092,2.500000
577.634502,52.353271,4.939372,0.173734,4.050000,46.200001,3.790092,2.500000
578.635228,52.353297,4.939415,0.147978,4.060000,46.500000,3.790092,2.500000
579.667524,52.353323,4.939458,0.463835,4.080000,46.599998,3.790092,2.500000
580.635334,52.353349,4.939501,0.683562,3.950000,46.400002,3.790092,2.500000
581.633671,52.353375,4.939543,0.842681,3.970000,46.299999,3.790092,2.500000
582.633195,52.353400,4.939585,0.489897,3.900000,47.200001,3.790092,2.500000
583.635725,52.353424,4.939625,0.417261,3.630000,47.599998,3.790092,2.500000
584.661247,52.353447,4.939663,0.370928,3.580000,46.599998,3.790092,2.500000
585.635978,52.353470,4.939692,0.192084,3.070000,37.799999,3.790092,2.500000
586.634883,52.353494,4.939705,-0.068372,2.700000,20.400000,3.790092,2.500000
587.635727,52.353521,4.939694,-0.188763,3.460000,346.000000,3.790092,2.500000
588.673510,52.353549,4.939665,-0.372150,3.350000,329.500000,3.790092,2.500000
589.634746,52.353570,4.939629,-0.834421,2.950000,317.700012,3.790092,2.500000
590.634435,52.353587,4.939586,-0.739390,3.460000,309.899994,3.790092,2.500000
591.636572,52.353596,4.939540,-0.700830,2.800000,290.100006,3.790092,2.500000
592.634521,52.353592,4.939487,-1.415648,3.830000,269.399994,3.790092,2.500000
593.636954,52.353576,4.939434,-1.216483,3.540000,245.000000,3.790092,2.500000
594.658366,52.353551,4.939392,-1.114248,3.390000,232.800003,3.790092,2.500000
595.661237,52.353523,4.939355,-1.558951,3.390000,225.100006,3.790092,2.500000
596.668144,52.353495,4.939319,-1.164480,3.440000,228.399994,3.790092,2.500000
597.670367,52.353468,4.939282,-1.324451,3.390000,229.000000,3.790092,2.500000
598.638171,52.353441,4.939245,-1.559130,3.560000,225.800003,3.790092,2.500000
599.636522,52.353413,4.939209,-1.733752,3.640000,222.899994,3.790092,2.500000
600.634199,52.353385,4.939174,-1.920640,3.520000,221.199997,3.790092,2.500000
601.634902,52.353359,4.939139,-1.560773,3.430000,224.000000,3.790092,2.500000
602.638123,52.353334,4.939102,-1.463723,3.670000,225.899994,3.790092,2.500000
603.635118,52.353308,4.939065,-1.396825,3.590000,225.300003,3.790092,2.500000
604.665938,52.353282,4.939029,-1.167086,3.730000,222.699997,3.790092,2.500000
605.659993,52.353254,4.938992,-0.800325,3.760000,222.100006,3.790092,2.500000
606.639780,52.353228,4.938956,-0.798858,3.700000,223.800003,3.790092,2.500000
607.635389,52.353202,4.938919,-1.140896,3.690000,224.300003,3.790092,2.500000
608.637958,52.353177,4.938881,-1.303673,3.660000,225.800003,3.790092,2.500000
609.639507,52.353154,4.938842,-1.151079,3.640000,228.399994,3.790092,2.500000
610.636194,52.353133,4.938804,-0.996773,3.220000,231.100006,3.790092,2.500000
611.634148,52.353114,4.938768,-1.453303,3.180000,231.399994,3.790092,2.500000
612.634163,52.353091,4.938731,-1.733142,3.830000,226.399994,3.790092,2.500000
613.635204,52.353065,4.938695,-1.719162,3.600000,222.899994,3.790092,2.500000
614.659145,52.353036,4.938659,-1.891709,4.010000,219.899994,3.790092,2.500000
615.636012,52.353007,4.938620,-1.565234,3.900000,222.100006,3.790092,2.500000
616.636606,52.352979,4.938580,-1.311512,3.960000,224.100006,3.790092,2.500000
617.637000,52.352954,4.938540,-1.299059,3.710000,225.699997,3.790092,2.500000
618.636830,52.352928,4.938500,-1.244065,3.950000,224.800003,3.790092,2.500000
619.636047,52.352903,4.938458,-1.181808,4.000000,225.800003,3.790092,2.500000
620.668838,52.352878,4.938415,-1.286483,3.950000,227.100006,3.790092,2.500000
621.669802,52.352854,4.938372,-1.078045,3.870000,228.699997,3.790092,2.500000
622.638398,52.352830,4.938330,-0.991678,3.890000,228.000000,3.790092,2.500000
623.638139,52.352805,4.938288,-0.850381,3.930000,226.100006,3.790092,2.500000
624.635799,52.352779,4.938247,-0.846595,3.850000,225.699997,3.790092,2.500000
625.638926,52.352755,4.938207,-0.515415,3.750000,226.899994,3.790092,2.500000
626.637530,52.352733,4.938169,-0.742702,3.250000,228.800003,3.790092,2.500000
627.707458,52.352712,4.938131,-0.861528,3.740000,227.399994,3.790092,2.500000
628.636435,52.352689,4.938090,-0.927014,3.740000,227.300003,3.790092,2.500000
629.668857,52.352666,4.938050,-0.886298,3.500000,226.800003,3.790092,2.500000
630.662712,52.352642,4.938010,-1.036014,3.860000,227.500000,3.790092,2.500000
631.635530,52.352617,4.937966,-1.189394,3.880000,227.399994,3.790092,2.500000
632.666944,52.352592,4.937924,-1.354371,3.960000,226.399994,3.790092,2.500000
633.637948,52.352565,4.937880,-1.549382,4.390000,225.500000,3.790092,2.500000
634.638339,52.352536,4.937833,-2.143017,4.400000,225.300003,3.790092,2.500000
635.637165,52.352498,4.937777,-2.149084,5.380000,223.399994,3.790092,2.500000
636.634558,52.352473,4.937718,-1.780441,4.960000,232.000000,3.790092,2.500000
637.638929,52.352441,4.937663,-2.107666,5.430000,226.300003,3.790092,2.500000
638.633357,52.352409,4.937609,-1.507768,5.490000,225.800003,3.790092,2.500000
639.636202,52.352372,4.937548,-2.226665,5.890000,228.000000,3.790092,2.500000
640.662426,52.352341,4.937487,-2.005127,5.500000,229.399994,3.790092,2.500000
641.633263,52.352303,4.937422,-2.436126,5.960000,228.399994,3.790092,2.500000
642.635299,52.352266,4.937358,-2.702451,6.010000,225.699997,3.790092,2.500000
643.634509,52.352232,4.937299,-2.699787,5.820000,224.500000,3.790092,2.500000
644.633319,52.352194,4.937244,-2.614118,5.460000,224.399994,3.790092,2.500000
645.634152,52.352163,4.937187,-2.619688,5.070000,226.800003,3.790092,2.500000
646.636350,52.352126,4.937137,-2.270221,5.230000,222.100006,3.790092,2.500000
647.635553,52.352092,4.937077,-2.098489,5.470000,227.699997,3.790092,2.500000
648.638351,52.352062,4.937018,-1.728388,5.390000,231.300003,3.790092,2.500000
649.664258,52.352032,4.936963,-1.463936,5.330000,226.699997,3.790092,2.500000
650.635812,52.352000,4.936907,-1.297877,5.080000,226.800003,3.790092,2.500000
651.632232,52.351971,4.936851,-1.376746,5.030000,228.100006,3.790092,2.500000
652.633049,52.351938,4.936799,-0.860038,4.810000,225.800003,3.790092,2.500000
653.635479,52.351907,4.936747,-0.544743,4.890000,226.600006,3.790092,2.500000
654.634705,52.351877,4.936696,-0.477067,4.840000,225.600006,3.790092,2.500000
655.635613,52.351848,4.936644,-0.574062,4.900000,226.000000,3.790092,2.500000
656.634410,52.351818,4.936592,-0.244239,4.900000,228.600006,3.790092,2.500000
657.633181,52.351786,4.936543,-0.005910,4.900000,224.699997,3.790092,2.500000
658.634793,52.351754,4.936492,-0.306217,4.940000,228.000000,3.790092,2.500000
659.632993,52.351722,4.936443,-0.160295,4.920000,225.600006,3.790092,2.500000
660.630649,52.351689,4.936392,0.128082,4.810000,226.800003,3.790092,2.500000
661.637956,52.351659,4.936342,0.287739,4.720000,228.000000,3.790092,2.500000
662.642524,52.351626,4.936296,1.034737,4.790000,220.699997,3.790092,2.500000
663.634965,52.351596,4.936248,1.381834,4.500000,227.800003,3.790092,2.500000
664.658843,52.351567,4.936200,1.788076,4.530000,224.199997,3.790092,2.500000
665.638932,52.351537,4.936153,2.203412,4.570000,225.500000,3.790092,2.500000
666.635024,52.351507,4.936106,2.544895,4.610000,224.500000,3.790092,2.500000
667.636444,52.351477,4.936059,2.506496,4.540000,225.300003,3.790092,2.500000
668.633910,52.351449,4.936011,2.661884,4.530000,226.100006,3.790092,2.500000
669.660708,52.351421,4.935964,2.733473,4.400000,226.899994,3.790092,2.500000
670.633306,52.351394,4.935916,2.317269,4.540000,227.199997,3.790092,2.500000
671.632712,52.351367,4.935868,2.357913,4.480000,226.800003,3.790092,2.500000
672.634392,52.351340,4.935821,2.352538,4.270000,226.899994,3.790092,2.500000
673.657673,52.351314,4.935780,2.622680,4.040000,225.600006,3.790092,2.500000
674.632667,52.351289,4.935738,2.720093,4.230000,226.600006,3.790092,2.500000
675.635960,52.351261,4.935697,2.886717,4.200000,224.399994,3.790092,2.500000
676.665492,52.351234,4.935655,2.853330,4.180000,225.500000,3.790092,2.500000
677.634304,52.351208,4.935613,3.261226,4.120000,224.800003,3.790092,2.500000
678.635934,52.351182,4.935569,3.323848,4.080000,227.600006,3.790092,2.500000
679.635229,52.351158,4.935524,3.173276,3.980000,228.100006,3.790092,2.500000
680.645321,52.351135,4.935480,2.994995,3.930000,229.500000,3.790092,2.500000
681.635266,52.351112,4.935438,3.107303,3.750000,227.500000,3.790092,2.500000
682.634831,52.351089,4.935398,3.166024,3.590000,226.500000,3.790092,2.500000
683.637010,52.351065,4.935362,3.129471,3.520000,224.699997,3.790092,2.500000
684.634821,52.351041,4.935323,3.122152,3.840000,226.800003,3.790092,2.500000
685.635806,52.351019,4.935279,3.179101,3.850000,231.300003,3.790092,2.500000
686.635502,52.351003,4.935228,3.043124,3.890000,245.100006,3.790092,2.500000
