Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
177.837006,0.106780,2.533102,6.259624
177.937006,-1.396212,20.914766,-11.548061
178.037006,1.945664,5.253143,22.552353
178.137006,-0.862014,-2.221736,-17.795721
178.237006,-3.786642,13.392927,-3.712464
178.337006,-0.183948,0.218943,3.659224
178.437006,4.561318,20.439491,-11.670394
178.537006,-2.119443,13.820644,8.119446
178.637006,1.579562,11.694323,12.446267
178.737006,0.299103,12.484253,-0.239282
178.837006,4.793422,9.091230,-7.348059
178.937006,-4.080959,13.759927,-12.032309
179.037006,-2.612364,9.495019,12.422937
179.137006,-6.637690,14.118252,13.401900
179.237006,3.327519,-4.436892,13.687544
179.337006,-1.961217,13.543675,-3.633501
179.437006,-1.916053,3.785445,14.662619
179.537006,1.170090,11.448161,5.732007
179.637006,1.589732,-3.977469,-6.284450
179.737006,-4.383352,15.903297,-7.075277
179.837006,1.096810,6.925427,9.051450
179.937006,-0.623031,13.715061,-2.576771
180.037006,3.506682,5.874978,4.706981
180.137006,-4.886742,18.546469,-1.796113
180.237006,-2.202892,6.780661,10.703993
180.337006,1.071386,6.432805,10.127024
180.437006,3.523731,14.937494,1.604687
180.537006,-1.382453,5.274080,0.439083
180.637006,0.120838,7.788638,1.390230
180.737006,0.538086,5.398208,7.103094
180.837006,1.627419,11.234303,0.537189
180.937006,-3.913760,15.357435,-4.326821
181.037006,-0.501895,8.796016,19.144974
181.137006,-2.003092,2.696412,-0.687039
181.237006,-8.895318,9.393025,-10.972886
181.337006,4.406084,8.357830,8.023732
181.437006,-3.947260,11.318051,0.322134
181.537006,-0.043669,10.051051,8.449655
181.637006,-4.194917,5.885147,7.039983
181.737006,-0.833600,9.516255,2.689234
181.837006,-1.441077,8.509176,6.928717
181.937006,-4.867301,6.968199,4.347460
182.037006,1.252044,6.785447,5.564808
182.137006,-2.088934,13.840385,2.257329
182.237006,1.473680,6.715158,1.144667
182.337006,-4.129414,12.086446,4.668696
182.437006,8.254341,7.441380,0.137587
182.537006,-5.990431,7.167999,7.034300
182.637006,1.593620,10.616954,-5.191229
182.737006,0.964308,8.351849,3.776173
182.837006,0.936491,10.637891,3.596412
182.937006,-3.621238,9.905089,11.868999
183.037006,1.084846,6.225227,2.242972
183.137006,-0.559322,10.462916,-3.053242
183.237006,2.330908,13.314563,-8.954242
183.337006,-3.908077,6.489036,5.071289
183.437006,-0.358923,7.708179,1.309472
183.537006,-0.524925,12.097513,3.555136
183.637006,0.860818,4.801797,4.079165
183.737006,3.028416,13.910974,0.214158
183.837006,-1.144667,9.865009,3.434000
183.937006,-1.161715,8.100004,0.216850
184.037006,-0.728315,7.903493,5.625825
184.137006,0.127418,8.657532,2.093122
184.237006,-1.513759,6.083453,-1.018445
184.337006,-0.864706,11.719747,-2.483152
184.437006,-1.230210,10.665409,2.434099
184.537006,-7.129714,7.426125,3.660720
184.637006,3.327519,6.939485,1.838884
184.737006,-1.025324,13.876576,-5.598009
184.837006,-0.695713,8.087142,12.294024
184.937006,3.044568,6.042176,4.855037
185.037006,-3.445964,12.344273,5.685347
185.137006,1.818246,8.099405,5.495416
185.237006,-0.813261,9.195318,-1.322334
185.337006,2.231905,9.038289,0.859921
185.437006,-4.602594,9.236594,-2.957230
185.537006,-1.408475,12.743575,9.475877
185.637006,2.165804,7.843673,5.368896
185.737006,-2.275275,11.013266,-0.589831
185.837006,1.865205,8.430812,-1.095015
185.937006,0.804886,10.764112,7.126723
186.037006,4.153940,3.399902,1.107578
186.137006,-1.662114,15.201303,4.513163
186.237006,0.418146,9.534501,4.820640
186.337006,-0.299402,7.633403,1.403091
186.437006,-3.576971,7.531110,5.135296
186.537006,-0.535693,9.142078,0.903889
186.637006,4.847559,9.000603,6.789634
186.737006,-2.981158,7.942676,-3.919743
186.837006,-0.766002,8.892925,6.236294
186.937006,-3.570390,10.593924,9.535099
187.037006,-2.170589,8.197512,8.157731
187.137006,-0.749253,9.250353,-7.064210
187.237006,-3.323930,16.190735,11.212468
187.337006,-0.957727,2.820240,7.588239
187.437006,-5.952446,14.652150,2.094318
187.537006,4.272385,5.558228,10.594820
187.637006,-2.765206,12.081062,11.070394
187.737006,0.661915,5.158627,-1.115654
187.837006,-1.456033,13.415958,5.238487
187.937006,-3.690630,3.349054,13.359129
188.037006,2.711666,14.377275,2.451746
188.137006,-1.356132,9.761221,0.589831
188.237006,3.888636,11.504991,5.600102
188.337006,-2.384747,4.439583,6.320641
188.437006,-0.550349,12.368501,2.904887
188.537006,4.274778,7.542177,10.006186
188.637006,-1.066002,7.612765,-4.948357
188.737006,1.028016,11.857633,-7.920542
188.837006,-1.082154,10.552647,12.470794
188.937006,0.260219,10.386645,5.416154
189.037006,-0.388235,7.772486,2.301895
189.137006,2.944368,7.972287,6.180063
189.237006,-3.330510,7.707581,4.220939
189.337006,1.893321,9.657731,0.507278
189.437006,-4.135396,5.607580,2.353042
189.537006,-2.791527,17.744574,11.015957
189.637006,2.941078,1.097707,11.207084
189.737006,-0.507877,13.194622,-5.348856
189.837006,-3.340679,6.486643,11.426925
189.937006,2.816053,4.019344,4.112066
190.037006,-1.141376,10.361819,7.216454
190.137006,-0.500399,6.957431,8.417352
190.237006,1.107877,9.411869,7.137790
190.337006,2.261517,9.683455,2.012364
190.437006,-5.273183,7.384849,-1.230808
190.537006,-0.529711,12.076277,-2.026721
190.637006,0.745364,3.895814,-4.371089
190.737006,-2.059622,14.124533,-3.484249
190.837006,4.242774,5.484350,5.258228
190.937006,-5.370092,12.632010,5.015954
191.037006,0.017946,7.035796,3.073282
191.137006,-2.236691,11.150254,1.230210
191.237006,0.026919,4.219743,1.957030
191.337006,-1.571187,16.514963,-9.427123
191.437006,-0.069392,7.253842,-3.002693
191.537006,-2.717349,12.845868,10.974083
191.637006,-4.502694,4.140779,1.896910
191.737006,3.210869,5.813363,2.314159
191.837006,-3.305984,9.238688,3.952046
191.937006,1.428216,10.687243,10.402198
192.037006,0.291625,10.698609,2.164607
192.137006,4.575376,11.813964,-1.107877
192.237006,-0.748953,7.761419,10.727921
192.337006,-2.329114,8.137093,1.797010
192.437006,-2.049752,14.991931,8.754740
192.537006,-2.223531,4.568198,6.013463
192.637006,1.743171,9.273982,2.251646
192.737006,-2.827419,8.959925,9.379267
192.837006,-2.607877,10.982757,-1.295414
192.937006,4.945665,10.471291,2.123331
193.037006,3.257828,12.208480,13.111771
193.137006,-1.638186,5.295317,4.072883
193.237006,0.297308,2.377269,-13.465610
193.337006,-3.507280,20.927925,-3.375376
193.437006,11.576476,-2.819642,14.680266
193.537006,-7.247561,15.343078,-7.766504
193.637006,-2.827718,6.573981,9.519247
193.737006,2.744268,8.734101,-7.138388
193.837006,-1.581357,11.641681,-1.032503
193.937006,-5.793921,12.649358,8.571689
194.037006,2.266003,6.943373,5.320441
194.137006,-2.564508,12.830315,1.357030
194.237006,-1.059721,13.251751,7.618448
194.337006,0.279063,7.526325,4.955536
194.437006,-2.167000,9.165109,3.618247
194.537006,4.907979,7.789236,7.365706
194.637006,-6.349056,11.963515,6.234200
194.737006,5.106284,6.224629,4.888536
194.837006,-7.960023,11.743376,5.660521
194.937006,-1.785644,5.724230,4.112963
195.037006,-2.241477,10.495219,5.023133
195.137006,-1.198804,6.980761,6.444469
195.237006,3.155535,11.006685,11.752947
195.337006,-2.927918,8.402995,8.353643
195.437006,0.400200,9.204889,5.754439
195.537006,-2.146362,4.081258,9.257233
195.637006,2.478665,11.487942,-8.472386
195.737006,0.735195,15.922141,-7.967800
195.837006,1.247558,3.930809,7.216155
195.937006,-0.422333,4.097709,10.501202
196.037006,1.718944,10.163514,-3.744767
196.137006,5.253442,7.064809,-0.006281
196.237006,-1.590330,9.639486,-1.363012
196.337006,-0.588036,11.822040,5.959923
196.437006,-1.463809,8.531011,2.475076
196.537006,-0.665504,7.650452,6.736693
196.637006,-6.107680,10.793126,2.255235
196.737006,1.219143,8.595019,9.757631
196.837006,0.713958,13.836497,-5.308776
196.937006,-2.949453,11.036895,-0.632303
197.037006,2.217548,10.225728,11.402099
197.137006,-0.323330,8.324331,0.670888
197.237006,-3.879663,9.859028,7.136893
197.337006,2.811567,3.710969,10.539187
197.437006,-2.336591,10.961820,-3.404388
197.537006,-0.712762,10.520344,-0.791725
197.637006,1.551446,10.195219,-0.393320
197.737006,-0.268295,9.848558,4.282854
197.837006,-5.415257,21.193829,-5.739783
197.937006,-1.108475,8.870493,9.544970
198.037006,-1.279263,4.587639,8.237890
198.137006,2.137688,5.164310,1.005584
198.237006,4.727320,8.283952,0.771087
198.337006,-3.644568,10.543973,3.274877
198.437006,4.681258,8.513064,-4.848158
198.537006,-4.593322,12.102299,-10.316356
198.637006,-7.771888,9.412467,-2.895016
198.737006,2.807678,15.986747,-8.831610
198.837006,-4.607380,12.344273,9.577572
198.937006,-0.622134,7.840383,14.080565
199.037006,3.416353,8.864211,7.274181
199.137006,-1.382154,9.121440,7.786245
199.237006,0.682254,7.867302,5.067400
199.337006,1.830210,2.784946,-1.892424
199.437006,-0.724726,10.649257,-7.507780
199.537006,-2.996113,5.813961,-4.531109
199.637006,-1.199103,15.870397,5.263612
199.737006,1.468894,5.542974,7.510771
199.837006,-1.673779,9.760024,-6.340083
199.937006,-0.147757,12.612867,6.537490
200.037006,-2.563311,10.683355,2.535196
200.137006,1.491626,7.072885,-4.716553
200.237006,-0.633799,9.380164,-2.630610
200.337006,-7.053144,12.477374,-6.268597
200.437006,3.626024,5.365007,6.405885
200.537006,3.640381,11.060225,-7.838887
200.637006,-2.269891,8.387741,10.049556
200.737006,2.745465,8.615657,10.972886
200.837006,1.125225,6.072086,-0.247956
200.937006,-4.143172,12.445968,1.621736
201.037006,2.494518,7.509275,9.360423
201.137006,2.184049,9.613464,-6.556035
201.237006,-3.274578,10.395917,4.750650
201.337006,6.028717,4.827520,0.507278
201.437006,-1.447957,13.568501,3.550351
201.537006,1.683351,4.240680,-0.943669
201.637006,-0.109173,14.878572,4.894818
201.737006,-3.522235,8.183753,0.417548
201.837006,6.094519,13.983656,-6.284749
201.937006,-1.506581,5.548059,10.900205
202.037006,-2.124228,3.925127,-10.893924
202.137006,-1.461416,14.300106,-3.655934
202.237006,-2.079363,7.018448,2.604588
202.337006,-1.990230,8.483752,-1.337887
202.437006,-0.017348,10.106087,3.614957
202.537006,-3.343072,10.069596,4.802096
202.637006,1.686043,8.577073,-5.118547
202.737006,0.391825,5.748457,-1.029811
202.837006,2.881856,10.020543,-8.188239
202.937006,4.358826,5.923432,-5.951548
203.037006,-5.878567,19.460827,12.551850
203.137006,4.070191,1.170988,1.752144
203.237006,-6.525228,10.281959,-2.514857
203.337006,3.391826,9.166306,4.806283
203.437006,-2.456532,6.786045,3.186342
203.537006,1.185644,6.139086,-5.622834
203.637006,-1.543969,9.866206,-3.678666
203.737006,-5.525925,9.353843,-2.653341
203.837006,1.053440,11.751451,1.795215
203.937006,-3.124428,6.541678,1.728216
204.037006,-2.474179,10.561022,1.714756
204.137006,2.065006,6.317052,10.200603
204.237006,-0.460020,8.211868,4.893023
204.337006,-2.600699,10.074680,-0.007777
204.437006,5.229514,8.943174,3.147160
204.537006,-2.542673,10.982757,9.293424
204.637006,4.554439,10.918749,0.129212
204.737006,-1.105185,10.232906,9.591331
204.837006,-2.236990,9.599107,2.589632
204.937006,-2.045564,7.097411,1.951646
205.037006,0.241376,7.945368,3.938885
205.137006,-3.844668,10.284950,-4.960321
205.237006,0.677468,10.958230,0.766301
205.337006,-2.125724,9.135498,-0.910469
205.437006,-4.093821,10.604392,1.147358
205.537006,1.349851,7.500003,9.087642
205.637006,-1.507179,12.702000,3.452245
205.737006,1.278066,8.328518,4.127021
205.837006,2.045863,3.272185,14.131711
205.937006,-4.677969,11.634203,8.635098
206.037006,-0.171087,4.276572,6.064609
206.137006,4.013960,6.423831,-2.222932
206.237006,-6.387640,11.995220,-3.446562
206.337006,7.689934,5.026423,12.145967
206.437006,-4.096811,14.309678,3.099603
206.537006,-1.831706,10.923834,9.493524
206.637006,1.582553,8.280662,-2.181656
206.737006,-5.330910,14.051252,13.994722
206.837006,2.091925,3.965505,11.155339
206.937006,-1.235295,7.425826,-12.292528
207.037006,1.187737,10.995917,3.290131
207.137006,0.306281,9.356535,-0.703490
207.237006,-0.452842,9.849755,4.984250
207.337006,-0.488734,13.976477,9.654142
207.437006,-0.067298,4.885845,1.887638
207.537006,-3.697509,12.792927,-1.536491
207.637006,-5.459524,9.747163,3.018247
207.737006,-0.734896,9.490832,1.104587
207.837006,-2.201696,11.511271,-2.720938
207.937006,7.531110,-2.619543,4.116253
208.037006,0.947558,13.124034,-2.836093
208.137006,0.240180,-0.686740,3.432504
208.237006,-4.399204,23.114666,-6.463911
208.337006,2.227419,11.732010,33.338001
208.437006,2.396412,5.214559,17.384754
208.537006,0.005384,5.393422,3.671786
208.637006,-8.804690,14.876179,3.008675
208.737006,2.886043,6.309275,12.549757
208.837006,-1.714756,11.092827,2.137688
208.937006,-0.567697,7.232306,14.902201
209.037006,-1.949253,6.587142,-11.239686
209.137006,-3.694219,17.536997,-3.090330
209.237006,2.440081,10.737493,12.806985
209.337006,0.447458,8.446963,9.070593
209.437006,-5.953642,8.640781,9.525528
209.537006,0.823131,10.738988,14.352150
209.637006,-0.256929,5.868996,10.371690
209.737006,0.172283,11.793923,5.165805
209.837006,2.353042,3.048755,-2.050051
209.937006,-8.141878,17.124834,11.592927
210.037006,4.807480,8.182856,-0.523131
210.137006,-0.987638,11.038689,-9.064013
210.237006,-4.255635,18.119051,10.729117
210.337006,-1.955534,5.235795,11.121242
210.437006,-2.450849,12.747165,4.327719
210.537006,0.829412,4.703392,3.810271
210.637006,-5.975177,16.695322,-0.505185
210.737006,3.716951,3.436692,11.574981
210.837006,-6.788139,11.051551,-2.834897
210.937006,1.095315,8.166405,-4.043870
211.037006,-2.183451,11.590534,-2.298605
211.137006,2.528316,8.552247,9.078070
211.237006,-6.312565,9.263215,4.025326
211.337006,0.999303,8.184949,-0.462712
211.437006,-2.100001,12.363116,5.310870
211.537006,-0.083151,8.396714,2.421836
211.637006,-1.230210,9.763614,-3.135794
211.737006,0.620339,9.443872,0.398106
211.837006,-3.148955,13.176975,-1.663909
211.937006,-0.296710,11.999108,7.348658
212.037006,1.591526,14.274982,5.985945
212.137006,-4.676772,3.528815,8.195119
212.237006,-6.046663,8.969196,1.792523
212.337006,2.010270,8.816056,-5.101797
212.437006,-1.343271,4.379464,2.443072
212.537006,1.889133,13.114463,9.080164
212.637006,-5.693422,13.805390,10.494621
212.737006,-4.467400,14.966507,9.996914
212.837006,-1.407279,-0.882952,6.416055
212.937006,-4.317549,10.933704,3.130111
213.037006,1.409073,10.595717,6.676872
213.137006,-6.585646,8.334500,5.821737
213.237006,-0.615554,6.470192,6.929615
213.337006,-0.483649,10.904093,-2.674278
213.437006,2.893820,9.087043,3.434299
213.537006,-4.174578,9.259625,3.820141
213.637006,4.465904,9.166306,-2.298007
213.737006,-2.988636,9.290133,2.991028
213.837006,0.731306,9.724730,3.741178
213.937006,-1.087239,9.357133,-0.862313
214.037006,-2.257927,6.785447,3.330510
214.137006,1.910968,10.237392,-0.145065
214.237006,-2.647957,3.375076,0.509372
214.337006,-1.062413,16.300507,6.636494
214.437006,-0.911965,6.590133,4.308277
214.537006,-2.817549,8.437093,12.025130
214.637006,0.164207,2.080858,3.832405
214.737006,-2.545365,17.765213,2.943471
214.837006,7.428518,1.057628,15.076278
214.937006,-5.878567,15.668801,-1.163809
215.037006,2.228914,4.947460,4.567300
215.137006,0.333500,12.976277,6.471389
215.237006,3.478267,2.606681,12.413964
215.337006,-6.337391,10.576875,-10.596316
215.437006,-2.733501,14.302200,6.221937
215.537006,-1.652244,2.128416,6.422635
215.637006,0.829412,7.917850,2.732604
215.737006,6.533901,2.554338,13.617554
215.837006,0.877867,12.551551,-4.893322
215.937006,0.259023,11.240284,1.735993
216.037006,-3.371188,10.157532,5.550451
216.137006,1.036990,10.885549,1.622633
216.237006,4.611269,4.433601,0.035593
216.337006,-2.574976,10.572986,5.913263
216.437006,-1.860420,10.181760,9.790833
216.537006,-1.840978,7.468298,-9.490832
216.637006,1.531407,14.163117,7.987541
216.737006,-6.193223,3.821936,-1.264009
216.837006,-0.634696,10.947164,1.202393
216.937006,-4.275376,5.111368,-5.520242
217.037006,-5.358427,15.208482,28.604101
217.137006,-1.957030,2.932703,14.415261
217.237006,1.105783,13.699209,10.194023
217.337006,13.127324,16.982161,14.229218
217.437006,8.742776,-0.170190,3.030211
217.537006,-6.148059,14.049757,-6.209973
217.637006,-0.798904,3.699304,13.291831
217.737006,-2.767299,-2.749353,3.792923
217.837006,-0.103190,18.521645,-21.902702
217.937006,1.604687,3.130111,34.073196
218.037006,-0.553938,6.319744,1.161117
218.137006,3.751647,12.694821,-24.955645
218.237006,-2.217548,2.143969,15.981064
218.337006,-1.008575,13.172488,16.202700
218.437006,5.190331,8.692527,-5.572884
218.537006,-2.190031,9.204591,3.789334
218.637006,2.775973,6.617650,11.630015
218.737006,2.286342,10.073484,5.359923
218.837006,3.176771,9.816256,3.820441
218.937006,0.613759,10.033105,10.351650
219.037006,8.056334,4.887640,9.803095
219.137006,-3.369992,9.461520,-5.987740
219.237006,-5.252844,14.921343,8.997911
219.337006,-1.713859,8.417352,18.034105
219.437006,-6.241678,10.692029,10.930115
219.537006,4.630411,10.220942,-2.020739
219.637006,-0.881755,11.398211,1.358824
219.737006,-3.329015,8.910274,4.418347
219.837006,1.340280,10.036097,8.625527
219.937006,2.906681,10.802398,11.348261
220.037006,-4.863412,8.387442,7.074380
220.137006,0.426820,12.264711,0.554836
220.237006,0.542273,8.952147,10.545468
220.337006,5.756832,6.871289,4.418347
220.437006,0.013161,9.334999,-1.397708
220.537006,-0.447458,11.745469,-1.817648
220.637006,4.803292,5.233402,4.103392
220.737006,-0.422632,9.913465,-0.968495
220.837006,-4.158726,9.538090,11.703894
220.937006,0.077767,6.334699,1.476970
221.037006,0.993321,11.964711,-7.250552
221.137006,4.364509,11.602199,12.317653
221.237006,3.049054,5.453841,6.157331
221.337006,-1.122533,12.673884,3.865904
221.437006,1.807778,7.458727,5.220840
221.537006,-7.616354,10.859825,7.507182
221.637006,0.812662,9.292527,7.231409
221.737006,1.293321,8.337790,8.430512
221.837006,-1.242174,9.603294,8.000702
221.937006,2.871686,9.690333,11.558530
222.037006,-0.498305,8.018947,3.407080
222.137006,0.494118,6.238388,4.640580
222.237006,-1.533500,11.781660,7.975876
222.337006,1.213460,9.650553,8.945867
222.437006,5.910571,6.926623,9.118449
222.537006,-2.274976,10.634900,9.533304
222.637006,4.380959,3.730710,6.617052
222.737006,-1.560719,8.675776,-3.968496
222.837006,3.394219,7.571489,-2.743670
222.937006,-2.052743,10.269695,-5.885147
223.037006,-1.636990,13.316357,1.654338
223.137006,3.988237,7.205387,-0.618246
223.237006,-3.168695,7.977970,-4.113561
223.337006,7.338189,10.677373,9.442377
223.437006,-1.666601,13.846068,11.696715
223.537006,-0.514756,7.805089,2.807678
223.637006,-5.152645,14.359927,-5.746364
223.737006,-7.374380,4.413262,5.506184
223.837006,2.425724,12.567404,-1.742573
223.937006,-3.314957,10.800304,9.864711
224.037006,-2.766402,11.607583,3.372085
224.137006,3.828815,6.215955,-0.104387
224.237006,-4.534698,9.523733,-5.006682
224.337006,0.532104,13.809876,12.808182
224.437006,-0.366700,8.274979,6.448358
224.537006,1.551746,10.574183,3.571587
224.637006,3.491427,4.772186,1.470389
224.737006,-2.229512,9.677173,-4.744369
224.837006,-2.898905,10.105787,10.256236
224.937006,-0.218345,11.241481,-5.706882
225.037006,2.505584,6.506683,7.039983
225.137006,-3.315854,7.410871,17.611773
225.237006,-1.250848,10.899307,5.839385
225.337006,1.192822,9.180662,7.485946
225.437006,-3.887739,8.705089,8.541479
225.537006,5.987141,13.514064,0.323629
225.637006,-0.806680,14.549259,2.155634
225.737006,-1.977668,8.827123,3.966403
225.837006,1.158425,9.757631,5.306683
225.937006,1.004387,8.683554,4.012465
226.037006,-2.151447,11.287542,-3.113960
226.137006,2.736193,6.801299,16.662720
226.237006,1.430609,10.558928,-3.948157
226.337006,-0.949352,2.800500,9.934701
226.437006,-2.620739,12.464811,10.719546
226.537006,-4.773083,9.193823,12.944871
226.637006,-1.872085,10.345668,8.568100
226.737006,3.314358,4.070789,-8.000402
226.837006,-3.634398,12.447165,5.661119
226.937006,-0.803091,6.468398,12.784553
227.037006,-0.916451,11.623734,-1.173679
227.137006,2.548356,11.057532,0.833300
227.237006,-5.923432,11.414661,1.123131
227.337006,3.318247,9.992128,-2.079363
227.437006,-0.486042,14.691033,10.791032
227.537006,1.837389,11.376376,11.653345
227.637006,3.633202,9.794421,10.236197
227.737006,3.755236,7.601399,-5.010870
227.837006,-3.230610,9.234501,8.480164
227.937006,1.417448,5.625825,-8.412866
228.037006,2.338685,6.873383,-13.905590
228.137006,-11.290833,15.660426,3.012564
228.237006,2.995814,6.292525,11.250753
228.337006,-2.796312,15.126228,-10.698310
228.437006,-2.379363,11.118849,18.686449
228.537006,5.716453,10.636994,7.321439
228.637006,0.246461,10.188041,-0.259322
228.737006,0.928116,8.824730,12.784553
228.837006,-1.208375,12.956836,-2.177469
228.937006,1.401596,8.522337,16.296618
229.037006,-5.388637,7.415956,3.506981
229.137006,-0.138186,13.480864,-3.120241
229.237006,-1.614258,5.144269,6.549156
229.337006,-3.392723,13.171292,1.746760
229.437006,-0.849452,4.644170,6.217451
229.537006,3.882056,5.212465,-7.347760
229.637006,0.064905,12.074482,4.205386
229.737006,-1.998306,10.403993,7.374680
229.837006,3.530012,6.834500,6.269794
229.937006,3.244069,6.161518,-5.482854
230.037006,-1.607080,7.678269,7.607980
230.137006,6.020043,7.313064,4.718946
230.237006,-1.338485,20.443378,30.372696
230.337006,11.073684,-4.664209,12.408281
230.437006,-6.827919,12.942778,-1.471885
230.537006,-3.865904,6.426224,1.795514
230.637006,-5.496613,20.298315,15.448661
230.737006,6.353542,-2.936592,-3.118745
230.837006,1.024427,9.573085,-9.804591
230.937006,-0.039781,18.938593,5.202595
231.037006,-0.405583,2.150848,3.049054
231.137006,3.028117,14.171493,-1.916053
231.237006,-4.220341,10.821839,7.583752
231.337006,-3.918546,2.891427,-3.000899
231.437006,-0.548256,10.477871,10.756635
231.537006,0.028116,7.168598,3.640081
231.637006,0.171386,12.137593,-11.949158
231.737006,0.594018,8.739784,1.100998
231.837006,0.394816,12.035599,9.548260
231.937006,3.023930,7.955238,1.506880
232.037006,-2.630610,7.569993,4.051348
232.137006,-1.258026,11.944372,-1.505085
232.237006,-5.549853,7.556534,8.709874
232.337006,-0.365803,6.739684,1.074377
232.437006,0.748355,9.545269,-4.569394
232.537006,3.258127,9.913763,13.312768
232.637006,1.393520,9.049356,-1.209273
232.737006,4.670491,8.929715,-4.366303
232.837006,-0.541675,10.476675,1.427618
232.937006,-0.410070,9.733704,-1.597807
233.037006,-3.757629,16.355841,13.516756
233.137006,-0.726521,3.621238,1.301097
233.237006,0.882054,14.867804,12.544672
233.337006,-4.418646,10.933704,8.481958
233.437006,0.461815,5.128417,4.806283
233.537006,-2.251347,13.302000,-12.174981
233.637006,-2.059024,6.466603,0.827618
233.737006,4.421039,9.360124,2.957529
233.837006,-4.264907,7.377670,-2.173879
233.937006,-1.815255,6.940382,-0.131605
234.037006,-6.887142,9.496814,-1.474278
234.137006,0.285045,4.570889,-0.059821
234.237006,-2.839682,17.789141,22.899612
234.337006,9.367003,-2.710470,-5.489733
234.437006,-2.120340,5.484350,-16.517057
234.537006,-6.895217,16.733606,5.507978
234.637006,0.326022,6.012266,-1.309173
234.737006,-0.358923,16.367506,4.043272
234.837006,-3.471986,12.776177,-4.288836
234.937006,6.200402,8.996714,6.886244
235.037006,-1.392025,7.890632,4.380660
235.137006,0.617348,8.947960,0.850349
235.237006,-2.922235,9.065806,4.269094
235.337006,6.545267,0.728315,-10.512268
235.437006,-2.289333,10.486246,-1.762314
235.537006,-1.609771,8.447561,2.805884
235.637006,-2.155036,12.043375,2.116452
235.737006,-0.831506,13.821841,9.051450
235.837006,-2.444567,6.806384,9.826426
235.937006,1.790729,8.162217,-8.612367
236.037006,-4.395316,13.365111,12.762718
236.137006,0.084646,10.336097,4.622634
236.237006,1.305285,12.558431,10.876276
236.337006,-0.579362,7.618149,3.062813
236.437006,1.886741,7.472486,3.349653
236.537006,-4.372285,9.787243,4.878965
236.637006,-1.523929,7.332805,1.421935
236.737006,2.218446,7.673483,-6.734599
236.837006,-5.748158,11.068001,-3.486941
236.937006,0.264706,8.149954,8.241180
237.037006,3.261716,3.305685,-2.272882
237.137006,2.487638,7.385447,-0.134596
237.237006,-5.708976,6.232705,-5.466403
237.337006,-2.043171,21.511774,4.659424
237.437006,-1.379163,5.036891,8.065906
237.537006,-2.293820,6.737590,-9.411570
237.637006,2.428416,5.169095,-2.201696
237.737006,-1.350449,12.349058,6.902695
237.837006,2.380559,6.258727,-6.049056
237.937006,0.235693,14.562120,2.749353
238.037006,-5.724828,5.759225,5.560621
238.137006,0.027817,9.305986,5.673083
238.237006,1.051945,7.839485,1.494617
238.337006,1.387538,10.889736,6.260222
238.437006,-1.696810,10.453644,-2.504986
238.537006,-1.301995,15.297316,9.419645
238.637006,4.664509,6.245566,6.589235
238.737006,-2.946163,10.197911,5.942276
238.837006,-0.662214,3.717848,-5.557929
238.937006,-1.095315,11.267802,-4.634299
239.037006,2.475973,11.879467,19.304695
239.137006,2.713162,-7.479066,-7.001399
239.237006,-2.326721,24.382265,-0.551845
239.337006,1.603490,-0.188435,13.458132
239.437006,-2.222932,13.322339,-8.216354
239.537006,-1.976472,8.378469,2.681158
239.637006,0.692124,14.746966,-1.080359
239.737006,4.905885,6.170192,10.395618
239.837006,-3.653242,16.957037,5.192126
239.937006,0.004487,1.913361,7.206285
240.037006,-1.431805,14.195121,1.499103
240.137006,-0.719940,8.395817,-6.585646
240.237006,-0.037388,11.274681,11.636296
240.337006,-4.652544,9.282955,3.937390
240.437006,1.950749,6.002994,3.201298
240.537006,-0.075673,9.593723,4.913960
240.637006,6.344569,8.381759,15.247066
240.737006,-6.712765,9.819845,-3.302095
240.837006,3.411866,4.597210,-15.335899
240.937006,-10.563714,22.228127,-11.308181
241.037006,2.113162,-5.905187,-7.668398
241.137006,-4.135994,27.471399,-5.936593
241.237006,-1.472184,1.186242,19.602003
241.337006,-1.699502,13.495220,-9.476475
241.437006,-2.140978,8.272287,19.099810
241.537006,-4.641478,9.034999,10.958529
241.637006,5.289933,4.362415,8.099705
241.737006,0.157926,8.604291,-12.729517
241.837006,0.955334,7.007381,4.758128
241.937006,-2.633600,12.361321,-5.678766
242.037006,4.647161,4.624429,3.539284
242.137006,-6.142076,19.491934,-9.916455
242.237006,1.618146,5.921339,6.605387
242.337006,2.182553,16.831114,-7.933403
242.437006,4.753941,27.303303,-22.281666
242.537006,-3.677469,1.991127,8.010572
242.637006,5.484649,10.872687,4.666004
242.737006,-2.646462,1.911865,12.428321
242.837006,5.616254,11.878570,1.629512
242.937006,-5.323133,8.320742,13.658232
243.037006,-1.685444,9.270692,6.693622
243.137006,1.644168,5.579763,7.042675
243.237006,-0.634696,11.389537,-5.254339
243.337006,-2.300400,13.175778,3.293720
243.437006,0.269791,7.676175,5.204090
243.537006,-0.262911,10.890932,16.847565
243.637006,-1.002294,9.526724,10.527224
243.737006,1.162014,7.224530,2.453840
243.837006,-4.449154,8.217551,-7.638787
243.937006,-1.640579,18.954145,-5.095516
244.037006,1.055833,8.171788,11.008779
244.137006,4.077071,5.027619,-1.546960
244.237006,-3.002394,12.035898,-0.285942
244.337006,-1.945365,8.788539,3.204588
244.437006,-0.340080,6.757630,3.420839
