,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
304.5,-1.0392103347308494,-0.6727637810232262,10.408069317359507,0.006343980011425844,0.02031525220639207,-0.06218376315795401,-0.7483743301388153,1.0573472347307573,-1.7312051015945855,52.35568589544715,4.9192547051339535,1.3310657886783057,3.717138337705913,337.6049909199841,3.7900919914245605,2.5,1,0,0,0,0,0,-0.25322626880224575,-0.02698589942473196,0.004501414132608209,0.1407126388261287,-0.17667075883105243,-0.28061190132169944,-0.03720829734630801
305.0,-0.4944542454589903,-0.28029584497656396,9.952644487867964,0.0137524864691226,-0.004003745058171023,-0.016284888097241303,-0.45775312324746253,0.40405295040019784,-0.6878440684866425,52.35570115423596,4.919244266099325,1.2801734779507485,3.7403187151289288,337.5145785751371,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2668110138086027,-0.024700909934313196,-0.02682105830963527,0.11868141149707445,-0.12544104039147297,-0.1207497832000601,-0.1113969995200601
305.5,0.18295520504439222,-0.29130168914672033,10.038484369757965,0.011191337489240234,-0.00900160851306343,-0.008657619299817395,0.026530966641392983,-0.1382913444223931,-0.13908436658508672,52.355716413024936,4.919234110657569,1.292282582245788,3.7118782205425895,337.8895498173241,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2772710330338292,-0.04828696698141307,-0.051253059437816474,0.06602303831157341,-0.057412750696748484,-0.07282847063184027,-0.18140972304793876
306.0,-0.05452024475867809,-1.1349421940301947,11.7323664430949,0.00687796984327372,-0.012847271018333639,0.06408123733517053,-0.6301963926446799,0.13136938188202468,-0.21917702593199348,52.35573167181397,4.919224049775654,1.3215188127234399,3.6682298413780683,338.3291158875818,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2661894637857411,-0.09819419197338179,-0.06458165902631727,-0.10196261199211445,-0.2173467107888478,-0.18349120027818672,-0.1592976840384944
306.5,-0.4560905227894807,-1.7139339627590864,11.835916906561158,-0.01872137428835881,-0.01070614393540677,-0.025422316754434432,-0.8228326818468605,0.08844576731700923,-0.17106051223550345,52.35574693060302,4.919213702580442,1.324522225618697,3.669478552204386,337.4859609609132,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2611546529138365,-0.11612543658027595,-0.04728321817339797,-0.16477870801437813,-0.2084774876286499,-0.22793517485962514,-0.1488131910328666
307.0,-1.029578753004651,0.9330199541174984,8.133347857877816,0.015797036202733147,0.02888053932767375,-0.015059123852173274,-0.2730925753414267,-0.06870871603658399,-0.031419844634948874,52.35576218939208,4.919203259918305,1.3203942034559362,3.683954272492172,336.46466678561,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2834739155090046,0.050049498421692123,0.028081245240575932,0.27967699834848037,0.012142633496820453,0.10641904815036374,-0.11645141228412469
307.5,-0.747714431654739,0.49095797892594684,8.33290752280366,0.025608952304041265,-6.516381618192763e-05,-0.11063848531968376,0.21898143502483397,-0.41834627978935024,-0.0017157316289423859,52.35577744818114,4.919192467581262,1.371346971661253,3.6317873928988678,336.15064127419765,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2839922964447236,0.015761812002015353,0.03431679412597557,0.20409756649960514,0.09194938663230733,0.06932870531512321,-0.15120357937003295
308.0,-0.3309663624180775,0.3515836514341476,8.39551080878939,0.0043037386586588094,-0.06385384983967507,0.037681489738367435,-0.16331634722658595,-0.1624685470753064,-0.5548723170705065,52.355792706970206,4.919181558650304,1.437273544270938,3.5599872865505953,335.93479768360675,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2750345603822721,0.022226617602819007,-0.0015466032552089795,0.2051537195419193,-0.11563035524244897,0.07255212395538534,-0.11672374998394072
308.5,-0.24904837288664186,-0.08241565551922703,9.07572294138839,-0.003016196474978682,-0.011132927155576754,0.09218452740904204,0.03497185146356677,0.46274825404586234,-1.1754921599454107,52.35580545469571,4.91917124652858,1.4865819368249527,3.3765941131066746,335.732613480664,3.7900919914245605,2.5,1,0,0,0,0,0,-0.26762460594931586,0.0029161252938649726,0.03375758139491078,0.20279437145898158,-0.13752402131093847,-0.09350266069773455,-0.0857692781863869
309.0,1.2467011719827432,-1.149928071188747,10.85630125215456,-0.008172780104336645,0.14376745273721786,0.023291102538599062,0.2639958590341085,0.6091489426228476,-1.3233505144473436,52.355819855354525,4.919161133404051,1.531372562709815,3.160324809949013,335.5322996798797,3.7900919914245605,2.5,0,0,0,1,0,0,-0.268283297827276,-0.09394065739941307,-0.005836346712040903,0.08504304362516679,-0.060633859146673165,-0.37285864877272284,-0.16894939848081145
309.5,0.70533289228225,-0.843531867342804,9.972908674078399,0.037492705650638225,0.23424109308038782,-0.1713860758778884,1.350351034775381,0.007589947253384799,-0.4218723310417457,52.355832309822816,4.919152993689432,1.5498485404884714,3.078975582134258,338.6907298551245,3.7900919914245605,2.5,0,0,0,1,0,0,-0.29654853258393754,-0.0950669422755396,0.09246247232114803,0.11621545856948244,0.3170767129411236,-0.32583442086399805,-0.2295943857313057
310.0,-0.6735627992161469,0.10105223842368549,9.333993499467123,0.11828283932228634,0.053501295316313424,-0.4102990525760249,1.545851660818214,-0.3756856235925125,0.3850531837532384,52.35584661026398,4.919145511979103,1.5611708374452118,3.0373746222524822,342.31551409472496,3.7900919914245605,2.5,0,0,0,1,0,0,-0.31454151233564903,-0.04850734773521447,0.18437590263747497,0.11273836568680921,0.4373229317387439,-0.11497627043495652,-0.1964715622147173
310.5,-0.3145822933374678,0.46735899321807245,9.075509189022032,0.07076831204954716,-0.07157556436309465,-0.23852353901957846,1.4802509784873836,-0.5602280839951255,0.8936661968855034,52.35585903048391,4.919141428099292,1.5931268217911103,2.9087289044482882,346.6939855022896,3.7900919914245605,2.5,0,0,0,1,0,0,-0.3322593076245743,-0.026638551720881844,0.16220576681952165,0.09298978230204169,0.26575157409828337,0.05168231317350606,-0.1967158699396868
311.0,-0.6614163208994428,0.7727019157113608,9.14834009895937,0.05608339698419281,0.11336281373684293,-0.4222271902590037,1.4587594233909456,-0.6195384309835968,1.064048567970095,52.355873319221054,4.919138477175717,1.6306921083463903,2.7544391674694464,351.1771105790449,3.7900919914245605,2.5,0,0,0,1,0,0,-0.3591433996953267,-0.025711920003931736,0.22315493590074797,0.1647384720972451,0.49011411487402373,-0.023518569379367988,-0.2161251025331958
311.5,-0.83924734502163,0.3861656544699888,9.675180801458268,0.06784152505836265,-0.012325624000415536,-0.4305373555548359,1.0130033842949953,-0.29793137655592167,0.6284704061176487,52.355883224377706,4.919140353819844,1.6732715616774718,2.6031753124643187,205.57729244741836,3.7900919914245605,2.5,0,0,0,1,0,0,0.05444130997231052,0.05697777262608476,0.2540795086658537,0.05579121767414284,0.33570199258740463,-0.030767110069553506,-0.14183533678430404
312.0,-0.8374896965569366,1.0211330005796952,9.88793476324388,-0.0953480781984649,-0.05052504319714757,-0.3881151502172536,1.3518523713987185,0.07122127553093632,-0.2565591969975195,52.35589414255418,4.919144157987757,1.7172142113820124,2.452803072489015,39.13763079617712,3.7900919914245605,2.5,0,0,0,1,0,0,0.5101770079645275,0.20487202137970634,0.301003545823129,0.1298685866278297,0.2787798863912973,-0.03886776593037564,-0.06139500544897153
312.5,-0.9428957106578422,0.020010164120706664,9.155222449694852,-0.10753047992421134,-0.06221095809169522,-0.11000863713520986,-0.20567472136910148,0.26902940524419294,0.15167473691160538,52.3559054069198,4.9191587758318756,1.3617724302179934,3.0504095858251032,30.407666608661053,3.7900919914245605,2.5,0,0,0,1,0,0,0.5565161030450653,0.2057819613374745,0.1569481817611944,0.060629330503972095,-0.04721498056941192,0.04191277854634417,-0.048508322783331295
313.0,-1.1033461949102008,-0.637231399087998,9.878521761498778,-0.06898137443011351,-0.09604673719099827,-0.2191363626830286,-0.715938915872503,0.3326032233499999,0.28843070622562517,52.35591678959202,4.9191769993360825,0.8977574145581185,3.8683762516739884,43.57657482740605,3.7900919914245605,2.5,1,0,0,0,0,0,0.5418454690485419,0.1574304573609528,0.01943403991459082,-0.035309910012818385,-0.07609768220768587,-0.03409172863261759,-0.08039112457640546
313.5,-0.4452656424310324,0.3246347386360483,9.808951312958028,0.022824002532468732,-0.025293819140707746,-0.08435297521120777,-0.4293329477210727,0.13907717948854925,0.43102372695911123,52.35592821269431,4.919203099794566,0.9769847642855789,4.056450864771559,52.59570909629163,3.7900919914245605,2.5,1,0,0,0,0,0,0.5122092249572752,0.1635003088976013,-0.035816990555496815,0.057749852638540475,-0.0015326633445839457,0.03674385572226871,-0.1311872499490107
314.0,0.44228054960853236,-0.9017286024294507,10.477210292522713,-0.004927003782065335,-0.07771714819123801,-0.03572441029468034,-0.4961105521246576,-0.5245218750371198,0.253287253941939,52.3559371385496,4.919231826706728,1.2038934538979253,4.058954358569058,61.038620809599244,3.7900919914245605,2.5,1,0,0,0,0,0,0.495457241399224,0.0835221136463405,-0.11049662664562927,-0.13075099998389667,-0.11756070761840062,-0.004560788787299752,-0.18010742850457925
314.5,0.10268437602800384,0.1439934968851383,9.5774675555463,0.007613503282514263,0.022408712088333754,0.03788973598650696,-0.12493344923047867,-0.0032633663949759306,-0.18433771827624856,52.35594521099632,4.919262065056696,1.3812835684288658,3.9820987806136707,64.2346542882212,3.7900919914245605,2.5,1,0,0,0,0,0,0.48096383339331333,0.14137367197568868,-0.05053286965333582,0.08850340970650782,-0.016082017720007405,0.002178816572460156,-0.1318696957478318
315.0,-0.5500800805394773,-0.2590164366590097,9.922394124066106,-0.011461878166780404,-0.08441108870986459,0.00666687160704494,0.47277025678344,0.6423970735382011,-0.49874538358219556,52.35595299179939,4.919292807373203,1.5452118892233273,3.8818632743850148,66.70212944397912,3.7900919914245605,2.5,1,0,0,0,0,0,0.4843131378727553,0.1328811148482389,0.020298877980865687,0.04983893162868165,-0.032794468932035775,-0.08921468462634728,-0.05956192158461236
315.5,0.23622384367151872,-1.007030600819213,10.094219408048856,0.021095542636708764,0.061679333945524537,-0.02803042110840176,0.6685850207879043,0.8499067417501653,-0.6040701041828208,52.35596067293624,4.91932244635839,1.5749302349354763,3.8593870852555408,65.92526176558468,3.7900919914245605,2.5,1,0,0,0,0,0,0.4879831559870274,0.08279473742958636,0.0013913393739651992,0.040279371129132685,0.07563065278906511,-0.2618766389920351,-0.10651926012572911
316.0,0.44634308664377487,1.1984491080324058,8.430405202185714,-0.010010050243020829,0.04644988169385873,-0.15256506512792167,0.28941209938877227,0.021718238499330078,-0.522624239418449,52.35596832001318,4.919352035296972,1.5681633758680957,3.8598193568569954,64.6979055497633,3.7900919914245605,2.5,1,0,0,0,0,0,0.4659108029028419,0.1916592677039835,-0.02356583502409592,0.29197696395620193,0.14373232826273716,0.035663174904280476,-0.12383236752010805
316.5,-0.15689877191545765,-0.05203752670694195,9.05152359684045,-0.014335345302874723,-0.10773427800603837,0.11431931028212983,-0.36564485317620093,-0.14088945829080038,-0.10163120468743064,52.355975955450496,4.919381607548255,1.5214567711964495,3.898743354030094,65.08722547669313,3.7900919914245605,2.5,1,0,0,0,0,0,0.48194945444059917,0.15397979357162545,-0.04357132878966252,0.04166904582631194,-0.16826478385843358,0.11344264221899869,-0.09419971191125755
317.0,-0.24619269374553027,-0.11518857209356266,10.045595341156,0.035113219736439084,0.06697652055255056,-0.019372823422898477,-0.224933587846398,0.6371336304326268,0.5578625566089592,52.355983586910085,4.919411174235405,1.4638924803034903,3.9490072936900718,65.70102990783553,3.7900919914245605,2.5,1,0,0,0,0,0,0.47808164204395215,0.1209911996835183,-0.01720873978348641,0.05453176710645137,0.03821690860821569,-0.074681781707,-0.11611275956108118
317.5,-0.3361939157917782,0.2792665154259413,9.350394185172453,0.0065840729192406106,-0.016932118907435623,-0.0691669375941697,-0.178834922343589,0.8871835065237733,0.7787890918408719,52.35599121701033,4.919440739067277,1.4875292701819085,3.9638154161227015,66.00154618329461,3.7900919914245605,2.5,1,0,0,0,0,0,0.4753613912157347,0.1546576492853184,-0.012100299378640463,0.1198716205042165,0.013133048560586006,-0.004779701830605876,-0.08606610487431719
318.0,0.7346049180055112,-0.3531003344738066,10.941286296603543,-0.007563736795292668,-0.017105204676242478,0.044048683507103364,0.014719781872865212,0.4410586331918359,0.3425300121810638,52.35599884664603,4.919470303280535,1.533240795624105,3.9681779967612894,66.25856065004601,3.7900919914245605,2.5,1,0,0,0,0,0,0.4795285469737864,0.087275058944608,-0.08794696265969408,-0.029074991232144593,-0.07158942577905962,-0.09792792666763708,-0.14708677018838182
318.5,0.5538118222227241,-0.2414424065723617,10.327896792303617,0.014150651460938928,0.03873579679219395,-0.08531678399252374,0.18503909828978338,-0.15180527001513344,0.12509210226961487,52.356008987186534,4.919499549444652,1.5462663971026973,4.047056370215177,65.51921725142171,3.7900919914245605,2.5,1,0,0,0,0,0,0.4761601037449875,0.0906859069062357,-0.07686242855735217,0.0070580023027948385,0.08131334023386988,-0.07723479931983637,-0.17461392203305937
319.0,0.30750694905206755,-0.6475624509541278,10.461746923159728,0.025623603269804993,0.010278254802626646,-0.011153657491970809,-0.7098174859525107,-0.6112675472960709,0.4121315626008495,52.356017474739474,4.919528371717121,1.550406362630695,4.147887806719108,64.64152400305787,3.7900919914245605,2.5,1,0,0,0,0,0,0.48322603789265955,0.0773840824543136,-0.11993466800824028,-0.1004010615612989,-0.06187594653869773,0.011939721932852532,-0.17928320297138772
319.5,0.33196062480985344,-0.2734604128742372,9.344954662238708,0.011118118422936253,-0.02652239369785655,0.022066625756028635,-1.1263986868134408,-0.9277315891580951,0.5649934155364318,52.35602539740085,4.9195573704920745,1.4319130443332146,4.1105809847668375,65.03633673531694,3.7900919914245605,2.5,1,0,0,0,0,0,0.4761905845362392,0.11857717373595268,-0.13131455346437074,-0.04046000953127177,-0.13172722445664026,0.15920829766315436,-0.1794051727640992
320.0,0.26948829443926653,-0.22047461282270112,9.544076035282156,-0.001152596749942024,-0.008383300410158074,0.06706512308878079,-1.0509000394693264,-0.9379339161973768,0.6843976104536293,52.356033127016325,4.9195864281191675,1.2800816640145274,4.032577962893983,65.6078440241503,3.7900919914245605,2.5,1,0,0,0,0,0,0.47140826338108843,0.12205432485347652,-0.11432528388159695,-0.04938216746594597,-0.13097314040484972,0.16073127095555617,-0.1891294481801092
320.5,0.12882133294440634,-0.9847310224321731,10.726139070213085,-0.015476464942662646,0.021504063010232208,-0.0117001212492744,-0.14654575653823698,-0.7164340807397442,0.32934218721288544,52.35604079066033,4.91961518752676,1.316490410080386,4.037813386944179,65.55803459355356,3.7900919914245605,2.5,1,0,0,0,0,0,0.4779336030731024,0.06641767620788142,-0.07543889917285834,-0.14233182882704704,-0.0018097932135364017,-0.04416453986891134,-0.19583170016710236
321.0,-0.5154455605761353,-0.4331873328963439,10.05301771349026,-0.01122294284682857,-0.06788964478354777,0.03905204023418106,-0.2480110571955193,-0.19859630040992526,-0.012872884760938619,52.356050942822826,4.919643847497479,1.4040725473539586,4.067571462952591,65.42194529922226,3.7900919914245605,2.5,1,0,0,0,0,0,0.48483254553317456,0.11888182656145242,-0.04575208837005849,-0.044333245101924365,-0.09002932220483696,0.02048294487771192,-0.11316365595509972
321.5,-1.3161211508585726,-0.7708179509113665,9.923441270656348,0.04761795202186623,-0.017058278352308796,0.07603357985517496,-1.0169273429195154,0.2810261762720609,-0.030028784161318763,52.356059434347465,4.9196724743124465,1.4660339134353069,4.055176815409677,66.17807983285479,3.7900919914245605,2.5,1,0,0,0,0,0,0.49220332498885205,0.12174450289704776,-0.012703742757554143,-0.04833540453142225,-0.1505697492628521,-0.011965395752777216,-0.057716697342002896
322.0,-0.5980815668121416,0.44772716939580837,9.11775045283172,0.0034230797126657206,0.07840801771328207,-0.06591011453422772,-1.268833361760107,0.43517268246590496,-0.03577590966234354,52.356067358366126,4.919701407914993,1.5210303170890558,4.03036333237375,67.05809805400622,3.7900919914245605,2.5,1,0,0,0,0,0,0.4737474911237335,0.1737069881301903,-0.044537741794800856,0.17238566294875274,-0.057409391952336984,0.023489637057202233,-0.07063414934636192
322.5,-0.8737476693990622,-0.12066775791369244,9.402953929987167,-0.01136381216059787,-0.06120572585412298,0.06248069233197258,-0.8976286786433757,0.009628261415869477,-0.023305779058791738,52.35607508844544,4.919729808125565,1.629198679311148,4.075957419309984,65.67329076071645,3.7900919914245605,2.5,1,0,0,0,0,0,0.48515967596723203,0.14999934404417764,-0.044813647027343584,0.027091247111973825,-0.16214561556829213,0.08626523071075104,-0.06364654197207975
323.0,-0.7970521649640437,-0.33240938927524966,9.811417607590418,0.01851214715198084,0.03866688249155788,-0.011233219477850706,-0.20464379160395108,-0.11772477315563912,-0.18528206911745554,52.35608526331151,4.919758030484486,1.751822013642469,4.1422944251267495,63.9740030909906,3.7900919914245605,2.5,1,0,0,0,0,0,0.4885858485980175,0.11535528759599974,-0.027325366280797556,0.01645695273782244,0.03342069103562076,-0.028096950681748754,-0.09800439370844992
323.5,-0.3545920904022842,-0.7094174973142302,9.124111971725108,-0.026408655952993246,-0.015792769291137952,0.04523063252506177,-0.4299827651502692,-0.13493715493687322,-0.6007723552814093,52.356093762594874,4.919785875698536,1.845776100558041,4.123040974832986,63.781104079223645,3.7900919914245605,2.5,1,0,0,0,0,0,0.4938945294816086,0.11910841950315414,-0.06302861833411984,0.028544369815795008,-0.09823369769385996,-0.008934892794235257,-0.08042248840880113
324.0,-0.2637439506248061,-0.7099109485269799,9.882965474581825,0.03215729947020546,0.08928280622657048,-0.10335576350441919,-0.5038064632167372,-0.14046906522849834,-0.7399591599666846,52.356101689264996,4.919813913002092,1.9319364049161167,4.078572289619876,63.79737553895128,3.7900919914245605,2.5,1,0,0,0,0,0,0.49184343732018704,0.09100434987143231,-0.052752251862302306,0.02044250953384088,0.036893006465365835,-0.11888352334098615,-0.10341887769739226
324.5,-0.361472579957192,-0.420543507168178,10.339784562816188,-0.017570366419029412,-0.10308008809687255,0.0454306623171509,-0.7743675320329251,-0.19094107890707748,-0.5131473660657743,52.35611193131397,4.919842014355047,2.120150741252845,4.061944446986755,64.05797759079852,3.7900919914245605,2.5,1,0,0,0,0,0,0.49481617537279843,0.10676332428583345,-0.08138133224305918,-0.0530417521927192,-0.20424321769381049,0.025819477068451384,-0.061127093118710965
325.0,-0.6756097789302207,1.5775776152853282,7.695246782843563,-0.019187339798445495,0.035887331060322714,-0.0225956586324106,-0.16752280276368237,-0.41741201663739286,-0.4239888451233255,52.35612045355639,4.919870137064325,2.3361087225960984,4.05351905555408,64.35250959384317,3.7900919914245605,2.5,1,0,0,0,0,0,0.4683737389569561,0.21565913471940762,-0.015680271341831142,0.30883102954856306,0.09039829146338617,0.21216716901390426,-0.05540553802698482
325.5,0.002390739129213615,-1.4589937191559352,8.966438461085689,0.03318378703454949,-0.021820033595576195,-0.013292893409581298,0.13275582854248702,0.001818717969123973,-0.3291345733987167,52.35612838807255,4.919898266894552,2.5224110583316044,4.121576078872736,64.9100923438128,3.7900919914245605,2.5,1,0,0,0,0,0,0.49598463585794084,0.060148826046315565,-0.05798792187633648,-0.035592169220247785,9.281103358410852e-05,-0.0843199069723358,-0.0804253499877603
326.0,-0.5068081360560921,-0.8546825840260731,8.926400030146965,-0.0028206350180717543,-0.01327307790203077,0.024556539982353888,-0.06433046016306562,0.7284343772981354,-0.23237224871764867,52.35613612173927,4.919926716942028,2.7006514575217513,4.212165378197659,65.50420115793635,3.7900919914245605,2.5,1,0,0,0,0,0,0.4962257752542169,0.09619367112594791,-0.04565051149044305,0.06388818618871867,-0.035797892268143686,-0.07977827079316042,-0.014744776251885961
326.5,0.1173454945385336,-0.6354698294044775,8.055365740100726,0.00811821464769345,-0.04315940343501455,0.006022180481178276,-0.26557286239481154,0.7197343722563593,-0.1349707325520981,52.3561462978313,4.9199552737612,2.706728258551334,4.125990917141505,65.88809571501402,3.7900919914245605,2.5,1,0,0,0,0,0,0.491007480602383,0.11532190740261984,-0.07102761863717866,0.12744213179200659,-0.0754028274993532,-0.01431516344130786,-0.024335454005275616
327.0,0.19972091690720645,-0.0207890235217163,10.053419572555494,-0.005831537618693289,0.010815316608533326,0.05102667224090608,-0.2503777921713022,-0.016342251128945162,-0.03735509718811371,52.35615479753362,4.919983866181813,2.6660019256855616,3.9877403976544428,66.24280741941979,3.7900919914245605,2.5,1,0,0,0,0,0,0.4778481420576438,0.09541942932621729,-0.07325005671138961,0.031547980474708186,-0.045730625921227085,0.005196796620769998,-0.08114220331559165
327.5,-0.1691788935657707,-0.3265604881883915,9.372146233458487,0.010838494225033989,0.02500890674524714,-0.0100538262245818,0.1215093869845702,-0.09323563917895025,-0.14646573803309446,52.356162724346916,4.920011516944577,2.6971266150424253,4.014023117254113,65.77536921129564,3.7900919914245605,2.5,1,0,0,0,0,0,0.48037845883497704,0.09319784242432662,-0.034942893998870024,0.04369423232817068,0.05502782640649452,-0.015106204714437813,-0.07548917127760306
328.0,-0.11573048711748227,0.018160001874300113,8.977826016035522,-0.007336103195479372,-0.014849659721625968,-0.009872085623216011,-0.9424907720286149,-0.5192148463917946,0.6112517632445139,52.35617045538127,4.920039171568359,2.7477841242049976,4.0887783583431405,65.19377746985508,3.7900919914245605,2.5,1,0,0,0,0,0,0.4758212309221314,0.11377186969140231,-0.09417584070527542,0.027372293268760846,-0.07009786080447943,0.16316282214410516,-0.08557746125426634
328.5,0.30006747359909225,0.47781313745160514,9.134392761284476,0.0036807504359479236,0.040371955439910574,-0.037193352647373154,-1.2910697383986638,-0.6561208708077886,0.8650826742644765,52.35617811951016,4.920067145322413,2.7433542784313527,4.110801796418539,64.89773410612263,3.7900919914245605,2.5,1,0,0,0,0,0,0.4697732651905187,0.11919412802249187,-0.13108438867134178,0.06289406536247467,-0.05103602793045369,0.1938283057014366,-0.11620568863255151
329.0,0.44701674860031654,-0.04855214263485441,8.997489589244594,0.002189867728105265,-0.02142824968500444,0.0015925499136410434,-0.5754126846657688,-0.586757110678059,0.8222975912181155,52.35618576077481,4.920094907642855,2.7239488436645805,4.117290061556809,64.64134072812537,3.7900919914245605,2.5,1,0,0,0,0,0,0.47547993256912663,0.0986813906029154,-0.1188512225945559,0.014264628669165412,-0.03707999429860958,0.1559948431674753,-0.12164983912132225
329.5,0.20423980743729486,0.21266979700615107,8.717709390793003,-0.02976777839048148,0.03558824540070114,0.015311916978636148,-0.2742042100340329,-0.17634265643220898,0.010843991244155693,52.356193394225826,4.920122599463891,2.511946038274704,4.080405073051957,64.21822671600808,3.7900919914245605,2.5,1,0,0,0,0,0,0.47809191223697634,0.1311478698669366,-0.07978536143776159,0.1325005895544534,0.0027870944531679888,0.07445864271582885,-0.08951514807672474
330.0,0.2267232490037552,-1.02958261383437,9.76699882294428,0.040956935550533244,-0.027815659521038816,-0.024019911547684174,-0.10731972870728584,0.885775602734012,-1.516128254364776,52.356203536070176,4.920150267777946,2.247585143985145,4.030742008363788,63.77195932846063,3.7900919914245605,2.5,1,0,0,0,0,0,0.5086871437354106,0.08745590802591847,-0.060092246632148884,0.06253762030988759,-0.10041999089809056,-0.2249409513864921,-0.027371713346607655
330.5,0.5450661613375698,-1.055465369450649,10.748343883329682,0.015767596482180436,-0.029166615132410714,0.06707440234758996,-0.19063016113007442,1.459021707636737,-2.800727264241959,52.3562120240687,4.920177610411072,2.312621861751216,4.076068980012561,63.62387948337154,3.7900919914245605,2.5,1,0,0,0,0,0,0.5230709697749362,0.08260848566658364,-0.09468164857369696,0.0958625864705062,-0.23218853875963108,-0.3688434515232194,0.020455372969146134
331.0,0.14727561272033146,-0.5712127962330825,9.392731684487163,-0.017823687847478814,0.04392058580001752,-0.07218954596314062,-0.20648348701526245,1.1507206031905302,-2.233401425245183,52.35621994688235,4.920205162293592,2.467205694200574,4.149381044038178,63.51720135757026,3.7900919914245605,2.5,1,0,0,0,0,0,0.5095873382504701,0.1157014708518402,-0.07097379254482192,0.20430519507518483,-0.0672598658469388,-0.2727549995673122,0.013165759309434834
331.5,0.4417354691452947,-0.7658315557379186,9.906712730262958,-0.007995751768600463,-0.010293424371477677,-0.0662574641745124,0.04505970056377376,0.13492892271055168,-0.7125513250728632,52.35622767654986,4.920233101790095,2.5691358244529394,4.146290674003528,64.27741979608095,3.7900919914245605,2.5,1,0,0,0,0,0,0.49436723747786043,0.06991223323959003,-0.09606027737831772,0.016914068096114537,-0.013334548691838085,-0.12474861783246698,-0.07982289268690064
332.0,0.23309381738929083,-0.9321000966232073,9.23604483835803,0.02516028706129389,-0.02774169141524729,0.08045674340541574,-0.3383557817431637,-0.22828301201306744,-0.11258400661873613,52.35623534021165,4.920261170530738,2.6567517846499107,4.12069159085628,65.15801166022528,3.7900919914245605,2.5,1,0,0,0,0,0,0.49057488551038636,0.07297735852544944,-0.09766005806107374,-0.03140741948321807,-0.09235128565879412,0.013567071534811334,-0.08637930577897214
332.5,0.19260836924541858,-0.7745216119267871,10.349153410782485,0.06369450657870807,0.043555309160017486,-0.06853275788575315,-0.06712997749043548,-0.6842903797085044,0.37227645482659727,52.35624298131666,4.920289282365924,2.8429845958101563,4.1942699162633845,64.591368591028,3.7900919914245605,2.5,1,0,0,0,0,0,0.484512832836676,0.03268696093193847,-0.09715575098349452,-0.1051464767278992,0.09712658985507755,-0.02377081082065177,-0.13976527614305587
333.0,0.5479087749393761,1.0591051039555572,7.979829880167767,-0.06066062184114571,-0.015478315726982772,-0.023745234199661888,0.021726786015113617,-0.8308471945917033,0.5347018606522675,52.35625312577669,4.92031772641322,3.056026561803347,4.297066964377264,63.82377216010931,3.7900919914245605,2.5,1,0,0,0,0,0,0.4679764624607257,0.14758155029204806,-0.13319114874460655,0.19015097842988607,0.07325080915006975,0.25194587906667126,-0.11113490897389763
333.5,0.4208501739991827,0.17852682694591404,8.323490075785964,0.011625028160718115,-0.017349910381154694,0.05315175535855124,-0.2607051804882336,-0.4645049243022704,-0.24362133325065582,52.35626161466909,4.920346281231721,3.1560941423135875,4.210961950622382,64.49221511872305,3.7900919914245605,2.5,1,0,0,0,0,0,0.4832874336564606,0.1152434658266177,-0.11928019030430838,0.12351454857702025,-0.030350256328586712,0.13321192933771686,-0.0702325140211415
334.0,0.14302732196692408,1.1572713639048808,6.860529014210463,-0.0003537125501696589,0.0322868392183697,0.0027128378295063274,-0.1681167947497781,-0.0774098974596295,-0.08057164604925002,52.35626953778821,4.9203748729852395,3.225449448369869,4.069205014657426,65.36006344533459,3.7900919914245605,2.5,1,0,0,0,0,0,0.4688853930289732,0.18346358123547668,-0.06015916480484717,0.3294490395006783,0.0671703241806065,0.20764944480333963,-0.033902763761581606
334.5,0.3787180830445777,1.5070252231210741,6.233361015648269,0.015776931348850522,0.00358142236443754,-0.04436586644525827,-0.23177798856850923,0.9006510263346952,-1.6051849926448418,52.35627726756011,4.920402841368444,3.1846371187482796,4.1015083025816645,65.0930500976741,3.7900919914245605,2.5,1,0,0,0,0,0,0.4837806070171243,0.22695592139856674,-0.06711112327891684,0.5194790116823941,-0.004362578080318856,0.08940232933911593,0.04825822508319763
335.0,0.4466258223964945,0.6518448262661266,7.15990174190476,0.007145709710060769,-0.020197288798320754,-0.010177377938371278,-0.25263414441701754,1.2149913285044438,-2.1159215060116727,52.356284931257576,4.920430919740929,3.113875534271985,4.185091335589349,64.66846144350477,3.7900919914245605,2.5,1,0,0,0,0,0,0.49964193617188735,0.1863102656592276,-0.09020830348447981,0.4228645409925417,-0.09316217236563305,-0.049771756593749154,0.06287124292866168
