,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
614.0,0.27505480000000004,0.7158726,8.129315799999999,0.0030540000000000016,0.0984992,-0.09263500000000001,-0.09644419999999998,0.3767086000000001,-0.5934302,52.357503,4.9138410000000015,1.984295,3.13,337.399994,3.790092,2.5,1,0,0,0,0,0
614.5,-1.2124431999999998,-0.04366899999999991,9.6009018,-0.0040085,0.017256500000000004,-0.15477349999999998,0.16038780000000002,-0.2371506,0.246275,,,,,,,,1,0,0,0,0,0
615.0,0.8304290000000001,-1.0922040000000002,11.8494968,0.0050092,-0.1187486,0.0955974,-0.4023678000000001,0.1920766,-0.019308,52.357528,4.913821,1.899114,3.24,338.100006,3.790092,2.5,1,0,0,0,0,0
615.5,0.4535594000000001,-0.2285144,9.500403,0.011086800000000004,0.06835379999999999,0.018753,-0.34168200000000004,0.167517,0.028354,,,,,,,,1,0,0,0,0,0
616.0,-0.4899901999999999,0.3863810000000001,9.735438199999999,-0.035979000000000004,0.022234799999999992,-0.1933942,-0.3781722,0.0830754,0.10641980000000001,52.357554,4.913803,2.089814,3.26,340.700012,3.790092,2.5,1,0,0,0,0,0
616.5,0.10342960000000008,0.2409572,8.695158600000001,-0.007238600000000001,-0.091169,0.15054340000000002,-0.504249,-0.10546159999999996,0.07346719999999997,,,,,,,,1,0,0,0,0,0
617.0,-0.9853646,-1.4976077999999995,12.751172400000002,,0.09284875,-0.08215900000000001,0.2913118,-0.7503962,0.6546642,52.357577,4.913784,1.514824,2.93,339.200012,3.790092,2.5,1,0,0,0,0,0
617.5,-0.7017548000000001,3.7501513999999987,,,-0.0939178,0.09098560000000001,-0.369411,-0.291848,-0.991262,,,,,,,,1,0,0,0,0,0
618.0,1.3846067999999998,0.20566320000000013,9.7576914,0.0911078,-0.0183866,0.12342160000000002,-0.369411,-0.291848,-0.991262,52.357601,4.913764,1.7498919999999998,3.14,337.600006,3.790092,2.5,1,0,0,0,0,0
618.5,-1.8487546000000001,3.4086955999999997,4.2662832,0.0027793999999999987,0.1205202,0.004856400000000006,-0.10545379999999996,-0.135132,-0.16569660000000005,,,,,,,,1,0,0,0,0,0
619.0,0.4446462000000001,-0.9312268,12.3582112,-0.07876125,-0.12907975,0.06841475,-0.22728559999999995,0.0006559999999999789,-0.3508433999999999,52.357625,4.913741,1.9755,3.07,334.0,3.790092,2.5,1,0,0,0,0,0
619.5,0.6869794,-2.1220748,12.9601258,0.050517,0.008796199999999997,-0.02480039999999999,-0.349941,-0.361904,0.232369,,,,,,,,1,0,0,0,0,0
620.0,-2.3382664,-1.7452054,10.5701744,0.020402399999999998,-0.034665800000000004,0.09743020000000001,-0.349941,-0.361904,0.232369,52.357646,4.91372,1.6137,2.3,331.299988,3.790092,2.5,1,0,0,0,0,0
620.5,-0.2701496,1.9270596,5.718846,-0.008430000000000009,0.053540600000000015,0.018936200000000004,-0.2412094,-0.41720619999999997,0.34791259999999996,,,,,,,,1,0,0,0,0,0
621.0,-0.44578300000000015,-0.9729816,11.1609024,0.02981725,-0.055281500000000004,0.09082525,-0.16110899999999995,0.06369239999999997,-0.26018620000000003,52.357667,4.913698,2.323311,3.14,330.700012,3.790092,2.5,1,0,0,0,0,0
621.5,1.5438489999999998,0.9099904000000002,8.0847496,-0.0471268,0.16046960000000002,-0.10451599999999997,0.4954196000000001,-0.7468176000000001,-0.35270159999999995,,,,,,,,1,0,0,0,0,0
622.0,-1.0513464,-1.3076776000000003,9.642238,0.029687000000000033,0.07571459999999999,-0.3072258,0.427391,-0.809552,-1.328274,52.35769000000001,4.913673,2.793485,3.03,330.600006,3.790092,2.5,1,0,0,0,0,0
622.5,-0.33014980000000005,-2.5727628000000005,15.851493199999998,0.02788520000000001,-0.1111742,-0.035307,0.4413638,-0.7113951999999999,-1.00294,,,,,,,,1,0,0,0,0,0
623.0,1.6817953999999997,0.21337980000000012,11.353943199999998,-0.048990000000000006,0.11111320000000001,-0.18762179999999998,0.4871522,-0.033969599999999996,-0.2369858,52.357716,4.913652,2.867484,3.2,336.700012,3.790092,2.5,1,0,0,0,0,0
623.5,0.8417950000000001,-0.6471984000000003,13.0050508,0.140075,-0.18753024999999995,-0.04650075,-0.10738499999999998,-0.4190112,0.033060199999999984,,,,,,,,1,0,0,0,0,0
624.0,0.030867399999999955,1.1015958000000003,7.142156599999999,-0.043797599999999985,-0.097186,0.11395380000000002,0.178445,0.231291,-2.153466,52.357745,4.913638,3.3734370000000005,3.49,343.600006,3.790092,2.5,1,0,0,0,0,0
624.5,0.4440478000000001,-5.728237999999998,12.418270800000002,-0.07656980000000002,0.07128599999999999,0.00910160000000001,0.178445,0.231291,-2.153466,,,,,,,,1,0,0,0,0,0
625.0,-1.533261,2.5354347999999995,5.9167922000000015,0.098438,-0.12650640000000002,0.1071424,-0.697818,0.5594096000000001,-1.0501489999999998,52.357779,4.913628,3.110601,3.91,350.100006,3.790092,2.5,1,0,0,0,0,0
625.5,0.3116650000000001,0.17605200000000004,9.0702336,0.004161250000000003,-0.003168999999999998,0.367692,-0.5940667999999999,0.030251800000000006,0.2910092,,,,,,,,1,0,0,0,0,0
626.0,1.3714464,-0.42592240000000003,10.5761564,0.0058336,0.2255554,-0.21397979999999997,0.6311361999999999,-0.07370600000000002,0.3046526,52.357813,4.913615,3.642991,3.76,345.600006,3.790092,2.5,1,0,0,0,0,0
626.5,-0.5541178000000001,-0.2419743999999999,8.816713799999997,0.0141412,-0.07052240000000001,-0.0660936,0.736174,-0.266728,0.539829,,,,,,,,1,0,0,0,0,0
627.0,-0.6798605999999999,-0.4143772000000001,9.479047400000002,-0.0041232,-0.0809984,0.156041,0.2691188,-0.1637154,0.2900962,52.357847,4.913599,4.12838,3.87,341.100006,3.790092,2.5,1,0,0,0,0,0
627.5,0.5680562,0.9273386,8.084570000000001,0.01521,0.0824034,-0.039094199999999996,0.024025999999999992,-0.1800682,0.19919679999999998,,,,,,,,1,0,0,0,0,0
628.0,-0.06927219999999996,0.6978667999999999,9.2124868,-0.01164425,0.05948125,-0.028099000000000002,0.6817624,-0.32734159999999995,-0.1971838,52.35788,4.913581,4.336242,3.96,338.600006,3.790092,2.5,1,0,0,0,0,0
628.5,0.17144559999999984,-0.42053859999999993,9.5991074,0.009956800000000005,-0.15759859999999998,0.0618788,1.319731,-0.820773,-0.074514,,,,,,,,1,0,0,0,0,0
629.0,-0.31232340000000003,0.8333003999999999,8.5624766,0.0131332,0.127667,-0.06288659999999999,1.319731,-0.820773,-0.074514,52.357914,4.9135620000000015,4.820837,3.79,341.299988,3.790092,2.5,1,0,0,0,0,0
629.5,0.8219943999999999,-1.6049858,12.1713916,-0.015332600000000004,0.002565400000000007,-0.1214058,0.10557419999999992,-0.078658,-0.0337314,,,,,,,,1,0,0,0,0,0
630.0,0.004845600000000006,0.049112800000000005,8.5816788,-0.0025579999999999978,-0.12911775,0.0981175,-0.5180738,-0.3280272000000001,0.07731959999999997,52.35794600000001,4.913544,4.373363,3.69,341.100006,3.790092,2.5,1,0,0,0,0,0
630.5,0.17742779999999994,-0.3192624000000001,10.300264000000002,0.016767999999999998,0.06893400000000001,0.029931399999999986,-0.759307,-0.535325,0.212895,,,,,,,,1,0,0,0,0,0
631.0,-0.11712859999999985,0.18915280000000007,9.2708714,-0.0088574,0.0012828000000000034,0.0289542,-0.759307,-0.535325,0.212895,52.357978,4.9135230000000005,4.185957,3.75,337.799988,3.790092,2.5,1,0,0,0,0,0
631.5,0.6713064000000001,-1.1679368,11.0690778,0.0087964,0.003909199999999999,-0.04385880000000001,-0.4089047999999999,-0.171429,-0.04323800000000001,,,,,,,,1,0,0,0,0,0
632.0,0.4872384,-0.5062015999999999,10.6513508,0.015347750000000004,-0.0125605,0.003436000000000005,-0.11691120000000002,-0.0913518,0.012458799999999987,52.35801,4.913503,4.445695,3.67,337.5,3.790092,2.5,1,0,0,0,0,0
632.5,0.8889938000000001,0.36011979999999993,8.554221199999999,-0.0186612,0.015454600000000002,-0.0159738,0.0873608,-0.07447699999999997,-0.1664378,,,,,,,,1,0,0,0,0,0
633.0,0.5322834,0.21284179999999991,8.621938199999999,0.001588200000000001,-0.032924600000000005,0.0267246,0.213177,0.08421100000000001,-0.334362,52.35804,4.913482,4.442613,3.57,337.399994,3.790092,2.5,1,0,0,0,0,0
633.5,1.364627,-1.6834103999999999,11.889278199999998,0.0065358000000000005,-0.0025961999999999986,-0.04755459999999999,-0.05491999999999999,-0.03370059999999999,-0.2520788,,,,,,,,1,0,0,0,0,0
634.0,-0.0124428,-0.5340182,10.252467200000002,0.013133199999999998,-0.00030540000000000325,0.0104762,-0.08592179999999999,-0.10175200000000002,0.1004572,52.358071,4.913463,4.198504,3.57,338.899994,3.790092,2.5,1,0,0,0,0,0
634.5,-0.01722839999999994,-0.8234898000000003,10.8782504,-0.02095975,-0.037109,0.02626625,-0.1895808,0.027186000000000002,-0.019886599999999997,,,,,,,,1,0,0,0,0,0
635.0,-1.1328818,-0.5433504000000001,10.375936800000002,0.031092,-0.0637726,0.182063,-0.452043,0.091429,-0.02158,52.358101,4.913443,4.055164,3.47,338.299988,3.790092,2.5,1,0,0,0,0,0
635.5,1.9607386,-1.2565908,11.918589599999999,0.008460200000000001,-0.02669419999999999,0.09184100000000002,-0.452043,0.091429,-0.02158,,,,,,,,1,0,0,0,0,0
636.0,0.13046859999999988,0.8027922000000001,7.7297742,-3.4694469519536144e-19,0.1335616,-0.0614512,0.5298982,-0.1109338,-0.0724048,52.35813,4.913424,3.954363,3.37,337.799988,3.790092,2.5,0,0,0,1,0,0
636.5,1.2754941999999998,-0.3773479999999999,10.0448304,-0.03588725,0.32932300000000003,-0.47535375,1.474399,-0.1632574,0.02591580000000001,,,,,,,,0,0,0,1,0,0
637.0,0.5229514000000001,,,,-0.0014963999999999976,-0.4568528,2.028163,0.172254,0.670968,52.358157,4.913405,3.463363,3.1,337.799988,3.790092,2.5,0,0,0,1,0,0
637.5,-1.2202796,3.9157944,8.276295,-0.161905,-0.13634100000000002,-0.0388802,2.028163,0.172254,0.670968,,,,,,,,0,0,0,1,0,0
638.0,-0.014715799999999925,0.8815755999999999,9.0762156,0.0120032,-0.010262199999999987,-0.11590820000000003,1.41172,0.3341194,0.14441299999999996,52.358183,4.913391000000002,4.169324,2.8,344.799988,3.790092,2.5,0,0,0,1,0,0
638.5,1.1126026000000002,0.5726026000000001,8.989236799999997,-0.042912000000000006,0.18947725,-0.15549875000000002,0.4635026000000002,0.09764079999999996,0.2198268,,,,,,,,0,0,0,1,0,0
639.0,1.4946168,-1.5725029999999998,11.270434,,0.28825900000000004,-0.6416647999999999,1.6831766,2.0703712,-2.3902172000000004,52.358211,4.913386,3.077625,3.35,357.399994,3.790092,2.5,0,0,0,1,0,0
639.5,-2.2037298000000005,4.292185399999998,2.6714072,,0.1516732,,1.780715,2.940711,-3.6060800000000004,,,,,,,,0,0,0,1,0,0
640.0,0.013938400000000241,-0.1876572,10.3107328,0.18035279999999998,0.022540399999999995,,2.4398004,2.5256646000000003,-2.8463238000000004,52.35824,4.913401,2.777443,3.64,21.200001,3.790092,2.5,0,0,0,1,0,0
640.5,-2.4818358000000003,1.1460426000000001,8.7055076,0.129469,,0.28908320000000004,-0.7325476,-0.7919954,0.3770146,,,,,,,,0,0,0,1,0,0
641.0,1.2420544,-1.5483954,11.317931199999999,0.016760249999999997,0.10159150000000003,-0.0887255,0.42072139999999997,0.2624988,-0.008729999999999993,52.358262,4.913439,2.594574,3.58,47.400002,3.790092,2.5,0,0,0,1,0,0
641.5,-0.8446065999999999,0.6503690000000002,9.3451092,-0.025502800000000003,0.0024125999999999987,-0.1655396,2.262783,-1.552348,1.089158,,,,,,,,0,0,0,1,0,0
642.0,-0.2415553999999999,-0.4365108000000001,9.5792468,0.06960599999999999,0.0091628,-0.07461500000000001,2.262783,-1.552348,1.089158,52.358277,4.9134910000000005,3.122396,3.73,64.599998,3.790092,2.5,1,0,0,0,0,0
642.5,-0.4588240000000001,0.015014800000000153,9.327043,-0.0536936,-0.06227580000000001,0.0643832,-0.17024119999999993,-0.7887886,0.4590200000000001,,,,,,,,1,0,0,0,0,0
643.0,-0.95342,0.5711668000000001,7.6045099999999985,0.020806749999999995,-0.09842275,0.17363325000000002,-0.5653349999999999,-0.26754320000000004,-0.15302739999999998,52.358287,4.913547,2.873297,3.64,71.599998,3.790092,2.5,1,0,0,0,0,0
643.5,1.032144,0.6311072000000001,8.4241714,-0.022937400000000004,0.07495080000000001,-0.1168246,-0.607042,0.194591,-0.155647,,,,,,,,1,0,0,0,0,0
644.0,0.7005587999999999,-2.3091935999999995,12.458709599999999,0.039247199999999996,-0.12137540000000002,0.19916679999999998,-0.607042,0.194591,-0.155647,52.358296,4.913603,2.5619400000000003,3.57,68.900002,3.790092,2.5,1,0,0,0,0,0
644.5,-0.4950749999999999,3.027698,6.2821164000000005,-0.04529440000000001,0.024708799999999986,-0.0378418,-0.8160717999999999,0.23484999999999995,-0.7708775999999999,,,,,,,,1,0,0,0,0,0
645.0,1.9450060000000002,5.2101922,5.738586799999999,0.01346920000000001,0.1140452,-0.016126399999999985,-0.499091,0.12026760000000013,-0.33540240000000004,52.358306,4.913658,2.652442,3.84,68.800003,3.790092,2.5,1,0,0,0,0,0
645.5,0.8264808000000001,0.6711863999999998,7.169195599999999,0.036078250000000006,0.015308999999999996,0.04317925,-0.0420014000000001,-0.5116120000000001,0.0900312,,,,,,,,1,0,0,0,0,0
646.0,-0.8983258,0.5751149999999999,6.9325453999999995,-0.062428799999999986,-0.105188,0.02403719999999999,-0.399969,0.7944869999999999,-1.673141,52.358319,4.913716,2.602199,4.0,68.0,3.790092,2.5,1,0,0,0,0,0
646.5,-0.5385046000000001,-0.7584050000000001,9.0642516,0.05125,0.0833502,-0.10824200000000002,-0.399969,0.7944869999999999,-1.673141,,,,,,,,1,0,0,0,0,0
647.0,-1.5035302,-1.5858431999999998,10.6468046,0.029809400000000007,-0.0851826,0.0946814,-0.431835,-0.4362311999999999,0.14345000000000002,52.358332,4.913772,2.543657,3.81,66.5,3.790092,2.5,1,0,0,0,0,0
647.5,0.1631906,-1.1377273999999995,11.6502946,-0.030236750000000007,-0.02149425000000001,-0.07463799999999997,-0.20974479999999995,-0.10277419999999997,-0.27090879999999995,,,,,,,,1,0,0,0,0,0
648.0,0.3167498,-1.5289538,11.467722,-0.005894800000000004,-0.022112599999999996,0.2216766,-1.592998,0.7613260000000001,-0.827572,52.358345,4.913826,2.636115,3.85,66.5,3.790092,2.5,1,0,0,0,0,0
648.5,0.0957728,2.2980068000000005,7.712366200000001,0.03949119999999999,-0.005864000000000008,-0.097247,-1.592998,0.7613260000000001,-0.827572,,,,,,,,1,0,0,0,0,0
649.0,-0.6875774,0.8753541999999996,7.903552799999999,0.14611459999999998,0.036101,0.23077820000000002,-0.6700451999999999,0.31801700000000005,-0.3502436,52.35836,4.913880000000002,2.376584,3.91,64.900002,3.790092,2.5,1,0,0,0,0,0
649.5,0.2345566,1.1828321999999998,10.631251400000002,-0.1412585,0.05967199999999999,-0.06852975,-0.047476999999999984,-0.8005711999999999,0.18432979999999996,,,,,,,,1,0,0,0,0,0
650.0,0.26991040000000005,1.4276775999999998,8.2960956,-0.0535102,-0.007879800000000003,0.076417,-0.17795199999999994,0.7236848000000001,-1.8288706,52.358377,4.9139339999999985,2.924796,4.07,60.799999,3.790092,2.5,1,0,0,0,0,0
650.5,0.6116651999999999,-0.5146363999999999,10.9815602,-0.027365799999999985,0.14141120000000001,-0.1642874,-0.326074,1.757426,-3.693719,,,,,,,,1,0,0,0,0,0
651.0,2.6405993999999997,-1.9021144000000003,14.167364799999998,0.047951400000000026,-0.06933099999999999,-0.0381166,-0.33368020000000004,2.0704104,-4.248118799999999,52.358396,4.913983999999999,2.659716,3.69,59.099998,3.790092,2.5,1,0,0,0,0,0
651.5,1.3124633999999997,1.7559730000000002,7.7481990000000005,0.0238228,0.0937956,-0.1889658,0.7179106,-0.6837122000000002,0.7145686,,,,,,,,1,0,0,0,0,0
652.0,-0.9228518,1.266162,7.562336400000001,-0.0352,-0.12549074999999998,-0.0192035,-0.09329219999999996,0.5177572,-1.0491652,52.358415,4.914036,2.875715,4.09,60.0,3.790092,2.5,1,0,0,0,0,0
652.5,-1.3197614000000002,0.30825559999999985,7.473742200000001,0.0210742,-0.037719600000000006,0.115542,-0.24919299999999994,1.8095950000000005,-2.38017,,,,,,,,1,0,0,0,0,0
653.0,-0.7806586,0.44291140000000007,5.979125399999999,-0.007299600000000006,-0.008674000000000005,-0.15903399999999998,-0.24919299999999994,1.8095950000000005,-2.38017,52.35843300000001,4.914091,2.858376,3.98,65.099998,3.790092,2.5,1,0,0,0,0,0
653.5,0.3550351999999998,0.2483154000000001,10.945369,0.003054199999999993,0.005894599999999997,0.08432739999999998,0.32303540000000003,0.002968399999999916,-0.28232460000000004,,,,,,,,1,0,0,0,0,0
654.0,2.4072992,-0.6072383999999997,14.719030399999998,0.08574775000000001,0.08234975,-0.16019475,0.3185893999999999,0.3830716,-0.540506,52.358449,4.914148,2.719028,4.21,67.0,3.790092,2.5,1,0,0,0,0,0
654.5,-0.3375672000000001,0.20147539999999992,10.471051799999998,-0.052441399999999985,-0.1162442,0.049356600000000014,-1.336315,-0.137585,1.0298459999999998,,,,,,,,1,0,0,0,0,0
655.0,-0.5788238000000001,1.2975081999999998,7.216035000000001,-0.003542799999999996,0.0146604,0.0254726,-1.336315,-0.137585,1.0298459999999998,52.358464,4.914207,2.9352080000000003,4.2,69.099998,3.790092,2.5,1,0,0,0,0,0
655.5,-0.2330608,-1.4419744,11.324152800000002,0.0217766,-0.0798682,0.1491076,-1.0244896000000001,0.14791480000000004,0.1216084,,,,,,,,1,0,0,0,0,0
656.0,1.3601401999999998,-0.06849459999999982,10.653325,0.031489199999999995,0.1972732,-0.09602519999999999,0.14907859999999995,-0.5055622000000001,0.5252085999999999,52.35847800000001,4.9142660000000005,3.278769,4.08,68.599998,3.790092,2.5,1,0,0,0,0,0
656.5,-1.355235,-1.0905288,12.780723600000002,0.004505249999999982,-0.07395099999999999,-0.046959000000000015,0.06722740000000005,-0.5965154000000001,1.2553839999999998,,,,,,,,1,0,0,0,0,0
657.0,0.5926422,1.8061024,10.010493199999999,-0.019364000000000003,-0.03823900000000001,-0.07244640000000002,-0.738479,-1.6996810000000004,2.724505,52.358493,4.914324,3.399307,4.18,68.599998,3.790092,2.5,1,0,0,0,0,0
657.5,0.6151350000000001,-0.8333603999999998,11.357173800000002,0.1066234,-0.13020220000000002,0.2387802,-0.9342996,-1.1271790000000002,1.8742008000000001,,,,,,,,1,0,0,0,0,0
658.0,2.2277778,-0.19316060000000004,9.3771726,-0.08863400000000002,0.2546926,-0.08163959999999999,0.4516070000000001,-0.5012641999999999,0.30034780000000005,52.35851,4.914382,3.870982,4.25,66.699997,3.790092,2.5,1,0,0,0,0,0
658.5,-0.049292200000000015,-1.9844276,13.8706544,0.070324,0.090558,-0.3624615,0.9264492,0.5487688000000001,-1.3525452,,,,,,,,1,0,0,0,0,0
659.0,-0.5423929999999999,-5.5027744000000025,11.843455,-0.036406400000000005,-0.2965052,0.2823642000000001,0.714963,1.6132560000000002,-3.33561,52.358526,4.914439,4.0825260000000005,4.13,67.199997,3.790092,2.5,1,0,0,0,0,0
659.5,1.1595022,1.9641486000000004,8.265826200000001,0.0377808,0.11068559999999998,0.004611799999999997,0.714963,1.6132560000000002,-3.33561,,,,,,,,1,0,0,0,0,0
660.0,0.03415739999999999,-1.0609773999999998,11.4024576,-0.004367599999999994,0.0430648,-0.1238188,0.379246,-0.03216719999999995,-1.2706987999999997,52.358543,4.914495,4.66681,4.17,66.300003,3.790092,2.5,1,0,0,0,0,0
660.5,-0.3215952000000001,-0.10001979999999984,9.218528599999999,0.04699725,-0.019967,0.0848315,0.19837560000000004,-0.42870959999999997,0.5599217999999999,,,,,,,,1,0,0,0,0,0
661.0,-0.3862613999999999,-2.6371900000000004,16.305770199999998,-0.0413238,-0.020249599999999996,0.0120946,-0.08013059999999994,2.041297,-2.1809524,52.35856,4.914551,5.026668,4.2,67.0,3.790092,2.5,1,0,0,0,0,0
661.5,0.4574478000000001,-1.9351952,11.709218,0.0159432,0.0638638,-0.1661812,0.9632190000000002,1.912451,-2.042142,,,,,,,,1,0,0,0,0,0
662.0,-1.0869993999999998,-0.2732604,9.919147,0.004672999999999988,-0.10876120000000004,0.1383568,0.6278878000000001,0.9581496,-1.1699931999999995,52.358576,4.914609,4.948661,4.21,66.800003,3.790092,2.520446,1,0,0,0,0,0
662.5,0.7127022000000001,1.1467602000000003,6.5357556,-0.022265399999999998,0.011483800000000006,0.13737980000000002,-0.312919,-0.39765259999999997,0.2714925999999999,,,,,,,,1,0,0,0,0,0
663.0,2.2772490000000003,0.1827518,11.5561966,0.02092174999999999,0.16790675000000002,-0.28301325,0.9749085999999999,-1.1095922000000005,0.9356487999999998,52.358593,4.914667,4.978564,4.26,66.900002,3.790092,2.787625,1,0,0,0,0,0
663.5,-1.2635898,-0.1916652,9.3696954,-0.01588180000000001,-0.043431,0.010170600000000002,1.468587,-2.133284,1.111757,,,,,,,,1,0,0,0,0,0
664.0,-1.8780067999999999,1.151546,7.4449092000000014,0.019363599999999998,-0.033138600000000004,-0.030970200000000014,1.468587,-2.133284,1.111757,52.358609,4.914726,5.316572,4.29,67.199997,3.790092,2.888553,1,0,0,0,0,0
664.5,-0.13627099999999998,-0.8449057999999999,10.073185,0.009987399999999995,0.007238599999999999,-0.047035400000000005,0.13245939999999995,-0.5505958000000001,0.20796740000000008,,,,,,,,1,0,0,0,0,0
665.0,-0.06705900000000002,2.0828922,6.243652,0.0024435000000000012,-0.033176750000000005,0.024128499999999983,-0.29185799999999995,-0.0050424000000000024,-0.4231266,52.358623,4.914782,4.72788,4.13,68.400002,3.790092,2.991628,1,0,0,0,0,0
665.5,-0.17383860000000018,-1.2086743999999996,9.4296354,0.024097999999999998,-0.08438860000000001,0.06878139999999999,-0.516411,0.274043,-1.531806,,,,,,,,1,0,0,0,0,0
666.0,-1.1146364,1.5606588,1.3423133999999992,-0.06398640000000003,-0.036834000000000006,0.1806886,-0.516411,0.274043,-1.531806,52.358636,4.914837,4.996729,3.97,68.699997,3.790092,2.853493,1,0,0,0,0,0
666.5,0.9870992000000001,-1.4316260000000005,10.666366400000001,0.028679199999999995,0.1505128,-0.13487520000000003,-0.14297899999999994,-0.2215236,-0.9059154,,,,,,,,1,0,0,0,0,0
667.0,0.24496499999999996,-0.3774678000000001,12.322139,0.03653625,-0.01817275,0.017905500000000005,-0.040385999999999984,-0.2293334000000001,-0.1750724,52.358649,4.914891000000001,4.8459,4.03,68.599998,3.790092,2.725628,1,0,0,0,0,0
667.5,-0.08877379999999997,1.5314066000000002,9.155478,0.00024459999999999483,-0.044469600000000005,0.033627199999999996,-0.5009882000000001,0.15960760000000002,-0.6053194000000001,,,,,,,,1,0,0,0,0,0
668.0,0.8958130000000001,-0.4770690000000004,12.403974,-0.06817039999999999,-0.009498600000000005,-0.0059250000000000075,-0.648645,0.236588,-0.938653,52.35866400000001,4.914946,5.0497489999999985,4.27,66.0,3.790092,2.759363,1,0,0,0,0,0
668.5,-0.7248456,-3.8029134,13.957095,0.07986819999999999,0.0244648,0.03512360000000001,-0.659296,-0.2856196,-0.2025756,,,,,,,,1,0,0,0,0,0
669.0,0.9990031999999999,0.07387840000000008,8.40473,-0.0087962,-0.023395400000000004,-0.03176400000000002,0.08021379999999997,0.16034919999999994,-0.34155620000000003,52.358679,4.915003,5.024108,4.26,67.300003,3.790092,2.6958990000000003,1,0,0,0,0,0
669.5,-1.1039288,-0.031644999999999916,9.159725,0.01851625,-0.024013999999999997,0.08315175,-0.3695756,-0.3959448,0.04060820000000002,,,,,,,,1,0,0,0,0,0
670.0,-1.1890534,-3.7072599999999998,14.513247199999999,0.005406000000000004,0.026999199999999998,-0.05121960000000001,-0.407347,0.337944,0.36068,52.358695,4.91506,5.18322,4.17,67.0,3.790092,2.854843,1,0,0,0,0,0
670.5,0.3750750000000001,-1.2078371999999995,11.5846716,0.0027485999999999986,-0.006352999999999996,-0.024983599999999998,-0.407347,0.337944,0.36068,,,,,,,,1,0,0,0,0,0
671.0,0.6372088,-0.9430114,11.513604199999998,-0.0018632000000000039,-0.08612940000000001,0.1292858,-0.3857912,0.012159999999999994,0.0422014,52.35871,4.915118,5.500353,4.32,66.800003,3.790092,2.863271,1,0,0,0,0,0
671.5,-0.983809,1.8025732,7.357750200000001,0.017829249999999998,0.06761325000000001,0.07032375000000002,-0.07490819999999995,-0.27140359999999997,0.2038264,,,,,,,,1,0,0,0,0,0
672.0,0.4858626000000001,-0.3706482,9.420483,0.003145800000000001,-0.06667419999999999,0.05787739999999999,0.546089,0.039734,0.271584,52.358727,4.915174,5.9065970000000005,3.97,64.099998,3.790092,2.714141,1,0,0,0,0,0
672.5,0.5947359999999999,-0.1944768,10.984371800000002,0.0306036,0.023944999999999998,0.24739320000000004,0.546089,0.039734,0.271584,,,,,,,,1,0,0,0,0,0
673.0,-0.8784647999999999,0.11904279999999998,8.5597844,-0.0141412,-0.0230594,0.018630600000000004,0.09337580000000002,-0.11085619999999999,0.12983920000000002,52.358744,4.9152239999999985,5.816442,3.89,60.299999,3.790092,2.618804,1,0,0,0,0,0
673.5,-0.3372684,0.3656832000000001,8.544709799999998,0.0203105,-0.027030000000000002,0.1535515,-0.027814600000000043,-0.012552199999999994,0.06737520000000002,,,,,,,,1,0,0,0,0,0
674.0,0.268056,-0.959462,10.626286,0.0014051999999999992,0.027762800000000004,0.154636,0.25309360000000003,-0.07388539999999999,0.26685,52.358764,4.915269,5.525601999999999,3.68,55.900002,3.790092,2.5590490000000004,1,0,0,0,0,0
674.5,0.9844672,-0.026799600000000014,10.355897,0.0166456,0.0571448,-0.0014966000000000035,0.5222140000000001,-0.154893,0.441816,,,,,,,,1,0,0,0,0,0
675.0,0.2085944,-1.1037494,11.2602646,-0.0002444000000000002,0.0399494,-0.013041399999999993,0.6429921999999999,-0.0984152,0.3316208,52.358784,4.91531,5.878498,3.4,52.5,3.790092,2.624187,1,0,0,0,0,0
675.5,-0.35970100000000005,-0.3419942,9.8711112,-0.036895,-0.130416,0.1459924,0.11131979999999997,0.07321440000000001,-0.2490752,,,,,,,,1,0,0,0,0,0
676.0,0.9592227999999998,0.07244260000000002,9.827262800000002,-0.01046075,0.012980499999999996,0.22647175,-0.19381560000000006,-0.20953600000000006,0.325279,52.358806,4.915348000000002,5.100658,3.42,48.799999,3.790092,2.523587,1,0,0,0,0,0
676.5,0.04121640000000002,0.34037899999999993,9.5580106,0.0185698,0.0537544,-0.0390636,0.516262,0.982635,-0.4072159999999999,,,,,,,,1,0,0,0,0,0
677.0,-0.6094522000000001,-0.05970079999999998,9.7978312,0.023975600000000003,0.019364000000000003,0.1645318,0.516262,0.982635,-0.4072159999999999,52.358834,4.915386,5.131543,4.54,40.599998,3.790092,2.5,1,0,0,0,0,0
677.5,1.5023936000000002,-3.2520253999999995,13.7267862,0.017378600000000004,0.054365199999999995,-0.1500244,0.5051722000000001,-0.15697119999999995,0.30104960000000003,,,,,,,,1,0,0,0,0,0
