Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
351.464930,-1.807562,-2.439261,1.326707
351.569706,0.170349,0.321505,0.806960
351.674484,1.903809,0.407937,-0.687286
351.779260,-0.012371,-0.505705,0.867631
351.884038,-1.015305,-0.775421,0.526544
351.988815,-0.622209,-0.539318,0.433958
352.093593,0.772947,0.745759,-0.127160
352.198369,1.422436,-0.962136,1.105676
352.303147,-0.548853,-0.302608,0.263679
352.407924,-0.650846,-1.039511,1.108411
352.512702,0.015156,0.739705,-0.892299
352.617478,-0.274913,0.035358,0.292459
352.722256,0.421541,-0.557538,0.294159
352.827033,0.085042,0.121603,0.961062
352.931811,1.935016,-0.135654,0.101107
353.036587,-2.473177,-1.479334,0.841639
353.141365,-0.222648,-0.374044,1.031045
353.246142,0.594539,0.003371,-0.277426
353.350920,-0.323140,0.428624,-0.422906
353.455696,-0.201020,-0.260384,0.320796
353.560474,0.638130,0.298455,0.402186
353.665250,0.221697,-0.234345,-0.145060
353.770029,-0.580091,-0.118649,0.191424
353.874805,0.452751,-0.297679,0.188413
353.979583,-0.124992,0.392597,-0.130014
354.084359,0.290060,-0.363452,0.515665
354.189137,-0.351174,-0.528111,0.353239
354.293914,0.506656,0.639638,0.014468
354.398692,1.818440,-0.493129,0.693527
354.503468,-0.548720,0.240082,-0.461434
354.608246,-0.642150,0.060240,-0.172297
354.713022,-0.915466,-1.084817,1.569771
354.817800,-0.069590,0.532301,-0.959978
354.922577,0.654789,0.590817,0.265679
355.027355,-0.270073,-0.678954,0.376498
355.132131,-0.931397,0.173228,-0.673854
355.236909,-0.453163,0.179266,0.526684
355.341685,-0.241382,-0.461264,0.388971
355.446464,1.509042,0.887745,-0.447017
355.551240,0.128453,-0.252961,0.344847
355.656018,-0.561772,-0.393595,-0.075251
355.760794,1.023024,0.507616,0.056783
355.865572,-0.513667,-0.205545,0.104250
355.970349,0.062413,-0.333195,0.256286
356.075126,-1.317591,0.216570,-0.291814
356.179903,0.131336,-0.119180,0.235227
356.284681,-0.749629,-0.521835,0.043725
356.389457,-0.383116,1.106404,-0.276141
356.494235,1.438604,0.459212,0.280597
356.599011,0.048310,-0.573470,0.652862
356.703789,1.436218,1.026633,-1.080111
356.808566,0.588805,0.208589,-1.229183
356.913344,-0.021595,-0.486682,1.393523
357.018120,-2.547893,-0.206049,-0.261219
357.122898,0.146404,-0.319170,0.514518
357.227674,1.567726,1.219671,0.165979
357.332452,1.744259,0.505723,-0.745538
357.437229,1.104737,0.673802,-0.196150
357.542007,0.286951,-0.926612,0.129895
357.646783,-1.249454,0.012109,-0.369865
357.751561,-0.274039,0.083376,0.150371
357.856337,0.918777,0.728163,0.026726
357.961115,0.383661,-0.021990,0.081487
358.065891,0.786555,-0.308396,0.419115
358.170669,-0.782920,0.786670,-0.852528
358.275445,-1.175150,-0.610272,0.369297
358.380223,-1.040382,0.487986,0.510576
358.485000,0.942649,0.675381,-0.215315
358.589778,1.577746,-0.073210,-0.372303
358.694554,0.059365,0.160878,-0.632325
358.799332,-1.758398,-0.025653,0.387896
358.904108,-0.816399,-0.321699,-0.028895
359.008886,0.523088,-0.186421,1.012850
359.113662,0.024256,1.071639,-1.250099
359.218440,1.101993,0.047017,0.735427
359.323217,0.560783,-0.021422,0.036250
359.427994,-0.712575,-0.160443,-0.484576
359.532771,2.715704,0.543482,0.767804
359.637549,-0.387081,-0.403390,-1.602256
359.742325,-0.263251,0.260940,1.894984
359.847103,-0.801344,-1.585106,0.496521
359.951879,-1.526119,0.840589,-0.250561
360.056657,0.602804,1.005198,-0.509067
360.161433,0.501349,-0.362199,0.300869
360.266211,-0.032257,0.242914,0.440185
360.370987,0.316460,0.011046,0.856486
360.475765,1.137008,-0.057609,-0.691882
360.580542,0.413850,0.783453,-0.832542
360.685320,-1.431940,-0.579356,0.639787
360.790096,-0.338402,-0.958283,0.768122
360.894874,0.323657,0.589490,-0.611222
360.999650,-1.083198,0.046171,0.204867
361.104428,2.832477,0.375237,0.262114
361.209204,-1.102967,-0.768400,0.430911
361.313982,-1.887104,-0.069666,0.018694
361.418758,2.583417,0.879133,-0.106899
361.523536,-0.467548,-0.634331,-0.299227
361.628312,-0.714015,-0.062928,0.404982
361.733090,-0.388250,-0.506531,0.176838
361.837866,1.077488,0.240232,0.171802
361.942644,0.013517,0.261696,-0.565665
362.047420,0.257271,-0.350934,0.417145
362.152198,-0.386151,-0.411368,0.475900
362.256974,-0.440925,0.144637,-0.021714
362.361752,0.705411,0.649757,0.215783
362.466529,1.836522,0.196304,-0.006369
362.571306,0.037593,0.139032,-0.660451
362.676083,-3.118162,-0.505310,0.632618
362.780860,1.747836,0.374412,-0.135355
362.885637,-0.140332,0.207093,-0.427936
362.990414,-0.099127,-0.136614,0.287904
363.095191,1.181096,0.702683,0.232373
363.199968,1.712942,-0.189055,0.249405
363.304745,0.982403,-0.008157,-0.028548
363.409522,1.965728,0.589603,-0.270442
363.514299,-0.691844,-0.643001,0.521806
363.619076,-1.523538,-0.108894,-0.434903
363.723853,-0.734300,-0.242123,0.596877
363.828630,-1.075521,0.013586,-0.471872
363.933407,1.624049,0.844397,0.413116
364.038184,1.746459,0.462479,-0.102895
364.142961,-0.032477,-0.216208,0.040529
364.247738,0.678159,-0.321201,0.425904
364.352515,-0.702231,-0.325143,-0.043607
364.457292,0.173852,0.449062,-0.276120
364.562069,0.735675,-0.108327,0.434090
364.666846,-1.803342,-0.215965,0.004340
364.771622,-0.524073,-0.038603,-0.045303
364.876400,-0.022631,0.813673,-0.349447
364.981176,1.289625,-0.037771,0.265155
365.085954,0.168477,0.355141,-0.320127
365.190730,-0.618148,-0.199560,0.287429
365.295508,-0.289898,-0.764895,0.512907
365.400284,-0.290159,0.820301,-0.008740
365.505062,1.523494,0.300882,-0.329360
365.609838,0.270825,0.349372,0.351674
365.714616,-1.420844,-0.524864,-0.469010
365.819392,0.881764,0.378464,0.372819
365.924170,0.049885,0.204788,-0.504505
366.028946,1.802859,0.381632,-0.169502
366.133723,0.115875,0.074227,-0.034271
366.238500,-0.519325,-0.156749,0.321441
366.343277,0.001842,-0.404515,0.800372
366.448053,1.084149,1.202598,-1.036764
366.552831,0.231810,0.130247,-0.152120
366.657607,-0.390257,0.228729,-0.234992
366.762385,0.261082,-0.004771,0.110673
366.867161,1.028546,0.060933,0.452185
366.971939,0.219184,0.122070,-0.396508
367.076715,0.191141,-0.146868,0.387522
367.181492,1.077031,0.735388,-0.249678
367.286268,0.185760,-0.158757,0.079837
367.391046,-1.235821,-0.098745,0.065276
367.495822,1.350090,0.716788,-0.381839
367.600600,1.889814,0.545408,-0.343941
367.705376,0.044776,-0.253154,0.347941
367.810153,-1.908257,-0.781178,0.377524
367.914929,0.147749,-0.024223,-0.207614
368.019707,0.598954,0.632955,-0.264182
368.124483,-0.420688,0.224836,0.199409
368.229261,1.351570,0.557239,0.250744
368.334037,0.770222,-0.000699,-0.399470
368.438814,-0.778733,-0.267609,0.746297
368.543590,-0.032443,-0.183855,-0.449719
368.648368,-0.726117,0.296576,-0.230858
368.753144,0.108092,0.507705,0.629653
368.857922,0.000400,-0.018251,-1.522690
368.962698,0.023633,0.117586,0.796098
369.067475,0.109448,-0.426363,0.641251
369.172251,-0.085994,0.599685,-0.506823
369.277029,0.402289,-0.226576,0.483519
369.381805,-0.275282,0.407925,-0.242261
369.486582,0.136628,-0.053736,0.395081
369.591358,0.346926,1.197828,-1.115583
369.696136,0.678392,-0.094839,0.087770
369.800912,0.472457,0.401691,-0.126878
369.905689,-0.210147,-0.171978,0.264345
370.010465,-0.735165,-0.521561,0.197041
370.115243,0.216702,0.382623,-0.482954
370.220019,0.464025,0.825711,-0.264961
370.324796,1.589404,0.611664,-0.385579
370.429572,0.530964,0.096594,0.004237
370.534350,-0.631827,-0.560747,0.274907
370.639126,-0.358962,0.372456,-0.064456
370.743903,0.886433,-0.025481,0.172319
370.848679,0.162412,0.858988,-1.032714
370.953457,0.614656,0.523131,0.100559
371.058233,-0.243011,-0.278505,0.274314
371.163010,-0.270399,-0.078432,-0.320726
371.267786,-0.270774,0.519803,-0.170623
371.372564,0.115834,-0.331215,0.417476
371.477340,-1.385896,-0.049097,-0.176097
371.582117,0.487181,0.262943,0.636820
371.686893,0.593926,0.608678,-0.298395
371.791671,0.503176,0.257844,-0.350561
371.896447,-0.710679,0.387170,-0.327024
372.001224,0.103841,-0.039254,-0.227868
372.106000,-0.471720,-0.746513,0.995218
372.210777,-1.243134,-0.355232,-0.004464
372.315553,0.163776,1.018338,-0.365485
372.420331,1.579017,0.134782,0.137580
372.525107,-0.609056,0.180259,-0.495253
372.629884,-0.612156,-0.612315,0.388734
372.734660,-0.638479,0.198623,-0.160696
372.839438,-0.410778,0.072466,0.379650
372.944214,0.135583,0.273246,-0.006169
373.048991,-0.567451,0.538981,-0.087761
373.153767,0.455250,-0.266073,0.406765
373.258544,0.945033,0.349339,-0.456727
373.363320,1.070774,-0.105091,0.122885
373.468098,-0.033260,0.012763,-0.097614
373.572874,-0.056461,0.183015,-0.197998
373.677651,-0.815147,-0.430386,0.810313
373.782427,0.070409,0.151714,-0.198095
373.887204,0.696039,0.511268,0.140443
373.991980,-0.776383,0.015237,-0.290011
374.096758,0.487802,0.304926,-0.282429
374.201534,0.373149,0.234856,0.703352
374.306311,-0.478810,-0.673498,-0.180328
374.411087,-0.716651,0.138108,-0.256090
374.515865,0.260762,0.356003,0.096207
374.620640,0.645380,-0.039162,0.147364
374.725418,-0.652070,0.171785,0.071075
374.830194,0.044741,0.098520,-0.045464
374.934971,0.006224,0.096758,0.334798
375.039747,0.226956,0.094436,-0.105041
375.144525,-0.860720,-0.139242,-0.118484
375.249300,0.160952,-0.090537,0.350097
375.354078,-0.389242,-0.468625,0.418078
375.458854,-0.290521,0.223660,-0.356585
375.563631,1.293735,0.526657,0.263242
375.668407,1.569830,0.084547,0.058111
375.773184,-0.497588,-0.472997,0.316294
375.877960,-2.188512,-0.812355,0.563356
375.982738,1.345790,0.688652,-0.377388
376.087514,0.304518,0.368248,0.049316
376.192291,-0.050439,0.386552,-0.399956
376.297067,-0.438001,-0.561309,0.505773
376.401844,0.573610,-0.336592,0.755780
376.506620,0.788981,0.600855,-0.594880
376.611397,-0.337093,-0.739995,0.810099
376.716173,1.296787,0.682374,-0.333111
376.820951,0.248361,0.177082,0.347102
376.925726,-0.236193,-0.476030,0.297340
377.030504,1.116174,0.527110,-0.480345
377.135280,0.391346,-0.285322,0.616673
377.240057,0.013150,0.126402,-0.471953
377.344833,-0.443830,-0.802393,1.157409
377.449610,0.066270,-0.131079,0.127609
377.554386,-0.721684,0.240497,-0.160621
377.659163,0.467386,-0.000612,-0.027865
377.763939,2.157766,0.623015,-0.090693
377.868716,-0.525544,-0.436528,0.436934
377.973492,-1.270981,-0.682512,0.530084
378.078270,0.158644,0.014384,0.376354
378.183045,-0.085649,0.488363,-0.569180
378.287823,-0.755538,0.223969,-0.213196
378.392598,-1.563233,-0.288019,0.218705
378.497376,1.216213,-0.186323,0.621492
378.602152,0.007609,0.360557,-0.293434
378.706929,0.712671,0.085765,0.137099
378.811705,-0.780727,-0.326771,0.221837
378.916482,-0.904557,0.194829,-0.137140
379.021258,-1.323742,-0.320104,0.457236
379.126035,1.213824,0.197707,0.774498
379.230811,1.163993,0.227861,-0.036908
379.335588,0.855899,0.228358,-0.355517
379.440364,-0.132711,0.015373,0.149081
379.545141,-0.999683,-0.559997,0.276671
379.649917,2.073452,-0.408818,0.748578
379.754694,-0.074396,0.455148,-0.492696
379.859470,0.213817,-0.404506,0.565013
379.964247,1.396071,0.771322,-0.401327
380.069023,0.174572,-0.117166,0.085882
380.173801,-1.131367,-0.537950,0.733833
380.278576,0.441648,0.075138,0.044768
380.383354,0.899381,0.092504,-0.012278
380.488129,-0.623703,0.226098,-0.363169
380.592907,-0.486439,0.001759,0.062735
380.697682,-0.085692,0.044654,0.374444
380.802460,1.786260,-0.384261,0.513758
380.907235,-0.427390,0.395485,-0.506311
381.012013,0.910938,0.170106,0.202876
381.116788,0.947942,0.573532,-0.292719
381.221566,-0.630379,-0.367545,0.074127
381.326341,-0.539527,-0.358129,0.691689
381.431119,0.109601,0.102709,0.083306
381.535894,-0.353113,-0.592663,0.348720
381.640671,-0.459651,1.062781,-0.601398
381.745447,-0.004118,0.477152,0.011728
381.850224,0.750481,-0.817549,0.493134
381.955000,-1.056375,-0.123639,-0.108903
382.059777,0.597790,0.426168,-0.677486
382.164553,-0.110860,0.083904,0.518855
382.269330,0.090664,0.317277,-0.127719
382.374106,0.863592,-0.288516,0.395408
382.478883,-0.551499,0.281855,0.022186
382.583659,0.062680,0.332880,-0.367546
382.688436,-0.537470,0.089131,-0.062532
382.793212,-0.210342,0.055089,-0.476827
382.897989,-0.941257,-0.196438,0.717367
383.002765,1.536281,0.039597,0.445158
383.107542,0.051916,-0.016048,-0.228831
383.212318,0.290256,0.269735,-0.104409
383.317095,1.186142,0.250013,0.073423
383.421870,-1.275310,-0.255097,-0.051293
383.526648,-0.881869,-0.698811,0.979004
383.631423,-0.176079,0.064656,-0.009206
383.736201,-0.043996,0.982555,-0.622637
383.840976,-0.253939,-0.531552,0.365661
383.945754,-1.452134,0.282693,-0.495512
384.050529,0.196328,0.375246,0.080319
384.155306,0.042109,-0.241598,0.324507
384.260082,-1.285205,-0.071447,0.014657
384.364859,1.828520,0.338125,-0.123285
384.469635,0.387574,-0.038947,0.181178
384.574412,0.482128,0.530875,-0.613945
384.679188,-0.194850,-0.306546,0.671249
384.783965,-1.251933,-0.553799,-0.231543
384.888741,-0.231407,-0.362653,1.230442
384.993518,0.690694,0.797572,-0.383052
385.098293,-0.360495,0.163732,-0.431476
385.203071,-1.585013,-0.148982,0.182395
385.307846,0.894718,0.200559,0.060450
385.412623,0.725643,-0.217643,0.512224
385.517399,0.922224,-0.089455,0.274691
385.622176,0.350264,0.590492,-0.534088
385.726952,0.682065,0.303018,0.020992
385.831729,-0.723849,-1.049182,0.702965
385.936505,-2.509215,-0.286813,0.163126
386.041282,2.133683,0.677116,-0.373009
386.146057,1.545799,0.315230,0.250651
386.250834,-0.052361,0.226135,-0.301204
386.355610,-1.613422,-0.915265,0.800053
386.460387,-0.383756,-0.530431,0.309396
386.565163,0.723550,0.901306,-0.316062
386.669940,0.822589,0.280943,-0.105939
386.774715,0.424850,0.285868,-0.259944
386.879493,-0.883185,-0.533862,0.567430
386.984268,0.474641,-0.318633,0.447823
387.089045,-1.337530,0.391943,-0.286579
387.193821,-0.126114,0.245749,-0.074283
387.298598,0.272226,0.139108,-0.015238
387.403373,0.364257,0.208737,-0.149961
387.508150,0.796110,0.098683,0.390780
387.612926,-0.879355,-0.807091,0.253116
387.717703,-0.669606,0.181187,-0.079069
387.822479,0.329429,0.170917,0.071670
387.927256,1.037071,0.217518,-0.161826
388.032031,0.182961,0.447018,-0.214129
388.136808,0.475082,-0.199403,0.437368
388.241584,-1.314080,-0.285306,0.143187
388.346361,0.072378,0.370503,-0.247096
388.451136,1.011734,0.019756,-0.010996
388.555913,-0.247468,0.218086,-0.049615
388.660689,-1.475914,0.141821,-0.225374
388.765466,0.372191,-0.712951,0.916887
388.870241,-0.297646,0.101876,-0.553647
388.975018,-0.449247,0.245027,-0.070184
389.079794,0.510680,0.838132,-0.104435
389.184571,1.116760,0.161258,0.417991
389.289346,-0.515221,-0.355390,-0.056557
389.394123,0.046406,-0.277247,0.484481
389.498899,0.000402,0.542885,-0.495333
389.603676,0.088680,0.152040,-0.486164
389.708451,0.358834,0.191173,0.042355
389.813228,-1.311852,-0.586999,0.845744
389.918004,-0.346047,-0.413455,0.708831
390.022781,0.102934,0.213279,-0.531331
390.127556,0.937711,1.004987,-0.012257
390.232333,0.690150,-0.364322,-0.524142
390.337109,-0.161142,-0.446998,0.899291
390.441886,0.003499,0.100871,-0.178338
390.546661,-0.495239,0.073950,0.081662
390.651438,0.271218,0.364518,-0.138982
390.756214,0.231467,-0.043019,0.145508
390.860991,-0.253332,-0.032156,-0.192103
390.965766,-0.522176,0.140941,0.163392
391.070543,-0.220307,-0.236940,0.228772
391.175319,1.120241,0.274290,-0.000191
391.280096,0.570695,0.297653,-0.161002
391.384871,0.714589,-0.212777,0.389684
391.489648,0.453821,0.340395,-0.451215
391.594423,-0.412154,-0.514683,0.324428
391.699200,-0.577093,0.071284,0.198563
391.803976,-0.181079,0.028544,0.191624
391.908753,0.657494,0.019092,0.179265
392.013528,-0.704917,0.361940,-0.489742
392.118305,-1.386169,-0.388849,0.055489
392.223081,-0.398397,-0.187618,0.488799
392.327858,0.120931,0.156158,-0.610769
392.432633,0.509082,0.639954,0.353216
392.537410,0.205286,-0.031397,0.094897
392.642186,0.225392,0.411791,-0.021483
392.746963,0.036218,-0.656594,0.523102
392.851739,0.271748,0.098506,0.285370
392.956516,-0.015954,0.054174,-0.116724
393.061291,0.290254,0.168471,0.225785
393.166069,0.107352,0.265060,-0.437181
393.270844,-0.248210,0.008615,0.012585
393.375621,-0.280610,-0.738331,0.498547
393.480397,0.222242,0.422156,-0.377558
393.585174,1.659508,0.316457,-0.229705
393.689950,0.337174,0.311473,-0.017460
393.794727,-1.308628,-0.468800,0.229416
393.899503,-0.620517,-0.605942,0.735159
394.004280,-0.304110,0.471321,-0.085829
394.109056,0.990369,0.492781,-0.241274
394.213833,0.664159,0.367634,-0.142972
394.318609,-1.206830,-0.186855,-0.064157
394.423386,-0.569926,-0.255932,0.460828
394.528162,0.051921,-0.188807,0.239621
394.632939,0.074807,0.200093,-0.212903
394.737715,-0.263687,-0.143725,0.122911
394.842493,0.026724,0.651473,-0.123275
394.947268,0.033409,-0.076138,0.117731
395.052046,0.503527,-0.389378,0.697319
395.156822,0.814872,0.673261,-0.418147
395.261599,0.146335,0.118292,-0.246038
395.366375,-0.424146,0.137795,-0.230432
395.471152,-1.074470,-0.437785,0.064771
395.575928,0.354893,-0.085574,0.751156
395.680706,0.706662,0.206621,-0.254668
395.785481,1.470426,0.039320,0.434595
395.890259,0.944141,0.556446,-0.310584
395.995035,-0.322274,-0.150457,0.157502
396.099812,-0.498063,-0.515468,0.254723
396.204588,-0.272128,-0.397529,0.406016
396.309365,0.151322,0.529947,-0.176952
396.414141,-0.137813,0.626373,-0.217145
396.518919,0.111908,0.004160,-0.307069
396.623694,0.436214,0.141821,0.336284
396.728472,0.585705,-0.241101,0.092432
396.833247,-0.483967,-0.212783,0.165829
396.938025,0.185804,-0.407597,0.941542
397.042801,-0.533564,0.343807,-0.750719
397.147578,-0.574863,0.164188,0.305014
397.252354,0.478294,-0.031512,0.435131
397.357131,0.584244,0.032481,-0.055610
397.461907,0.328329,0.377743,-0.067750
397.566684,0.243545,-0.022034,-0.015595
397.671460,-0.266306,0.183203,-0.289842
397.776237,-0.332075,-0.502642,0.282404
397.881013,0.208471,-0.234117,0.671373
397.985790,0.597643,0.498818,-0.512993
398.090565,0.298068,-0.782503,0.862816
398.195343,-1.239206,0.532100,-0.338070
398.300118,-0.131019,0.066638,0.122484
398.404896,-0.512509,-0.233808,0.423693
398.509671,0.112043,-0.066438,0.079576
398.614448,0.204870,0.516026,-0.246653
398.719224,0.260518,0.276202,-0.016869
398.824001,-0.616526,0.004571,-0.052958
398.928777,0.596915,-0.271844,0.685218
399.033554,0.223867,-0.220270,-0.459363
399.138330,0.963157,0.472160,0.228538
399.243107,0.984837,-0.561764,0.887561
399.347882,-1.377499,0.131921,-0.444839
399.452659,-0.312386,-0.248839,0.605975
399.557435,-0.191594,0.240456,0.030420
399.662212,1.749275,-0.005529,0.065728
399.766988,0.274321,0.373257,-0.247824
399.871765,-1.103615,0.033084,-0.012054
399.976540,-0.576832,-0.198380,0.295287
400.081317,-0.122706,-0.447950,-0.001564
400.186093,-0.257473,0.445141,-0.230012
400.290870,-0.219965,-0.350562,0.489468
400.395646,0.367875,0.175277,0.328915
400.500423,0.427433,0.384038,-0.430664
400.605198,-0.183959,-0.471210,1.055219
400.709975,0.825555,0.685973,-0.727755
400.814751,-0.056813,-0.093346,0.204686
400.919528,-0.355179,0.307347,-0.375728
401.024303,-0.433016,-0.552993,0.451926
401.129080,-0.558300,-0.323260,0.172084
401.233855,-0.936862,-0.158221,0.077592
401.338633,-0.428872,0.341705,-0.136781
401.443408,0.796963,0.480877,-0.188462
401.548185,-0.061328,-0.201884,0.335722
401.652960,0.339148,0.018121,0.220637
401.757737,0.741887,0.153838,0.515023
401.862513,0.457139,0.214060,-0.205703
401.967290,-0.089637,-0.135538,-0.356737
402.072065,0.190801,0.280227,0.130212
402.176842,0.144669,-0.435181,0.380466
402.281618,-0.340831,-0.866131,0.793186
402.386395,-0.209670,0.443448,-0.391905
402.491170,-0.705730,0.016055,0.670770
402.595947,0.632462,0.427744,-0.890877
402.700722,0.210079,-0.155504,0.546079
402.805499,-0.240920,-0.020851,0.146118
402.910275,0.273203,0.246362,0.362154
403.015052,-0.268579,0.120921,-0.016519
403.119827,0.294364,0.173015,-0.180775
403.224604,0.054931,-0.080565,0.213410
403.329379,-0.169962,-0.643257,0.688499
403.434157,0.194972,0.148596,-0.168139
403.538932,1.387201,0.339830,0.071807
403.643709,0.764401,0.505879,-0.252717
403.748484,-0.833741,-0.399616,-0.009366
403.853261,-0.772682,-0.448872,0.403365
403.958037,0.745705,0.052708,0.653614
404.062814,0.308434,0.169887,-0.086494
404.167589,0.184666,0.225921,0.467164
404.272366,-0.219745,-0.306396,-0.349176
404.377141,0.372875,0.154764,0.255489
404.481918,-0.822083,-0.415607,0.396742
404.586693,0.849728,0.396520,-6.820424
404.691470,-0.676457,-0.665567,2.809612
404.796246,-0.014617,-2.508506,2.154480
404.901023,-1.491212,3.011666,-2.955492
405.005798,1.610206,-2.003850,0.815180
405.110575,-0.009420,-0.118655,0.924430
405.215350,0.115078,1.125421,-0.523761
405.320127,-0.500280,-1.045329,0.390001
405.424902,-0.720062,0.516862,-0.394210
405.529679,-0.104016,-0.290908,0.391134
405.634454,-0.414963,0.653396,-0.725777
405.739231,0.390101,-0.105059,0.378340
405.844007,-0.185261,0.357285,-0.386664
405.948784,0.221769,0.325144,-0.062761
406.053559,0.234861,0.028926,0.569926
406.158336,0.972437,0.029199,-0.084941
406.263111,0.850848,0.380185,-0.423639
406.367888,0.254373,0.190422,0.235899
406.472663,-0.643923,-0.700540,0.745191
406.577440,-1.139233,-0.295568,0.201741
406.682215,-0.192266,0.239276,-0.047308
406.786992,-0.665674,0.013698,-0.038869
406.891767,0.487872,0.156281,0.222185
406.996544,0.448960,0.522705,-0.198950
407.101319,0.402836,0.143034,0.420834
407.206096,-0.051010,-0.367183,-0.154233
407.310871,0.198863,0.182185,0.088387
407.415648,-0.119956,-0.090159,0.102358
407.520423,0.199662,0.292820,0.052637
407.625200,0.326223,-0.237423,0.934358
407.729975,-0.239707,-0.282553,-0.246060
407.834752,-0.068635,0.281367,0.085445
407.939527,-0.069264,-0.145067,0.093027
408.044304,0.166703,0.064610,-0.350966
408.149079,-0.044287,0.128292,0.718220
408.253856,-0.645893,-0.328398,-0.140549
408.358631,-0.526935,-0.304644,0.989734
408.463408,0.100947,0.147446,-0.813431
408.568184,-0.326350,0.438772,0.177816
408.672960,-0.767664,-0.185440,-0.111609
408.777736,-0.286298,0.449251,0.364394
408.882513,0.324447,-0.209651,0.168151
408.987288,-1.611814,-0.634540,0.580616
409.092065,0.321079,0.841735,-0.857910
409.196840,1.243349,0.762681,-0.279641
409.301617,-0.286761,-0.450944,0.182207
409.406393,-1.200047,-0.860278,1.021407
409.511169,-1.463075,-0.628124,0.443152
409.615945,1.278564,0.354688,0.577890
409.720722,0.487276,0.729490,-0.714435
409.825497,0.957617,0.405852,0.102546
409.930274,-0.277191,-0.267148,-0.354171
410.035050,-0.840364,-1.007211,1.027735
410.139827,-2.611316,0.018860,-0.348999
410.244602,0.327152,0.409375,0.201245
410.349379,0.136555,0.467450,-1.516694
410.454154,0.148088,-0.446964,1.203952
410.558932,-2.001367,0.303556,-1.237360
410.663707,-2.022468,-1.740089,2.807246
410.768484,0.231681,1.072386,-0.164242
410.873259,-1.242412,-0.105618,0.446088
410.978036,-0.051357,1.088284,-1.481863
411.082812,0.240550,-0.249047,0.857297
411.187589,-1.787709,-0.391107,0.094465
411.292364,-1.547743,0.263422,-0.691106
411.397141,-1.657385,-0.098149,0.225662
411.501917,-1.384756,-0.156855,0.108210
411.606694,-1.114071,0.527644,0.079251
411.711469,-0.740952,0.389073,0.094062
411.816246,1.009989,-0.474696,0.861183
411.921021,-0.765071,0.054494,0.348839
412.025798,1.026534,0.134281,0.018875
412.130574,0.338359,0.075706,1.384805
412.235351,0.901407,-0.358937,-0.733012
412.340126,-1.322107,-0.113211,0.811089
412.444903,0.701327,0.037598,-1.580318
412.549679,-0.486506,-0.484650,0.681006
412.654456,-0.519344,-0.831368,0.423176
412.759231,-1.074846,0.097951,0.730291
412.864008,-1.099757,-0.305162,-0.203490
412.968784,-2.470198,0.173638,1.288911
413.073561,0.981040,-0.199897,1.290591
413.178336,-0.877113,-0.414925,0.272035
413.283114,-0.232873,0.249865,0.903652
413.387889,-0.497379,-0.034387,-1.329603
413.492666,-0.681237,-0.395722,0.719229
413.597442,-1.196620,-0.546786,0.243224
413.702219,-0.624258,-0.779006,0.577182
413.806994,-0.739141,0.139748,-0.181016
413.911771,-1.316278,-0.251037,1.473622
414.016547,1.243352,0.530254,1.094707
414.121324,1.141379,-0.322888,0.269906
414.226099,0.161844,-0.706626,1.735623
414.330877,-0.132812,0.157717,-0.403942
414.435652,0.795096,-0.189075,0.165706
414.540429,-0.902442,-0.894652,1.104195
414.645205,-0.910480,-0.641643,0.364591
414.749982,0.384710,-0.128090,0.447116
414.854757,0.874811,-0.985361,1.229477
414.959535,-0.243715,0.438623,0.006129
415.064310,1.395610,-0.283722,0.889165
415.169087,1.870995,-0.462032,0.842658
415.273863,0.226441,-0.753080,0.686927
415.378640,0.478781,-1.227703,0.481193
415.483416,0.674717,-0.065704,1.705919
415.588193,-0.102503,-0.423836,0.927029
415.692969,0.088142,-0.147334,0.634329
415.797746,0.898447,-0.169981,0.300404
415.902521,1.286785,-0.191263,2.164117
416.007299,1.345478,-1.575686,-0.274764
416.112074,1.889742,0.114159,0.818741
416.216851,-0.612468,-1.874193,1.556530
416.321627,1.350553,0.464336,0.242437
416.426404,0.593489,-0.559900,0.994322
416.531180,-0.018698,-1.419326,0.905667
416.635957,1.088956,0.323863,0.633398
416.740733,0.943670,-0.095951,1.174382
416.845510,0.860701,-0.386866,-0.376895
416.950285,0.944557,-0.348387,0.820167
417.055063,1.203566,-0.931016,1.269422
417.159838,0.085478,-0.165087,0.464014
417.264615,1.241476,-0.589677,1.285638
417.369391,1.632641,-0.066294,0.459602
417.474168,1.048533,0.150097,0.346384
417.578944,0.147462,-1.051175,1.188213
417.683721,-0.702263,-0.577159,-0.176373
417.788496,0.914237,0.310193,0.487919
417.893273,0.849037,-0.235406,0.292072
417.998049,0.157914,0.044678,0.339622
418.102826,0.263783,-0.650395,0.698617
418.207602,-0.018465,-0.402264,0.506793
418.312379,1.224337,0.657356,-0.291596
418.417154,0.520856,0.186891,-0.239205
418.521932,0.804111,-0.141549,-0.026905
418.626707,-0.652973,-0.293280,0.509070
418.731484,-0.926346,-0.790137,0.465944
418.836260,0.180146,0.444293,-0.362543
418.941037,-0.151309,0.243320,-0.488132
419.045813,-0.873127,-0.422711,0.453457
419.150590,0.183453,0.143825,-0.115038
419.255366,-0.306438,0.506240,-0.000601
419.360143,0.848567,-0.492663,0.488552
419.464919,-0.878564,-0.106109,-0.078523
419.569696,0.085534,0.046834,-0.510891
419.674472,0.378893,0.567540,0.130545
419.779249,0.489787,0.085232,-0.124595
