Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
686.032235,52.352063,4.925756,-1.253000,4.080000,49.200001,3.790092,2.500000
687.032234,52.352087,4.925799,-1.638683,3.990000,47.200001,3.790092,2.500000
688.032234,52.352113,4.925841,-1.313121,4.060000,45.799999,3.790092,2.500000
689.032234,52.352139,4.925882,-1.209301,3.860000,45.599998,3.790092,2.500000
690.032234,52.352163,4.925920,-1.524004,3.550000,44.500000,3.790092,2.500000
691.032234,52.352187,4.925960,-1.927205,4.110000,44.799999,3.790092,2.500000
692.032234,52.352212,4.926002,-2.571189,3.910000,44.200001,3.790092,2.500000
693.032235,52.352238,4.926042,-2.332420,4.000000,43.799999,3.790092,2.500000
694.032234,52.352262,4.926084,-2.493251,3.730000,48.500000,3.790092,2.500000
695.032234,52.352278,4.926133,-1.852208,3.900000,62.599998,3.790092,2.500000
696.032234,52.352283,4.926191,-2.108516,4.110000,86.300003,3.790092,2.500000
697.032235,52.352270,4.926249,-2.674297,4.190000,111.800003,3.790092,2.500000
698.032234,52.352243,4.926300,-2.677357,4.220000,130.199997,3.790092,2.500000
699.032234,52.352212,4.926342,-2.963265,4.110000,139.000000,3.790092,2.500000
700.032235,52.352182,4.926381,-2.885955,3.900000,139.100006,3.790092,2.500000
701.032234,52.352152,4.926421,-3.339770,3.930000,137.399994,3.790092,2.500000
702.032235,52.352124,4.926460,-4.111394,3.880000,137.899994,3.790092,2.500000
703.032234,52.352097,4.926499,-4.161947,3.620000,137.300003,3.790092,2.500000
704.032234,52.352071,4.926538,-4.913060,4.010000,136.800003,3.790092,2.500000
705.032234,52.352045,4.926579,-4.546801,3.780000,136.300003,3.790092,2.500000
706.032235,52.352021,4.926618,-4.745787,3.590000,136.100006,3.790092,2.500000
707.032234,52.351996,4.926656,-4.814832,4.000000,139.100006,3.790092,2.500000
708.032234,52.351970,4.926697,-4.810755,3.910000,136.000000,3.790092,2.500000
709.032234,52.351942,4.926742,-4.942605,4.830000,137.800003,3.790092,2.500000
710.157702,52.351911,4.926802,-5.007190,5.140000,136.199997,3.790092,2.500000
711.032233,52.351879,4.926851,-4.792974,4.810000,137.399994,3.790092,2.500000
712.032234,52.351845,4.926914,-5.321001,5.560000,134.500000,3.790092,2.500000
713.032235,52.351812,4.926975,-4.942840,5.810000,132.699997,3.790092,2.500000
714.032235,52.351775,4.927037,-5.142624,5.310000,136.800003,3.790092,2.500000
715.032235,52.351742,4.927089,-5.263552,4.910000,133.699997,3.790092,2.500000
716.032234,52.351710,4.927146,-5.085220,4.760000,135.300003,3.790092,2.500000
717.032234,52.351674,4.927191,-4.950417,4.040000,141.000000,3.790092,2.500000
718.032234,52.351655,4.927215,-4.611014,1.920000,145.500000,3.790092,2.500000
719.032234,52.351635,4.927237,-3.643929,2.250000,161.899994,3.790092,2.500000
720.032234,52.351606,4.927229,-4.180350,2.920000,188.000000,3.790092,2.500000
721.032234,52.351584,4.927229,-3.793908,2.560000,194.199997,3.790092,2.500000
722.032234,52.351562,4.927192,-3.458756,3.550000,229.600006,3.790092,2.500000
723.032234,52.351538,4.927159,-3.592780,3.310000,227.500000,3.790092,2.500000
724.032234,52.351516,4.927129,-3.826655,3.190000,227.000000,3.790092,2.500000
725.032234,52.351494,4.927095,-4.111984,3.150000,222.500000,3.790092,2.500000
726.032235,52.351472,4.927061,-4.795994,3.190000,224.500000,3.790092,2.500000
727.032235,52.351451,4.927027,-4.711144,3.240000,224.600006,3.790092,2.500000
728.032234,52.351428,4.926990,-4.084183,3.680000,227.199997,3.790092,2.500000
729.032234,52.351406,4.926952,-3.715280,3.400000,227.399994,3.790092,2.500000
730.032235,52.351385,4.926916,-3.688475,3.290000,227.199997,3.790092,2.500000
731.032234,52.351362,4.926883,-3.367603,3.310000,224.300003,3.790092,2.500000
732.032234,52.351337,4.926847,-2.326033,3.960000,225.199997,3.790092,2.500000
733.032235,52.351312,4.926813,-2.854775,3.110000,222.899994,3.790092,2.500000
734.032234,52.351289,4.926779,-2.565154,3.500000,226.300003,3.790092,2.500000
735.032234,52.351266,4.926737,-2.862208,3.730000,230.399994,3.790092,2.500000
736.032234,52.351245,4.926696,-2.983356,3.360000,233.500000,3.790092,2.500000
737.032234,52.351224,4.926655,-3.229869,3.570000,231.399994,3.790092,2.500000
738.032234,52.351200,4.926615,-3.049872,3.600000,226.100006,3.790092,2.500000
739.032234,52.351174,4.926577,-2.458316,3.690000,224.399994,3.790092,2.500000
740.032234,52.351150,4.926539,-2.371459,3.670000,224.600006,3.790092,2.500000
741.032234,52.351124,4.926501,-2.496700,3.680000,225.300003,3.790092,2.500000
742.032234,52.351102,4.926460,-2.564932,3.650000,229.399994,3.790092,2.500000
743.032234,52.351079,4.926419,-2.855576,3.640000,228.800003,3.790092,2.500000
744.032234,52.351055,4.926375,-2.336287,3.980000,229.800003,3.790092,2.500000
745.032234,52.351031,4.926332,-2.309003,3.650000,226.000000,3.790092,2.500000
746.032235,52.351005,4.926295,-2.874551,3.350000,222.600006,3.790092,2.500000
747.032235,52.350980,4.926263,-2.781404,3.360000,219.100006,3.790092,2.500000
748.032235,52.350956,4.926229,-2.673122,3.540000,220.899994,3.790092,2.500000
749.032234,52.350931,4.926185,-2.928369,3.930000,228.000000,3.790092,2.500000
750.032234,52.350907,4.926140,-3.228174,3.670000,230.199997,3.790092,2.500000
751.032235,52.350887,4.926094,-3.779437,3.690000,232.000000,3.790092,2.500000
752.032234,52.350866,4.926052,-4.074840,3.600000,229.899994,3.790092,2.500000
753.032234,52.350844,4.926012,-3.976872,3.550000,229.300003,3.790092,2.500000
754.032234,52.350819,4.925974,-3.281129,3.700000,225.800003,3.790092,2.500000
755.032235,52.350792,4.925936,-3.594969,3.860000,224.000000,3.790092,2.500000
756.032234,52.350766,4.925899,-3.815853,3.770000,222.300003,3.790092,2.500000
757.032234,52.350740,4.925862,-3.507867,3.740000,223.100006,3.790092,2.500000
758.032234,52.350716,4.925822,-3.197012,3.690000,225.600006,3.790092,2.500000
759.032234,52.350693,4.925783,-3.143966,3.360000,227.899994,3.790092,2.500000
760.032235,52.350679,4.925758,-2.939898,1.090000,227.000000,3.790092,2.500000
761.032234,52.350673,4.925746,-2.859775,0.940000,227.399994,3.790092,2.500000
762.032234,52.350670,4.925743,-2.093667,0.000000,NaN,3.790092,2.500000
