Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
195.282567,-1.496111,0.178229,0.559385
195.382567,0.334894,-2.462299,0.323530
195.482567,0.891890,2.155612,-0.921125
195.582567,0.986083,-0.712435,1.295362
195.682567,-0.445771,1.430055,-2.762357
195.782567,-1.035289,-1.845702,0.667132
195.882567,-1.464404,-0.656663,0.268088
195.982567,2.288043,-0.942104,0.890880
196.082567,0.959487,1.178528,-0.153016
196.182567,-1.407480,-0.614282,-0.221394
196.282567,-1.407480,-0.614282,-0.221394
196.382567,-1.407480,-0.614282,-0.221394
196.482567,-1.407480,-0.614282,-0.221394
196.582567,-1.407480,-0.614282,-0.221394
196.682567,-1.407480,-0.614282,-0.221394
196.782567,-1.407480,-0.614282,-0.221394
196.882567,-1.407480,-0.614282,-0.221394
196.982567,-1.407480,-0.614282,-0.221394
197.082567,-1.407480,-0.614282,-0.221394
197.182567,-1.407480,-0.614282,-0.221394
197.282567,-1.407480,-0.614282,-0.221394
197.382567,-1.407480,-0.614282,-0.221394
197.482567,0.315965,2.146635,0.047036
197.582567,0.942607,-1.137162,0.069492
197.682567,-0.323330,-2.819352,2.142304
197.782567,-0.554599,-0.701696,-0.589372
197.882567,0.771628,-0.305041,0.644449
197.982567,0.376287,-0.468697,-0.254869
198.082567,-0.593149,-0.913810,-1.167968
198.182567,-1.230059,0.440983,-0.393491
198.282567,0.816908,-0.153286,-1.852171
198.382567,0.816908,-0.153286,-1.852171
198.482567,0.816908,-0.153286,-1.852171
198.582567,0.816908,-0.153286,-1.852171
198.682567,0.816908,-0.153286,-1.852171
198.782567,0.816908,-0.153286,-1.852171
198.882567,0.816908,-0.153286,-1.852171
198.982567,0.816908,-0.153286,-1.852171
199.082567,0.816908,-0.153286,-1.852171
199.182567,0.816908,-0.153286,-1.852171
199.282567,0.816908,-0.153286,-1.852171
199.382567,0.816908,-0.153286,-1.852171
199.482567,0.816908,-0.153286,-1.852171
199.582567,0.816908,-0.153286,-1.852171
199.682567,0.629675,-1.112591,0.075720
199.782567,-0.429293,-0.030523,-0.040645
199.882567,0.822039,-0.144254,-1.016797
199.982567,-1.328329,-1.652725,1.618292
200.082567,0.611115,0.114510,-0.250965
200.182567,1.140378,-0.253678,1.795830
200.282567,-0.484731,-1.130948,0.713126
200.382567,0.202662,0.719250,-2.499058
200.482567,0.202662,0.719250,-2.499058
200.582567,0.202662,0.719250,-2.499058
200.682567,0.064899,0.182161,-0.875354
200.782567,0.064899,0.182161,-0.875354
200.882567,0.064899,0.182161,-0.875354
200.982567,0.064899,0.182161,-0.875354
201.082567,0.064899,0.182161,-0.875354
201.182567,0.064899,0.182161,-0.875354
201.282567,0.064899,0.182161,-0.875354
201.382567,0.064899,0.182161,-0.875354
201.482567,0.064899,0.182161,-0.875354
201.582567,0.064899,0.182161,-0.875354
201.682567,0.064899,0.182161,-0.875354
201.782567,0.064899,0.182161,-0.875354
201.882567,1.227569,1.357191,-1.143231
201.982567,-0.636138,0.460831,-1.486711
202.082567,-0.246417,-1.852767,0.140406
202.182567,0.078565,0.576523,0.040111
202.282567,-0.610726,-3.688244,2.577095
202.382567,0.641427,1.537998,-1.745816
202.482567,-2.181416,-0.681489,-0.602131
202.582567,0.089801,-1.511985,1.218370
202.682567,0.089801,-1.511985,1.218370
202.782567,-0.583838,-1.588020,1.714659
202.882567,-0.583838,-1.588020,1.714659
202.982567,-0.583838,-1.588020,1.714659
203.082567,-0.583838,-1.588020,1.714659
203.182567,-0.583838,-1.588020,1.714659
203.282567,-0.583838,-1.588020,1.714659
203.382567,-0.583838,-1.588020,1.714659
203.482567,-0.583838,-1.588020,1.714659
203.582567,-0.583838,-1.588020,1.714659
203.682567,-0.583838,-1.588020,1.714659
203.782567,-0.583838,-1.588020,1.714659
203.882567,-0.583838,-1.588020,1.714659
203.982567,-0.583838,-1.588020,1.714659
204.082567,-0.348167,-0.133948,-4.227195
204.182567,-3.861836,-3.428788,2.516159
204.282567,-0.256734,4.189252,-2.841509
204.382567,0.576028,-3.040232,-0.755470
204.482567,-1.674355,-1.388983,1.983529
204.582567,0.263106,-0.039446,0.267112
204.682567,0.399782,1.414509,-1.943147
204.782567,0.399782,1.414509,-1.943147
204.882567,-1.870837,0.449824,-0.085511
204.982567,-1.870837,0.449824,-0.085511
205.082567,-1.870837,0.449824,-0.085511
205.182567,-1.870837,0.449824,-0.085511
205.282567,-1.870837,0.449824,-0.085511
205.382567,-1.870837,0.449824,-0.085511
205.482567,-1.870837,0.449824,-0.085511
205.582567,-1.870837,0.449824,-0.085511
205.682567,-1.870837,0.449824,-0.085511
205.782567,-1.870837,0.449824,-0.085511
205.882567,-1.870837,0.449824,-0.085511
205.982567,-1.870837,0.449824,-0.085511
206.082567,-1.870837,0.449824,-0.085511
206.182567,-1.870837,0.449824,-0.085511
206.282567,-1.372003,1.131537,-0.264123
206.382567,0.513113,-0.943665,0.315320
206.482567,-0.157257,1.764413,-2.430168
206.582567,-1.291493,-1.952801,2.999500
206.682567,-0.196387,-0.577489,1.778847
206.782567,-0.270780,1.427799,-1.795135
206.882567,0.061643,1.442097,-2.014693
206.982567,0.061643,1.442097,-2.014693
207.082567,-1.467130,0.026302,1.572114
207.182567,-1.467130,0.026302,1.572114
207.282567,-1.467130,0.026302,1.572114
207.382567,-1.467130,0.026302,1.572114
207.482567,-1.467130,0.026302,1.572114
207.582567,-1.467130,0.026302,1.572114
207.682567,-1.467130,0.026302,1.572114
207.782567,-1.467130,0.026302,1.572114
207.882567,-1.467130,0.026302,1.572114
207.982567,-1.467130,0.026302,1.572114
208.082567,-1.467130,0.026302,1.572114
208.182567,-1.467130,0.026302,1.572114
208.282567,-1.467130,0.026302,1.572114
208.382567,-1.467130,0.026302,1.572114
208.482567,0.805701,0.532101,-0.317384
208.582567,-0.524664,-0.113979,0.122459
208.682567,-0.630287,-0.401297,-0.175314
208.782567,0.166002,-0.039417,-0.574112
208.882567,0.901794,0.527931,1.160675
208.982567,1.302485,-0.356457,-0.164513
209.082567,-0.044157,1.079260,-1.033851
209.182567,0.254658,-1.144390,0.573290
209.282567,0.254658,-1.144390,0.573290
209.382567,-0.555725,-2.101936,4.129492
209.482567,-0.555725,-2.101936,4.129492
209.582567,-0.555725,-2.101936,4.129492
209.682567,-0.555725,-2.101936,4.129492
209.782567,-0.555725,-2.101936,4.129492
209.882567,-0.555725,-2.101936,4.129492
209.982567,-0.555725,-2.101936,4.129492
210.082567,-0.555725,-2.101936,4.129492
210.182567,-0.555725,-2.101936,4.129492
210.282567,-0.555725,-2.101936,4.129492
210.382567,-0.555725,-2.101936,4.129492
210.482567,-0.555725,-2.101936,4.129492
210.582567,-0.555725,-2.101936,4.129492
210.682567,0.057188,0.921223,-1.905782
210.782567,0.779705,0.079753,1.667720
210.882567,0.685611,0.082403,-0.911263
210.982567,-1.153934,0.469597,-0.875876
211.082567,0.232659,-0.050966,0.827466
211.182567,0.026479,-1.960464,0.406782
211.282567,0.177582,0.822419,-1.576715
211.382567,-0.967271,0.494927,-0.704594
211.482567,0.243819,-0.091033,0.636115
211.582567,0.243819,-0.091033,0.636115
211.682567,0.243819,-0.091033,0.636115
211.782567,0.243819,-0.091033,0.636115
211.882567,0.243819,-0.091033,0.636115
211.982567,0.243819,-0.091033,0.636115
212.082567,0.243819,-0.091033,0.636115
212.182567,0.243819,-0.091033,0.636115
212.282567,0.243819,-0.091033,0.636115
212.382567,0.243819,-0.091033,0.636115
212.482567,0.243819,-0.091033,0.636115
212.582567,0.243819,-0.091033,0.636115
212.682567,0.243819,-0.091033,0.636115
212.782567,0.243819,-0.091033,0.636115
212.882567,0.447909,0.257105,1.433887
212.982567,0.165097,0.746585,-2.513607
213.082567,-1.325457,-1.470515,1.558299
213.182567,-0.338492,-0.662879,0.553758
213.282567,1.949883,1.171318,-1.018846
213.382567,0.017249,0.783831,-1.362965
213.482567,-2.060480,-1.825367,1.802289
213.582567,-0.836650,0.046510,0.354760
213.682567,0.591686,0.500591,-1.714698
213.782567,0.591686,0.500591,-1.714698
213.882567,0.591686,0.500591,-1.714698
213.982567,0.591686,0.500591,-1.714698
214.082567,0.591686,0.500591,-1.714698
214.182567,0.591686,0.500591,-1.714698
214.282567,0.591686,0.500591,-1.714698
214.382567,0.591686,0.500591,-1.714698
214.482567,0.591686,0.500591,-1.714698
214.582567,0.591686,0.500591,-1.714698
214.682567,0.591686,0.500591,-1.714698
214.782567,0.591686,0.500591,-1.714698
214.882567,0.591686,0.500591,-1.714698
214.982567,0.090472,-0.217266,0.493783
215.082567,-0.533153,-1.048955,1.028780
215.182567,0.816512,-0.804519,0.319596
215.282567,1.423881,1.303966,-0.765247
215.382567,-0.591963,-0.729017,0.501841
215.482567,0.390992,-0.920125,1.506396
215.582567,1.050731,1.907329,-2.114909
215.682567,-0.431243,-0.914250,0.441150
215.782567,0.283229,0.306782,-0.496040
215.882567,0.195380,0.279112,-0.296716
215.982567,-0.878698,-0.696014,0.232003
216.082567,-0.878698,-0.696014,0.232003
216.182567,-0.878698,-0.696014,0.232003
216.282567,-0.878698,-0.696014,0.232003
216.382567,-0.878698,-0.696014,0.232003
216.482567,-0.878698,-0.696014,0.232003
216.582567,-0.878698,-0.696014,0.232003
216.682567,-0.878698,-0.696014,0.232003
216.782567,-0.878698,-0.696014,0.232003
216.882567,-0.878698,-0.696014,0.232003
216.982567,-0.878698,-0.696014,0.232003
217.082567,-0.878698,-0.696014,0.232003
217.182567,-0.469873,-0.231699,-0.640136
217.282567,1.180134,1.953579,-1.161055
217.382567,1.273818,-0.490805,0.720537
217.482567,-0.190355,-0.752560,0.067343
217.582567,-0.059296,1.263496,-0.334430
217.682567,-0.421162,-0.143580,0.220590
217.782567,0.669190,-0.778744,0.152667
217.882567,0.169585,-0.070954,-0.408341
217.982567,-0.379542,0.373042,0.758567
218.082567,-0.379542,0.373042,0.758567
218.182567,-0.098491,-0.768615,1.151225
218.282567,-0.098491,-0.768615,1.151225
218.382567,-0.098491,-0.768615,1.151225
218.482567,-0.098491,-0.768615,1.151225
218.582567,-0.098491,-0.768615,1.151225
218.682567,-0.098491,-0.768615,1.151225
218.782567,-0.098491,-0.768615,1.151225
218.882567,-0.098491,-0.768615,1.151225
218.982567,-0.098491,-0.768615,1.151225
219.082567,-0.098491,-0.768615,1.151225
219.182567,-0.098491,-0.768615,1.151225
219.282567,-0.098491,-0.768615,1.151225
219.382567,0.048724,0.710125,-1.160720
219.482567,-0.167044,-0.573136,0.056257
219.582567,0.297616,-0.090515,0.288263
219.682567,-0.101191,0.451135,0.544946
219.782567,-0.182068,0.007844,-0.964628
219.882567,-0.550404,0.181133,0.609327
219.982567,0.035720,-0.401149,-0.346512
220.082567,0.510698,-0.317091,1.684573
220.182567,0.916834,1.469373,-1.415213
220.282567,0.916834,1.469373,-1.415213
220.382567,0.916834,1.469373,-1.415213
220.482567,0.916834,1.469373,-1.415213
220.582567,0.916834,1.469373,-1.415213
220.682567,0.916834,1.469373,-1.415213
220.782567,0.916834,1.469373,-1.415213
220.882567,0.916834,1.469373,-1.415213
220.982567,0.916834,1.469373,-1.415213
221.082567,0.916834,1.469373,-1.415213
221.182567,0.916834,1.469373,-1.415213
221.282567,0.916834,1.469373,-1.415213
221.382567,0.916834,1.469373,-1.415213
221.482567,0.916834,1.469373,-1.415213
221.582567,-0.932557,-0.922608,0.609058
221.682567,-0.090447,1.127285,-1.676330
221.782567,-0.194250,-0.466278,1.467335
221.882567,0.237854,-0.430889,0.448048
221.982567,1.101812,0.036273,-0.067046
222.082567,-0.450967,1.174634,-1.571483
222.182567,-1.949107,-1.888276,2.223945
222.282567,-0.846519,0.161088,-0.915921
222.382567,0.851348,1.218650,0.005824
222.482567,1.948394,-0.431156,-0.062955
222.582567,-0.552746,0.394218,0.104515
222.682567,-0.552746,0.394218,0.104515
222.782567,-0.552746,0.394218,0.104515
222.882567,-0.552746,0.394218,0.104515
222.982567,-0.552746,0.394218,0.104515
223.082567,-0.552746,0.394218,0.104515
223.182567,-0.552746,0.394218,0.104515
223.282567,-0.552746,0.394218,0.104515
223.382567,-0.552746,0.394218,0.104515
223.482567,-0.552746,0.394218,0.104515
223.582567,-0.552746,0.394218,0.104515
223.682567,-0.552746,0.394218,0.104515
223.782567,-0.030289,0.383249,1.105255
223.882567,-0.807205,0.555180,-1.434103
223.982567,-1.366800,-0.192719,-0.109439
224.082567,-0.326913,-0.283059,-0.126364
224.182567,-0.042729,-2.748575,1.791574
224.282567,-1.325109,2.134836,-4.837428
224.382567,0.658155,0.162184,1.335175
224.482567,1.090481,-0.315921,-0.983807
224.582567,-0.198900,-0.221132,0.011909
224.682567,0.785067,0.475785,0.956777
224.782567,0.785067,0.475785,0.956777
224.882567,0.785067,0.475785,0.956777
224.982567,0.785067,0.475785,0.956777
225.082567,0.785067,0.475785,0.956777
225.182567,0.785067,0.475785,0.956777
225.282567,0.785067,0.475785,0.956777
225.382567,0.785067,0.475785,0.956777
225.482567,0.785067,0.475785,0.956777
225.582567,0.785067,0.475785,0.956777
225.682567,0.785067,0.475785,0.956777
225.782567,0.785067,0.475785,0.956777
225.882567,0.785067,0.475785,0.956777
225.982567,0.199050,0.247100,-1.149283
226.082567,0.194750,-0.172457,1.381160
226.182567,0.408007,-1.222611,-0.255671
226.282567,-0.123947,0.024543,0.483194
226.382567,-1.593420,0.576536,-1.694822
226.482567,-0.257556,-0.396801,1.030477
226.582567,-0.125882,-0.480752,0.171819
226.682567,0.313132,0.920506,-1.308459
226.782567,-0.427272,-0.708882,0.453219
226.882567,-1.231239,-1.964046,1.911302
226.982567,-0.032726,2.394415,-2.611122
227.082567,-0.032726,2.394415,-2.611122
227.182567,-0.032726,2.394415,-2.611122
227.282567,-0.032726,2.394415,-2.611122
227.382567,-0.032726,2.394415,-2.611122
227.482567,-0.032726,2.394415,-2.611122
227.582567,-0.032726,2.394415,-2.611122
227.682567,-0.032726,2.394415,-2.611122
227.782567,-0.032726,2.394415,-2.611122
227.882567,-0.032726,2.394415,-2.611122
227.982567,-0.032726,2.394415,-2.611122
228.082567,-0.032726,2.394415,-2.611122
228.182567,-0.117331,-3.687905,4.173232
228.282567,-0.673473,1.064789,-2.669268
228.382567,-0.782320,0.483853,-0.173658
228.482567,1.241389,-0.183904,0.404171
228.582567,-0.119937,0.818375,-1.509191
228.682567,0.383486,-0.376164,0.431582
228.782567,-1.807253,-0.505463,0.183802
228.882567,0.013370,0.059407,-0.619032
228.982567,0.289429,-0.621111,0.490386
229.082567,-0.406444,0.405486,-1.172656
229.182567,-0.406444,0.405486,-1.172656
229.282567,-0.406444,0.405486,-1.172656
229.382567,-0.406444,0.405486,-1.172656
229.482567,-0.406444,0.405486,-1.172656
229.582567,-0.406444,0.405486,-1.172656
229.682567,-0.406444,0.405486,-1.172656
229.782567,-0.406444,0.405486,-1.172656
229.882567,-0.406444,0.405486,-1.172656
229.982567,-0.406444,0.405486,-1.172656
230.082567,-0.406444,0.405486,-1.172656
230.182567,-0.406444,0.405486,-1.172656
230.282567,-0.406444,0.405486,-1.172656
230.382567,-1.639858,-2.123139,-0.128069
230.482567,-0.506109,2.068066,-1.207129
230.582567,-0.510749,0.324009,-0.052518
230.682567,2.018941,-0.763888,0.207123
230.782567,-0.670850,-0.593675,0.523810
230.882567,-0.550699,1.022199,-1.968230
230.982567,0.523389,-1.386750,1.850204
231.082567,1.153638,0.161361,-0.382031
231.182567,0.702302,0.168698,-0.119286
231.282567,-1.092090,-0.438208,0.138548
231.382567,-1.092090,-0.438208,0.138548
231.482567,-1.092090,-0.438208,0.138548
231.582567,-1.092090,-0.438208,0.138548
231.682567,-1.092090,-0.438208,0.138548
231.782567,-1.092090,-0.438208,0.138548
231.882567,-1.092090,-0.438208,0.138548
231.982567,-1.092090,-0.438208,0.138548
232.082567,-1.092090,-0.438208,0.138548
232.182567,-1.092090,-0.438208,0.138548
232.282567,-1.092090,-0.438208,0.138548
232.382567,-1.092090,-0.438208,0.138548
232.482567,-1.092090,-0.438208,0.138548
232.582567,1.028747,-0.122175,-0.137824
232.682567,-0.803710,0.761717,-1.836460
232.782567,-1.022714,-0.575744,0.628474
232.882567,0.624294,-2.407438,1.751668
232.982567,-0.942623,1.513222,-1.704137
233.082567,1.113516,1.910896,-1.723955
233.182567,-1.138301,-2.150044,1.878875
233.282567,-0.610663,-0.641518,0.338156
233.382567,1.009387,0.626402,-1.181430
233.482567,1.009387,0.626402,-1.181430
233.582567,1.009387,0.626402,-1.181430
233.682567,1.009387,0.626402,-1.181430
233.782567,1.009387,0.626402,-1.181430
233.882567,1.009387,0.626402,-1.181430
233.982567,1.009387,0.626402,-1.181430
234.082567,1.009387,0.626402,-1.181430
234.182567,1.009387,0.626402,-1.181430
234.282567,1.009387,0.626402,-1.181430
234.382567,1.009387,0.626402,-1.181430
234.482567,1.009387,0.626402,-1.181430
234.582567,1.009387,0.626402,-1.181430
234.682567,1.009387,0.626402,-1.181430
234.782567,-0.772246,-0.084241,-0.207378
234.882567,-0.221253,1.893388,-1.591190
234.982567,-0.176090,-1.313866,0.581245
235.082567,0.925323,-0.696664,1.381611
235.182567,0.165316,1.598883,-0.909552
235.282567,0.379938,-0.979139,-0.646120
235.382567,-0.941777,0.664433,0.440437
235.482567,-0.004014,-0.897974,0.942491
235.582567,0.680188,0.738748,-0.291522
235.682567,0.680188,0.738748,-0.291522
235.782567,0.680188,0.738748,-0.291522
235.882567,0.680188,0.738748,-0.291522
235.982567,0.680188,0.738748,-0.291522
236.082567,0.680188,0.738748,-0.291522
236.182567,0.680188,0.738748,-0.291522
236.282567,0.680188,0.738748,-0.291522
236.382567,0.680188,0.738748,-0.291522
236.482567,0.680188,0.738748,-0.291522
236.582567,0.680188,0.738748,-0.291522
236.682567,0.680188,0.738748,-0.291522
236.782567,0.680188,0.738748,-0.291522
236.882567,0.680188,0.738748,-0.291522
236.982567,0.575786,0.119193,-1.403001
237.082567,-0.304657,-0.521373,1.063082
237.182567,-0.912838,0.308721,0.075786
237.282567,0.060547,-0.866797,0.254651
237.382567,0.190895,0.535536,-0.711859
237.482567,0.954863,0.834116,-1.379259
237.582567,0.296775,-0.252407,1.026642
237.682567,0.032487,-0.939387,0.520001
237.782567,0.032487,-0.939387,0.520001
237.882567,0.032487,-0.939387,0.520001
237.982567,0.032487,-0.939387,0.520001
238.082567,0.032487,-0.939387,0.520001
238.182567,0.032487,-0.939387,0.520001
238.282567,0.032487,-0.939387,0.520001
238.382567,0.032487,-0.939387,0.520001
238.482567,0.032487,-0.939387,0.520001
238.582567,0.032487,-0.939387,0.520001
238.682567,0.032487,-0.939387,0.520001
238.782567,0.032487,-0.939387,0.520001
238.882567,0.032487,-0.939387,0.520001
238.982567,0.032487,-0.939387,0.520001
239.082567,-0.749699,-0.329891,0.940066
239.182567,-0.181906,-0.298504,-0.502273
239.282567,1.447848,-0.767088,1.256877
239.382567,0.773500,0.036765,0.997749
239.482567,0.535599,2.979386,-4.929517
239.582567,0.619266,-4.170585,4.499155
239.682567,0.499152,2.602803,-3.464865
239.782567,0.662562,-1.640691,3.678679
239.882567,1.148065,0.455553,-3.354026
239.982567,2.136456,0.641973,0.350349
240.082567,2.136456,0.641973,0.350349
240.182567,2.136456,0.641973,0.350349
240.282567,2.136456,0.641973,0.350349
240.382567,2.136456,0.641973,0.350349
240.482567,2.136456,0.641973,0.350349
240.582567,2.136456,0.641973,0.350349
240.682567,2.136456,0.641973,0.350349
240.782567,2.136456,0.641973,0.350349
240.882567,2.136456,0.641973,0.350349
240.982567,2.136456,0.641973,0.350349
241.082567,2.136456,0.641973,0.350349
241.182567,2.136456,0.641973,0.350349
241.282567,1.709571,-0.546705,0.287299
241.382567,0.826253,-0.334761,0.404330
241.482567,1.578451,-0.060814,-0.959800
241.582567,1.519130,-0.051117,1.177088
241.682567,-0.923832,0.443244,-2.108630
241.782567,-0.579653,-1.368444,0.822985
241.882567,1.258338,0.091803,0.531930
241.982567,1.190912,-0.137281,-1.167187
242.082567,0.360379,-0.021250,1.734048
242.182567,0.360379,-0.021250,1.734048
242.282567,0.360379,-0.021250,1.734048
242.382567,0.360379,-0.021250,1.734048
242.482567,0.360379,-0.021250,1.734048
242.582567,0.360379,-0.021250,1.734048
242.682567,0.360379,-0.021250,1.734048
242.782567,0.360379,-0.021250,1.734048
242.882567,0.360379,-0.021250,1.734048
242.982567,0.360379,-0.021250,1.734048
243.082567,0.360379,-0.021250,1.734048
243.182567,0.360379,-0.021250,1.734048
243.282567,0.360379,-0.021250,1.734048
243.382567,0.360379,-0.021250,1.734048
243.482567,0.418496,-2.703721,1.478589
243.582567,-0.565054,1.429440,-2.998072
243.682567,-0.843051,-2.607742,3.771889
243.782567,0.827988,0.243058,-1.259473
243.882567,-0.390363,0.979975,-0.423775
243.982567,-0.526372,-1.391354,-0.276596
244.082567,-0.280551,-0.394195,-0.448562
244.182567,-0.859103,-0.632090,1.377843
244.282567,-0.668973,-0.621493,-0.247277
244.382567,-0.000974,0.060200,-0.599903
244.482567,-0.343354,0.337032,-0.397804
244.582567,-0.343354,0.337032,-0.397804
244.682567,-0.343354,0.337032,-0.397804
244.782567,-0.343354,0.337032,-0.397804
244.882567,-0.343354,0.337032,-0.397804
244.982567,-0.343354,0.337032,-0.397804
245.082567,-0.343354,0.337032,-0.397804
245.182567,-0.343354,0.337032,-0.397804
245.282567,-0.343354,0.337032,-0.397804
245.382567,-0.343354,0.337032,-0.397804
245.482567,-0.343354,0.337032,-0.397804
245.582567,-0.343354,0.337032,-0.397804
245.682567,0.834856,0.356158,-0.549569
245.782567,0.157488,-0.366566,-0.500783
245.882567,-0.183797,-0.607370,0.911174
245.982567,0.183865,0.140518,-0.943385
246.082567,2.443895,-0.131508,1.325160
246.182567,2.504823,0.934483,-1.258776
246.282567,2.215890,0.052563,-0.321716
246.382567,2.368210,-0.436743,1.943613
246.482567,2.558332,0.683334,-1.871184
246.582567,3.019270,-3.307582,3.375499
246.682567,1.309669,-0.491583,2.128118
246.782567,1.309669,-0.491583,2.128118
246.882567,1.309669,-0.491583,2.128118
246.982567,1.309669,-0.491583,2.128118
247.082567,1.309669,-0.491583,2.128118
247.182567,1.309669,-0.491583,2.128118
247.282567,1.309669,-0.491583,2.128118
247.382567,1.309669,-0.491583,2.128118
247.482567,1.309669,-0.491583,2.128118
247.582567,1.309669,-0.491583,2.128118
247.682567,1.309669,-0.491583,2.128118
247.782567,1.309669,-0.491583,2.128118
247.882567,-0.813200,-1.259172,0.771203
247.982567,-0.670841,0.409984,0.231962
248.082567,0.091614,0.295779,-0.420124
248.182567,0.637851,-0.583975,0.300190
248.282567,-1.091425,0.668208,-0.446092
248.382567,-0.590643,-0.867162,-0.219248
248.482567,-1.451584,-1.561572,1.534387
248.582567,-2.671271,0.397724,-0.972935
248.682567,2.378930,-0.811192,0.507728
248.782567,-0.971866,1.356242,0.312205
248.882567,-0.971866,1.356242,0.312205
248.982567,-0.971866,1.356242,0.312205
249.082567,-0.971866,1.356242,0.312205
249.182567,-0.971866,1.356242,0.312205
249.282567,-0.971866,1.356242,0.312205
249.382567,-0.971866,1.356242,0.312205
249.482567,-0.971866,1.356242,0.312205
249.582567,-0.971866,1.356242,0.312205
249.682567,-0.971866,1.356242,0.312205
249.782567,-0.971866,1.356242,0.312205
249.882567,-0.971866,1.356242,0.312205
249.982567,-0.971866,1.356242,0.312205
250.082567,0.426389,0.115865,-0.800605
250.182567,-0.684763,-0.374694,0.248346
250.282567,-0.694228,0.158380,-0.050307
250.382567,0.323262,-0.177841,-0.056077
250.482567,1.913390,2.133048,-3.725115
250.582567,-4.596129,-0.382565,-2.669751
250.682567,-2.741666,-4.306474,2.698758
250.782567,-1.342794,-9.290237,17.610788
250.882567,1.190481,2.622536,-6.182074
250.982567,-0.066539,0.378029,-2.350808
251.082567,-3.444638,-0.416775,-0.651187
251.182567,-1.382756,4.317369,-5.681160
251.282567,1.333478,3.015184,-2.529929
251.382567,2.300437,-0.112706,-0.539446
251.482567,2.300437,-0.112706,-0.539446
251.582567,-0.061718,2.414800,-3.033268
251.682567,-1.389366,-0.325125,-0.956755
251.782567,0.269415,-0.593329,1.291720
251.882567,-0.255125,-0.367560,0.509478
251.982567,-0.110784,0.085332,-0.759354
252.082567,0.493593,-0.049397,0.651948
252.182567,-0.489172,-0.275519,-0.729619
252.282567,0.399239,-0.573231,0.099803
252.382567,-0.523688,-0.338763,0.429828
252.482567,-0.464158,0.322573,-0.402139
252.582567,-0.464158,0.322573,-0.402139
252.682567,-0.464158,0.322573,-0.402139
252.782567,-0.464158,0.322573,-0.402139
252.882567,-0.464158,0.322573,-0.402139
252.982567,-0.464158,0.322573,-0.402139
253.082567,-0.464158,0.322573,-0.402139
253.182567,-0.464158,0.322573,-0.402139
253.282567,-0.464158,0.322573,-0.402139
253.382567,-0.464158,0.322573,-0.402139
253.482567,-0.464158,0.322573,-0.402139
253.582567,-0.464158,0.322573,-0.402139
253.682567,-0.464158,0.322573,-0.402139
253.782567,-0.107180,-0.037038,-1.640963
253.882567,0.645747,-0.771610,-0.023612
253.982567,0.817150,-0.913255,1.051198
254.082567,0.400701,-0.162276,0.609126
254.182567,-1.981566,-0.747623,-0.732490
254.282567,-0.841637,0.153225,-0.367797
254.382567,-0.040219,0.215059,0.058037
254.482567,1.101308,-0.650461,0.862692
254.582567,0.051267,-0.336199,0.549263
254.682567,0.051267,-0.336199,0.549263
254.782567,0.051267,-0.336199,0.549263
254.882567,0.051267,-0.336199,0.549263
254.982567,0.051267,-0.336199,0.549263
255.082567,0.051267,-0.336199,0.549263
255.182567,0.051267,-0.336199,0.549263
255.282567,0.051267,-0.336199,0.549263
255.382567,-0.413170,0.207389,-0.049843
255.482567,-2.495153,0.767856,-0.279902
255.582567,0.283792,2.853131,-0.565025
255.682567,-0.323103,-3.733928,4.744326
255.782567,-1.444849,-0.486543,3.155155
255.882567,4.698972,-2.617252,2.791527
255.982567,-1.680831,1.509251,-1.230099
256.082567,-0.483111,-2.101891,2.498636
256.182567,0.658072,0.624820,-1.106074
256.282567,2.376981,1.216529,-2.237686
256.382567,-0.640761,2.431921,-2.755491
256.482567,-0.640761,2.431921,-2.755491
256.582567,-0.640761,2.431921,-2.755491
256.682567,-0.640761,2.431921,-2.755491
256.782567,-0.640761,2.431921,-2.755491
256.882567,-0.640761,2.431921,-2.755491
256.982567,0.429164,0.296717,0.139234
257.082567,-0.339797,-0.120719,-0.471786
257.182567,-1.006768,-0.421209,0.717414
257.282567,-0.559149,-0.699861,0.141895
257.382567,-0.438044,0.576530,-0.307068
257.482567,0.306690,0.024656,-0.100290
257.582567,0.773642,0.280993,0.405414
257.682567,0.378984,-0.535420,0.504497
257.782567,-0.376021,-0.332510,0.160358
257.882567,-0.689837,0.461710,-1.145968
257.982567,-0.689837,0.461710,-1.145968
258.082567,-0.689837,0.461710,-1.145968
258.182567,-0.689837,0.461710,-1.145968
258.282567,-0.689837,0.461710,-1.145968
258.382567,-0.689837,0.461710,-1.145968
258.482567,-0.689837,0.461710,-1.145968
258.582567,-0.689837,0.461710,-1.145968
258.682567,-0.689837,0.461710,-1.145968
258.782567,-0.689837,0.461710,-1.145968
258.882567,-0.689837,0.461710,-1.145968
258.982567,-0.689837,0.461710,-1.145968
259.082567,-0.689837,0.461710,-1.145968
259.182567,0.459259,0.485213,-0.009322
259.282567,0.732936,-0.773749,0.821503
259.382567,-1.103040,-0.149132,0.199106
259.482567,-0.642551,0.180441,-0.355943
259.582567,0.257183,0.205018,-0.600394
259.682567,0.535767,-0.972014,0.508630
259.782567,-0.688315,0.152561,0.039207
259.882567,-1.537056,-0.083203,0.067054
259.982567,0.560821,0.270544,-0.289998
260.082567,0.409272,0.167967,-0.040064
