Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
688.306984,52.359123,4.915865,3.383267,4.260000,66.599998,3.790092,2.500000
689.306984,52.359136,4.915921,2.287370,4.080000,66.199997,3.790092,2.500000
690.306984,52.359147,4.915974,1.836854,4.000000,68.699997,3.790092,2.500000
691.306984,52.359158,4.916026,1.583970,3.960000,68.199997,3.790092,2.500000
692.306984,52.359168,4.916081,1.354707,4.080000,69.400002,3.790092,2.500000
693.306984,52.359179,4.916133,1.792557,3.770000,69.000000,3.790092,2.500000
694.306984,52.359192,4.916184,2.166202,3.900000,66.500000,3.790092,2.500000
695.306984,52.359206,4.916233,1.360891,3.700000,65.300003,3.790092,2.500000
696.306984,52.359220,4.916281,1.481605,3.770000,64.400002,3.790092,2.500000
697.306984,52.359232,4.916325,1.113117,2.950000,66.800003,3.790092,2.500000
698.306984,52.359240,4.916362,0.910330,2.390000,71.400002,3.790092,2.500000
699.306984,52.359244,4.916405,0.788596,3.240000,81.800003,3.790092,2.500000
700.306984,52.359240,4.916459,0.859361,3.830000,100.500000,3.790092,2.500000
701.306984,52.359229,4.916514,0.570741,3.570000,108.599999,3.790092,2.500000
702.306984,52.359211,4.916563,1.180241,3.800000,120.699997,3.790092,2.500000
703.306983,52.359185,4.916604,1.497734,3.740000,133.300003,3.790092,2.500000
704.306984,52.359157,4.916634,1.826324,3.360000,147.000000,3.790092,2.500000
705.306984,52.359124,4.916654,1.856685,3.630000,157.699997,3.790092,2.500000
706.306984,52.359089,4.916671,1.977190,3.870000,160.000000,3.790092,2.500000
707.306984,52.359054,4.916690,1.750771,3.750000,158.899994,3.790092,2.500000
708.306984,52.359019,4.916711,1.888673,4.120000,157.000000,3.790092,2.500000
709.306984,52.358984,4.916734,2.020533,3.890000,156.000000,3.790092,2.500000
710.306984,52.358949,4.916755,2.320849,4.100000,158.300003,3.790092,2.500000
711.306984,52.358911,4.916777,2.828012,4.470000,158.399994,3.790092,2.500000
712.306984,52.358876,4.916798,2.632295,3.790000,158.899994,3.790092,2.500000
713.306984,52.358843,4.916817,2.774959,3.930000,159.699997,3.790092,2.500000
714.306984,52.358809,4.916837,2.912251,3.910000,158.899994,3.790092,2.500000
715.306984,52.358776,4.916858,3.080064,3.820000,157.500000,3.790092,2.500000
716.306984,52.358744,4.916880,3.059034,3.830000,156.399994,3.790092,2.500000
717.306984,52.358711,4.916901,3.450419,4.010000,157.899994,3.790092,2.500000
718.306984,52.358676,4.916924,3.484318,4.120000,158.600006,3.790092,2.500000
719.306984,52.358640,4.916947,3.642911,4.590000,157.800003,3.790092,2.500000
720.306984,52.358602,4.916972,3.604114,4.470000,157.699997,3.790092,2.500000
721.306984,52.358560,4.917003,3.658455,5.280000,153.500000,3.790092,2.500000
722.306984,52.358519,4.917037,3.378448,5.570000,155.699997,3.790092,2.500000
723.306984,52.358471,4.917070,3.605571,5.810000,155.600006,3.790092,2.500000
724.306984,52.358424,4.917094,3.276417,5.150000,159.600006,3.790092,2.500000
725.306984,52.358374,4.917127,3.604857,5.700000,157.399994,3.790092,2.500000
726.306984,52.358330,4.917154,3.891797,5.340000,157.100006,3.790092,2.500000
727.306984,52.358286,4.917180,3.796352,4.840000,160.800003,3.790092,2.500000
728.306984,52.358242,4.917209,3.818585,4.930000,157.100006,3.790092,2.500000
729.306984,52.358200,4.917242,4.008242,4.800000,156.500000,3.790092,2.500000
730.306984,52.358162,4.917267,4.163231,4.540000,158.100006,3.790092,2.500000
731.306984,52.358126,4.917294,4.072864,4.170000,156.600006,3.790092,2.500000
732.306984,52.358089,4.917314,4.501655,4.150000,165.300003,3.790092,2.500000
733.306984,52.358064,4.917330,4.593915,2.450000,166.500000,3.790092,2.500000
734.306984,52.358051,4.917340,4.594818,1.230000,163.199997,3.790092,2.500000
735.306984,52.358048,4.917342,4.841152,0.170000,164.899994,3.790092,2.500000
736.306984,52.358049,4.917347,5.300873,0.000000,NaN,3.790092,2.500000
737.306984,52.358049,4.917351,5.608859,0.000000,NaN,3.790092,2.500000
738.306984,52.358048,4.917351,5.775851,0.000000,NaN,3.790092,2.500000
739.306984,52.358048,4.917351,6.113924,0.000000,NaN,3.790092,2.500000
740.306984,52.358049,4.917351,6.158298,0.000000,NaN,3.790092,2.500000
741.306984,52.358050,4.917354,6.445227,0.000000,NaN,3.790092,2.500000
742.306984,52.358052,4.917350,6.290504,0.000000,NaN,3.790092,2.500000
743.306984,52.358053,4.917346,6.418860,0.000000,NaN,3.790092,2.500000
744.306984,52.358054,4.917343,6.413976,0.000000,NaN,3.790092,2.500000
745.306984,52.358054,4.917340,6.431674,0.000000,NaN,3.790092,2.500000
746.306984,52.358054,4.917340,6.529209,0.000000,NaN,3.790092,2.500000
747.306984,52.358054,4.917340,6.562778,0.000000,NaN,3.790092,2.500000
748.306984,52.358054,4.917340,6.551426,0.000000,NaN,3.790092,2.500000
749.306984,52.358054,4.917340,6.558384,0.000000,NaN,3.790092,2.500000
750.306984,52.358054,4.917340,6.555454,0.000000,NaN,3.790092,2.500000
751.306984,52.358046,4.917348,7.009611,0.580000,164.699997,3.790092,2.500000
752.306984,52.358039,4.917354,6.576803,0.840000,164.800003,3.790092,2.500000
753.306984,52.358030,4.917360,6.235058,0.980000,164.800003,3.790092,2.500000
754.306984,52.358015,4.917369,6.175900,1.760000,164.800003,3.790092,2.500000
755.306984,52.357998,4.917382,5.926493,1.810000,164.800003,3.790092,2.500000
756.306984,52.357973,4.917402,6.152420,3.340000,157.800003,3.790092,2.500000
757.306984,52.357943,4.917426,6.143847,3.200000,155.899994,3.790092,2.500000
758.306984,52.357916,4.917450,5.994713,3.210000,155.000000,3.790092,2.500000
759.306984,52.357886,4.917472,5.961299,3.360000,156.699997,3.790092,2.500000
760.306983,52.357856,4.917494,6.546046,3.510000,155.600006,3.790092,2.500000
761.420627,52.357825,4.917515,6.211909,3.280000,157.100006,3.790092,2.500000
762.306984,52.357797,4.917534,5.982814,3.180000,157.199997,3.790092,2.500000
763.306984,52.357768,4.917554,5.750546,3.290000,156.699997,3.790092,2.500000
764.306984,52.357739,4.917573,5.751432,3.320000,157.100006,3.790092,2.500000
765.306984,52.357710,4.917591,5.650693,3.180000,157.500000,3.790092,2.500000
766.306984,52.357684,4.917605,5.332122,2.610000,159.399994,3.790092,2.500000
767.306984,52.357658,4.917621,5.237184,3.270000,157.300003,3.790092,2.500000
768.306984,52.357630,4.917642,5.453892,3.330000,154.199997,3.790092,2.500000
769.306984,52.357601,4.917664,5.359565,3.280000,153.800003,3.790092,2.500000
770.306984,52.357573,4.917686,5.395609,3.240000,155.399994,3.790092,2.500000
771.306984,52.357544,4.917705,4.699290,3.290000,156.699997,3.790092,2.500000
772.306984,52.357516,4.917724,4.823529,3.220000,156.699997,3.790092,2.500000
773.306984,52.357487,4.917743,5.246961,3.310000,156.399994,3.790092,2.500000
774.306984,52.357459,4.917763,5.633286,3.150000,157.399994,3.790092,2.500000
775.306984,52.357433,4.917783,5.104330,3.190000,156.399994,3.790092,2.500000
776.306984,52.357408,4.917803,5.150753,2.900000,154.800003,3.790092,2.500000
777.306984,52.357381,4.917822,5.550201,3.560000,158.699997,3.790092,2.500000
778.306984,52.357351,4.917837,5.227413,3.400000,166.199997,3.790092,2.500000
779.306984,52.357322,4.917847,5.512961,2.990000,169.899994,3.790092,2.500000
780.306984,52.357306,4.917851,5.494508,0.920000,171.300003,3.790092,2.500000
781.306984,52.357302,4.917854,5.909360,0.000000,NaN,3.790092,2.500000
782.306984,52.357302,4.917856,6.521728,0.000000,NaN,3.790092,2.500000
